"sno","LargeLS","Ruggedness","SmallLS","DisFromVill","WildPrey","D.0","lcl.0","ucl.0"
602,-0.196790175,0.03923803,-0.232904202,0.569019244,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
603,-0.196790175,-0.779208046,-0.232904202,0.310741208,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
604,-0.196790175,-0.344757111,-0.232904202,0.091522599,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
609,-0.196790175,0.910264353,-0.232904202,-0.257424541,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
610,-0.196790175,1.948060351,-0.232904202,-0.499451885,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
611,-0.196790175,1.044636097,-0.232904202,-0.854405437,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
612,1.286468428,1.718619271,0.06381341,-1.2088405,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
631,-0.196790175,-1.116996303,-0.232904202,2.350060942,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
633,-0.196790175,2.628948001,0.029034472,1.666591991,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
634,-0.196790175,-0.844003907,0.393952225,1.329900344,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
635,-0.196790175,0.869368605,0.393952225,0.998425538,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
636,-0.196790175,-0.706976595,0.393952225,0.674612042,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
637,-0.196790175,-0.35484827,-0.232904202,0.362572249,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
638,-0.196790175,-0.257654479,-0.232904202,0.069581562,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
643,-0.196790175,-1.488775831,-0.232904202,-0.528631631,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
644,-0.196790175,-1.005993558,-0.232904202,-0.612395849,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
646,-0.196790175,-0.589600487,-0.232904202,-0.768646579,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
647,-0.196790175,0.533173689,-0.232904202,-1.040341379,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
648,-0.196790175,-0.966691151,-0.232904202,-1.097829621,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
666,-0.196790175,-1.439382266,0.029034472,2.278528542,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
667,-0.196790175,-1.120182985,0.029034472,1.928185746,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
669,-0.196790175,0.852904083,0.029034472,1.231278723,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
670,-0.196790175,0.079071551,0.393952225,0.885844989,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
671,-0.196790175,0.032333553,-0.232904202,0.54382286,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
672,-0.196790175,-1.638018756,1.492047606,0.207325349,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
673,-0.196790175,-0.010155536,-0.232904202,-0.119445185,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
674,-0.196790175,0.511929144,-0.232904202,-0.427115711,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
676,-0.196790175,0.757303633,-0.232904202,-0.854037287,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
677,-0.196790175,0.081196005,-0.232904202,-0.899275954,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
679,-0.196790175,-0.454166516,-0.232904202,-0.967137507,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
681,-0.196790175,-0.76221241,-0.232904202,-0.754607156,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
682,-0.196790175,-0.840817225,-0.232904202,-0.793767203,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
703,-0.196790175,0.691976659,0.029034472,1.531328186,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
704,-0.196790175,-0.051582398,0.029034472,1.177353606,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
705,-0.196790175,0.387648559,0.029034472,0.82373889,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
706,-0.196790175,-1.325723953,-0.232904202,0.47068291,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
707,-0.196790175,-1.286952659,1.492047606,0.118563286,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
708,-0.196790175,-1.323599498,-0.232904202,-0.231805553,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
709,-0.196790175,-0.38565286,-0.232904202,-0.578310592,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
710,-0.196790175,-0.162054029,-0.232904202,-0.913398241,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
711,-0.196790175,0.087038255,-0.232904202,-1.188497542,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
712,2.619517986,-0.472224378,-0.178490307,-1.254318288,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
713,0.867041985,-0.076013624,0.764196483,-1.055952839,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
714,0.240688097,1.215123566,0.177132175,-1.319731819,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
715,-0.196790175,0.759959201,-0.232904202,-1.100113099,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
716,-0.196790175,-1.522235989,-0.232904202,-1.063373846,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
737,-0.196790175,-1.259334751,0.029034472,1.880455258,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
738,-0.196790175,-0.463195447,0.029034472,1.525629553,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
739,-0.196790175,-0.706445481,0.029034472,1.170884344,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
740,-0.196790175,-1.196132231,0.029034472,0.816259879,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
741,-0.196790175,-1.455315674,1.492047606,0.461822448,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
742,-0.196790175,-0.502497854,1.492047606,0.107701081,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
743,-0.196790175,1.122709798,-0.232904202,-0.24582722,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
744,0.006014322,0.295765904,-0.210031566,-0.598022605,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
773,-0.196790175,-0.756370161,0.029034472,1.562096541,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
774,-0.196790175,-0.541269148,0.029034472,1.212217779,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
775,-0.196790175,-0.361221633,0.029034472,0.863939464,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
776,-0.196790175,-0.184360801,-0.232904202,0.518111538,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
777,-0.196790175,0.621869662,-0.232904202,0.176300118,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
778,-0.019503387,0.442884375,-0.21285148,-0.158301005,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
806,-0.196790175,0.608060708,-0.232904202,2.327660605,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
807,-0.196790175,-0.021840035,0.029034472,1.982338145,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
808,-0.196790175,-0.287396841,0.029034472,1.639238791,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
809,-0.196790175,-1.635363188,-0.232904202,1.29919828,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
810,-0.196790175,0.004715645,5.548963809,0.963508095,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
811,-0.196790175,-1.529140466,10.21895019,0.634275335,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
812,-0.051706958,-1.393706495,-0.216506924,0.315115211,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
813,0.00044277,-0.606596122,-0.210658214,0.012642586,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
842,-0.196790175,-1.127087462,-0.232904202,2.086084274,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
843,-0.196790175,0.319134903,0.549569699,1.754117022,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
844,-0.196790175,0.26124352,0.549569699,1.427687412,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
845,-0.196790175,0.306388177,-0.232904202,1.108915561,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
846,-0.196790175,0.593720641,7.989547112,0.801059185,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
847,-0.126811481,-0.638462939,-0.224966666,0.509272384,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
848,-0.051706958,1.371802082,-0.216506924,0.241893582,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
877,-0.196790175,-0.890741904,0.549569699,2.221394246,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
878,-0.196790175,0.005777872,-0.232904202,1.902854412,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
879,-0.196790175,-0.164709597,-0.232904202,1.592429271,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
880,-0.196790175,0.455099988,-0.232904202,1.292878172,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
881,-0.196790175,-0.146651734,-0.232904202,1.008178557,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
882,-0.126811481,0.141211843,-0.224966666,0.744121392,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
913,-0.196790175,-0.022902263,-0.232904202,2.081172843,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
915,-0.196790175,-1.052731556,-0.232904202,1.508209304,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
917,-0.196790175,1.13917432,-0.232904202,1.008023484,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
949,-0.196790175,0.98037135,-0.232904202,2.008876916,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
950,-0.196790175,0.082789346,-0.232904202,1.748578198,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
951,-0.196790175,-0.33572818,-0.232904202,1.508080274,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
985,-0.196790175,-0.057424647,-0.232904202,2.008766826,-0.949336105,2.17394674123785e-05,6.7601879062529e-06,6.99099566354843e-05
