"","x","y"
"1832",8693500,3738110
"1833",8694000,3738110
"1834",8694500,3738110
"1835",8695000,3738110
"1836",8695500,3738110
"1837",8696000,3738110
"1838",8696500,3738110
"1839",8697000,3738110
"1840",8697500,3738110
"1841",8698000,3738110
"1842",8698500,3738110
"1843",8699000,3738110
"1844",8699500,3738110
"1845",8700000,3738110
"1846",8700500,3738110
"1847",8701000,3738110
"1848",8701500,3738110
"1849",8702000,3738110
"1850",8702500,3738110
"1851",8703000,3738110
"1852",8703500,3738110
"1853",8704000,3738110
"1854",8704500,3738110
"1855",8705000,3738110
"1856",8705500,3738110
"1857",8706000,3738110
"1858",8706500,3738110
"1859",8707000,3738110
"1860",8707500,3738110
"1861",8708000,3738110
"1862",8708500,3738110
"1863",8709000,3738110
"1864",8709500,3738110
"1865",8710000,3738110
"1866",8710500,3738110
"1867",8711000,3738110
"1868",8711500,3738110
"1869",8712000,3738110
"1870",8712500,3738110
"1871",8713000,3738110
"1872",8713500,3738110
"1873",8714000,3738110
"1874",8714500,3738110
"1875",8715000,3738110
"1876",8715500,3738110
"1877",8716000,3738110
"2030",8687000,3738610
"2031",8687500,3738610
"2032",8688000,3738610
"2033",8688500,3738610
"2034",8689000,3738610
"2035",8689500,3738610
"2036",8690000,3738610
"2037",8690500,3738610
"2038",8691000,3738610
"2039",8691500,3738610
"2040",8692000,3738610
"2041",8692500,3738610
"2042",8693000,3738610
"2043",8693500,3738610
"2044",8694000,3738610
"2045",8694500,3738610
"2046",8695000,3738610
"2047",8695500,3738610
"2048",8696000,3738610
"2049",8696500,3738610
"2050",8697000,3738610
"2051",8697500,3738610
"2052",8698000,3738610
"2053",8698500,3738610
"2054",8699000,3738610
"2055",8699500,3738610
"2056",8700000,3738610
"2057",8700500,3738610
"2058",8701000,3738610
"2059",8701500,3738610
"2060",8702000,3738610
"2061",8702500,3738610
"2062",8703000,3738610
"2063",8703500,3738610
"2064",8704000,3738610
"2065",8704500,3738610
"2066",8705000,3738610
"2067",8705500,3738610
"2068",8706000,3738610
"2069",8706500,3738610
"2070",8707000,3738610
"2071",8707500,3738610
"2072",8708000,3738610
"2073",8708500,3738610
"2074",8709000,3738610
"2075",8709500,3738610
"2076",8710000,3738610
"2077",8710500,3738610
"2078",8711000,3738610
"2079",8711500,3738610
"2080",8712000,3738610
"2081",8712500,3738610
"2082",8713000,3738610
"2083",8713500,3738610
"2084",8714000,3738610
"2085",8714500,3738610
"2086",8715000,3738610
"2087",8715500,3738610
"2088",8716000,3738610
"2089",8716500,3738610
"2236",8684500,3739110
"2237",8685000,3739110
"2238",8685500,3739110
"2239",8686000,3739110
"2240",8686500,3739110
"2241",8687000,3739110
"2242",8687500,3739110
"2243",8688000,3739110
"2244",8688500,3739110
"2245",8689000,3739110
"2246",8689500,3739110
"2247",8690000,3739110
"2248",8690500,3739110
"2249",8691000,3739110
"2250",8691500,3739110
"2251",8692000,3739110
"2252",8692500,3739110
"2253",8693000,3739110
"2254",8693500,3739110
"2255",8694000,3739110
"2256",8694500,3739110
"2257",8695000,3739110
"2258",8695500,3739110
"2259",8696000,3739110
"2260",8696500,3739110
"2261",8697000,3739110
"2262",8697500,3739110
"2263",8698000,3739110
"2264",8698500,3739110
"2265",8699000,3739110
"2266",8699500,3739110
"2267",8700000,3739110
"2268",8700500,3739110
"2269",8701000,3739110
"2270",8701500,3739110
"2271",8702000,3739110
"2272",8702500,3739110
"2273",8703000,3739110
"2274",8703500,3739110
"2275",8704000,3739110
"2276",8704500,3739110
"2277",8705000,3739110
"2278",8705500,3739110
"2279",8706000,3739110
"2280",8706500,3739110
"2281",8707000,3739110
"2282",8707500,3739110
"2283",8708000,3739110
"2284",8708500,3739110
"2285",8709000,3739110
"2286",8709500,3739110
"2287",8710000,3739110
"2288",8710500,3739110
"2289",8711000,3739110
"2290",8711500,3739110
"2291",8712000,3739110
"2292",8712500,3739110
"2293",8713000,3739110
"2294",8713500,3739110
"2295",8714000,3739110
"2296",8714500,3739110
"2297",8715000,3739110
"2298",8715500,3739110
"2299",8716000,3739110
"2300",8716500,3739110
"2301",8717000,3739110
"2444",8683000,3739610
"2445",8683500,3739610
"2446",8684000,3739610
"2447",8684500,3739610
"2448",8685000,3739610
"2449",8685500,3739610
"2450",8686000,3739610
"2451",8686500,3739610
"2452",8687000,3739610
"2453",8687500,3739610
"2454",8688000,3739610
"2455",8688500,3739610
"2456",8689000,3739610
"2457",8689500,3739610
"2458",8690000,3739610
"2459",8690500,3739610
"2460",8691000,3739610
"2461",8691500,3739610
"2462",8692000,3739610
"2463",8692500,3739610
"2464",8693000,3739610
"2465",8693500,3739610
"2466",8694000,3739610
"2467",8694500,3739610
"2468",8695000,3739610
"2469",8695500,3739610
"2470",8696000,3739610
"2471",8696500,3739610
"2472",8697000,3739610
"2473",8697500,3739610
"2474",8698000,3739610
"2475",8698500,3739610
"2476",8699000,3739610
"2477",8699500,3739610
"2478",8700000,3739610
"2479",8700500,3739610
"2480",8701000,3739610
"2481",8701500,3739610
"2482",8702000,3739610
"2483",8702500,3739610
"2484",8703000,3739610
"2485",8703500,3739610
"2486",8704000,3739610
"2487",8704500,3739610
"2488",8705000,3739610
"2489",8705500,3739610
"2490",8706000,3739610
"2491",8706500,3739610
"2492",8707000,3739610
"2493",8707500,3739610
"2494",8708000,3739610
"2495",8708500,3739610
"2496",8709000,3739610
"2497",8709500,3739610
"2498",8710000,3739610
"2499",8710500,3739610
"2500",8711000,3739610
"2501",8711500,3739610
"2502",8712000,3739610
"2503",8712500,3739610
"2504",8713000,3739610
"2505",8713500,3739610
"2506",8714000,3739610
"2507",8714500,3739610
"2508",8715000,3739610
"2509",8715500,3739610
"2510",8716000,3739610
"2511",8716500,3739610
"2512",8717000,3739610
"2513",8717500,3739610
"2514",8718000,3739610
"2653",8682000,3740110
"2654",8682500,3740110
"2655",8683000,3740110
"2656",8683500,3740110
"2657",8684000,3740110
"2658",8684500,3740110
"2659",8685000,3740110
"2660",8685500,3740110
"2661",8686000,3740110
"2662",8686500,3740110
"2663",8687000,3740110
"2664",8687500,3740110
"2665",8688000,3740110
"2666",8688500,3740110
"2667",8689000,3740110
"2668",8689500,3740110
"2669",8690000,3740110
"2670",8690500,3740110
"2671",8691000,3740110
"2672",8691500,3740110
"2673",8692000,3740110
"2674",8692500,3740110
"2675",8693000,3740110
"2676",8693500,3740110
"2677",8694000,3740110
"2678",8694500,3740110
"2679",8695000,3740110
"2680",8695500,3740110
"2681",8696000,3740110
"2682",8696500,3740110
"2683",8697000,3740110
"2684",8697500,3740110
"2685",8698000,3740110
"2686",8698500,3740110
"2687",8699000,3740110
"2688",8699500,3740110
"2689",8700000,3740110
"2690",8700500,3740110
"2691",8701000,3740110
"2692",8701500,3740110
"2693",8702000,3740110
"2694",8702500,3740110
"2695",8703000,3740110
"2696",8703500,3740110
"2697",8704000,3740110
"2698",8704500,3740110
"2699",8705000,3740110
"2700",8705500,3740110
"2701",8706000,3740110
"2702",8706500,3740110
"2703",8707000,3740110
"2704",8707500,3740110
"2705",8708000,3740110
"2706",8708500,3740110
"2707",8709000,3740110
"2708",8709500,3740110
"2709",8710000,3740110
"2710",8710500,3740110
"2711",8711000,3740110
"2712",8711500,3740110
"2713",8712000,3740110
"2714",8712500,3740110
"2715",8713000,3740110
"2716",8713500,3740110
"2717",8714000,3740110
"2718",8714500,3740110
"2719",8715000,3740110
"2720",8715500,3740110
"2721",8716000,3740110
"2722",8716500,3740110
"2723",8717000,3740110
"2724",8717500,3740110
"2725",8718000,3740110
"2726",8718500,3740110
"2861",8680500,3740610
"2862",8681000,3740610
"2863",8681500,3740610
"2864",8682000,3740610
"2865",8682500,3740610
"2866",8683000,3740610
"2867",8683500,3740610
"2868",8684000,3740610
"2869",8684500,3740610
"2870",8685000,3740610
"2871",8685500,3740610
"2872",8686000,3740610
"2873",8686500,3740610
"2874",8687000,3740610
"2875",8687500,3740610
"2876",8688000,3740610
"2877",8688500,3740610
"2878",8689000,3740610
"2879",8689500,3740610
"2880",8690000,3740610
"2881",8690500,3740610
"2882",8691000,3740610
"2883",8691500,3740610
"2884",8692000,3740610
"2885",8692500,3740610
"2886",8693000,3740610
"2887",8693500,3740610
"2888",8694000,3740610
"2889",8694500,3740610
"2890",8695000,3740610
"2891",8695500,3740610
"2892",8696000,3740610
"2893",8696500,3740610
"2894",8697000,3740610
"2895",8697500,3740610
"2896",8698000,3740610
"2897",8698500,3740610
"2898",8699000,3740610
"2899",8699500,3740610
"2900",8700000,3740610
"2901",8700500,3740610
"2902",8701000,3740610
"2903",8701500,3740610
"2904",8702000,3740610
"2905",8702500,3740610
"2906",8703000,3740610
"2907",8703500,3740610
"2908",8704000,3740610
"2909",8704500,3740610
"2910",8705000,3740610
"2911",8705500,3740610
"2912",8706000,3740610
"2913",8706500,3740610
"2914",8707000,3740610
"2915",8707500,3740610
"2916",8708000,3740610
"2917",8708500,3740610
"2918",8709000,3740610
"2919",8709500,3740610
"2920",8710000,3740610
"2921",8710500,3740610
"2922",8711000,3740610
"2923",8711500,3740610
"2924",8712000,3740610
"2925",8712500,3740610
"2926",8713000,3740610
"2927",8713500,3740610
"2928",8714000,3740610
"2929",8714500,3740610
"2930",8715000,3740610
"2931",8715500,3740610
"2932",8716000,3740610
"2933",8716500,3740610
"2934",8717000,3740610
"2935",8717500,3740610
"2936",8718000,3740610
"2937",8718500,3740610
"2938",8719000,3740610
"3070",8679500,3741110
"3071",8680000,3741110
"3072",8680500,3741110
"3073",8681000,3741110
"3074",8681500,3741110
"3075",8682000,3741110
"3076",8682500,3741110
"3077",8683000,3741110
"3078",8683500,3741110
"3079",8684000,3741110
"3080",8684500,3741110
"3081",8685000,3741110
"3082",8685500,3741110
"3083",8686000,3741110
"3084",8686500,3741110
"3085",8687000,3741110
"3086",8687500,3741110
"3087",8688000,3741110
"3088",8688500,3741110
"3089",8689000,3741110
"3090",8689500,3741110
"3091",8690000,3741110
"3092",8690500,3741110
"3093",8691000,3741110
"3094",8691500,3741110
"3095",8692000,3741110
"3096",8692500,3741110
"3097",8693000,3741110
"3098",8693500,3741110
"3099",8694000,3741110
"3100",8694500,3741110
"3101",8695000,3741110
"3102",8695500,3741110
"3103",8696000,3741110
"3104",8696500,3741110
"3105",8697000,3741110
"3106",8697500,3741110
"3107",8698000,3741110
"3108",8698500,3741110
"3109",8699000,3741110
"3110",8699500,3741110
"3111",8700000,3741110
"3112",8700500,3741110
"3113",8701000,3741110
"3114",8701500,3741110
"3115",8702000,3741110
"3116",8702500,3741110
"3117",8703000,3741110
"3118",8703500,3741110
"3119",8704000,3741110
"3120",8704500,3741110
"3121",8705000,3741110
"3122",8705500,3741110
"3123",8706000,3741110
"3124",8706500,3741110
"3125",8707000,3741110
"3126",8707500,3741110
"3127",8708000,3741110
"3128",8708500,3741110
"3129",8709000,3741110
"3130",8709500,3741110
"3131",8710000,3741110
"3132",8710500,3741110
"3133",8711000,3741110
"3134",8711500,3741110
"3135",8712000,3741110
"3136",8712500,3741110
"3137",8713000,3741110
"3138",8713500,3741110
"3139",8714000,3741110
"3140",8714500,3741110
"3141",8715000,3741110
"3142",8715500,3741110
"3143",8716000,3741110
"3144",8716500,3741110
"3145",8717000,3741110
"3146",8717500,3741110
"3147",8718000,3741110
"3148",8718500,3741110
"3149",8719000,3741110
"3150",8719500,3741110
"3280",8679000,3741610
"3281",8679500,3741610
"3282",8680000,3741610
"3283",8680500,3741610
"3284",8681000,3741610
"3285",8681500,3741610
"3286",8682000,3741610
"3287",8682500,3741610
"3288",8683000,3741610
"3289",8683500,3741610
"3290",8684000,3741610
"3291",8684500,3741610
"3292",8685000,3741610
"3293",8685500,3741610
"3294",8686000,3741610
"3295",8686500,3741610
"3296",8687000,3741610
"3297",8687500,3741610
"3298",8688000,3741610
"3299",8688500,3741610
"3300",8689000,3741610
"3301",8689500,3741610
"3302",8690000,3741610
"3303",8690500,3741610
"3304",8691000,3741610
"3305",8691500,3741610
"3306",8692000,3741610
"3307",8692500,3741610
"3308",8693000,3741610
"3309",8693500,3741610
"3310",8694000,3741610
"3311",8694500,3741610
"3312",8695000,3741610
"3313",8695500,3741610
"3314",8696000,3741610
"3315",8696500,3741610
"3316",8697000,3741610
"3317",8697500,3741610
"3318",8698000,3741610
"3319",8698500,3741610
"3320",8699000,3741610
"3321",8699500,3741610
"3322",8700000,3741610
"3323",8700500,3741610
"3324",8701000,3741610
"3325",8701500,3741610
"3326",8702000,3741610
"3327",8702500,3741610
"3328",8703000,3741610
"3329",8703500,3741610
"3330",8704000,3741610
"3331",8704500,3741610
"3332",8705000,3741610
"3333",8705500,3741610
"3334",8706000,3741610
"3335",8706500,3741610
"3336",8707000,3741610
"3337",8707500,3741610
"3338",8708000,3741610
"3339",8708500,3741610
"3340",8709000,3741610
"3341",8709500,3741610
"3342",8710000,3741610
"3343",8710500,3741610
"3344",8711000,3741610
"3345",8711500,3741610
"3346",8712000,3741610
"3347",8712500,3741610
"3348",8713000,3741610
"3349",8713500,3741610
"3350",8714000,3741610
"3351",8714500,3741610
"3352",8715000,3741610
"3353",8715500,3741610
"3354",8716000,3741610
"3355",8716500,3741610
"3356",8717000,3741610
"3357",8717500,3741610
"3358",8718000,3741610
"3359",8718500,3741610
"3360",8719000,3741610
"3361",8719500,3741610
"3362",8720000,3741610
"3489",8678000,3742110
"3490",8678500,3742110
"3491",8679000,3742110
"3492",8679500,3742110
"3493",8680000,3742110
"3494",8680500,3742110
"3495",8681000,3742110
"3496",8681500,3742110
"3497",8682000,3742110
"3498",8682500,3742110
"3499",8683000,3742110
"3500",8683500,3742110
"3501",8684000,3742110
"3502",8684500,3742110
"3503",8685000,3742110
"3504",8685500,3742110
"3505",8686000,3742110
"3506",8686500,3742110
"3507",8687000,3742110
"3508",8687500,3742110
"3509",8688000,3742110
"3510",8688500,3742110
"3511",8689000,3742110
"3512",8689500,3742110
"3513",8690000,3742110
"3514",8690500,3742110
"3515",8691000,3742110
"3516",8691500,3742110
"3517",8692000,3742110
"3518",8692500,3742110
"3519",8693000,3742110
"3520",8693500,3742110
"3521",8694000,3742110
"3522",8694500,3742110
"3523",8695000,3742110
"3524",8695500,3742110
"3525",8696000,3742110
"3526",8696500,3742110
"3527",8697000,3742110
"3528",8697500,3742110
"3529",8698000,3742110
"3530",8698500,3742110
"3531",8699000,3742110
"3532",8699500,3742110
"3533",8700000,3742110
"3534",8700500,3742110
"3535",8701000,3742110
"3536",8701500,3742110
"3537",8702000,3742110
"3538",8702500,3742110
"3539",8703000,3742110
"3540",8703500,3742110
"3541",8704000,3742110
"3542",8704500,3742110
"3543",8705000,3742110
"3544",8705500,3742110
"3545",8706000,3742110
"3546",8706500,3742110
"3547",8707000,3742110
"3548",8707500,3742110
"3549",8708000,3742110
"3550",8708500,3742110
"3551",8709000,3742110
"3552",8709500,3742110
"3553",8710000,3742110
"3554",8710500,3742110
"3555",8711000,3742110
"3556",8711500,3742110
"3557",8712000,3742110
"3558",8712500,3742110
"3559",8713000,3742110
"3560",8713500,3742110
"3561",8714000,3742110
"3562",8714500,3742110
"3563",8715000,3742110
"3564",8715500,3742110
"3565",8716000,3742110
"3566",8716500,3742110
"3567",8717000,3742110
"3568",8717500,3742110
"3569",8718000,3742110
"3570",8718500,3742110
"3571",8719000,3742110
"3572",8719500,3742110
"3573",8720000,3742110
"3574",8720500,3742110
"3699",8677500,3742610
"3700",8678000,3742610
"3701",8678500,3742610
"3702",8679000,3742610
"3703",8679500,3742610
"3704",8680000,3742610
"3705",8680500,3742610
"3706",8681000,3742610
"3707",8681500,3742610
"3708",8682000,3742610
"3709",8682500,3742610
"3710",8683000,3742610
"3711",8683500,3742610
"3712",8684000,3742610
"3713",8684500,3742610
"3714",8685000,3742610
"3715",8685500,3742610
"3716",8686000,3742610
"3717",8686500,3742610
"3718",8687000,3742610
"3719",8687500,3742610
"3720",8688000,3742610
"3721",8688500,3742610
"3722",8689000,3742610
"3723",8689500,3742610
"3724",8690000,3742610
"3725",8690500,3742610
"3726",8691000,3742610
"3727",8691500,3742610
"3728",8692000,3742610
"3729",8692500,3742610
"3730",8693000,3742610
"3731",8693500,3742610
"3732",8694000,3742610
"3733",8694500,3742610
"3734",8695000,3742610
"3735",8695500,3742610
"3736",8696000,3742610
"3737",8696500,3742610
"3738",8697000,3742610
"3739",8697500,3742610
"3740",8698000,3742610
"3741",8698500,3742610
"3742",8699000,3742610
"3743",8699500,3742610
"3744",8700000,3742610
"3745",8700500,3742610
"3746",8701000,3742610
"3747",8701500,3742610
"3748",8702000,3742610
"3749",8702500,3742610
"3750",8703000,3742610
"3751",8703500,3742610
"3752",8704000,3742610
"3753",8704500,3742610
"3754",8705000,3742610
"3755",8705500,3742610
"3756",8706000,3742610
"3757",8706500,3742610
"3758",8707000,3742610
"3759",8707500,3742610
"3760",8708000,3742610
"3761",8708500,3742610
"3762",8709000,3742610
"3763",8709500,3742610
"3764",8710000,3742610
"3765",8710500,3742610
"3766",8711000,3742610
"3767",8711500,3742610
"3768",8712000,3742610
"3769",8712500,3742610
"3770",8713000,3742610
"3771",8713500,3742610
"3772",8714000,3742610
"3773",8714500,3742610
"3774",8715000,3742610
"3775",8715500,3742610
"3776",8716000,3742610
"3777",8716500,3742610
"3778",8717000,3742610
"3779",8717500,3742610
"3780",8718000,3742610
"3781",8718500,3742610
"3782",8719000,3742610
"3783",8719500,3742610
"3784",8720000,3742610
"3785",8720500,3742610
"3786",8721000,3742610
"3908",8676500,3743110
"3909",8677000,3743110
"3910",8677500,3743110
"3911",8678000,3743110
"3912",8678500,3743110
"3913",8679000,3743110
"3914",8679500,3743110
"3915",8680000,3743110
"3916",8680500,3743110
"3917",8681000,3743110
"3918",8681500,3743110
"3919",8682000,3743110
"3920",8682500,3743110
"3921",8683000,3743110
"3922",8683500,3743110
"3923",8684000,3743110
"3924",8684500,3743110
"3925",8685000,3743110
"3926",8685500,3743110
"3927",8686000,3743110
"3928",8686500,3743110
"3929",8687000,3743110
"3930",8687500,3743110
"3931",8688000,3743110
"3932",8688500,3743110
"3933",8689000,3743110
"3934",8689500,3743110
"3935",8690000,3743110
"3936",8690500,3743110
"3937",8691000,3743110
"3938",8691500,3743110
"3939",8692000,3743110
"3940",8692500,3743110
"3941",8693000,3743110
"3942",8693500,3743110
"3943",8694000,3743110
"3944",8694500,3743110
"3945",8695000,3743110
"3946",8695500,3743110
"3947",8696000,3743110
"3948",8696500,3743110
"3949",8697000,3743110
"3950",8697500,3743110
"3951",8698000,3743110
"3952",8698500,3743110
"3953",8699000,3743110
"3954",8699500,3743110
"3955",8700000,3743110
"3956",8700500,3743110
"3957",8701000,3743110
"3958",8701500,3743110
"3959",8702000,3743110
"3960",8702500,3743110
"3961",8703000,3743110
"3962",8703500,3743110
"3963",8704000,3743110
"3964",8704500,3743110
"3965",8705000,3743110
"3966",8705500,3743110
"3967",8706000,3743110
"3968",8706500,3743110
"3969",8707000,3743110
"3970",8707500,3743110
"3971",8708000,3743110
"3972",8708500,3743110
"3973",8709000,3743110
"3974",8709500,3743110
"3975",8710000,3743110
"3976",8710500,3743110
"3977",8711000,3743110
"3978",8711500,3743110
"3979",8712000,3743110
"3980",8712500,3743110
"3981",8713000,3743110
"3982",8713500,3743110
"3983",8714000,3743110
"3984",8714500,3743110
"3985",8715000,3743110
"3986",8715500,3743110
"3987",8716000,3743110
"3988",8716500,3743110
"3989",8717000,3743110
"3990",8717500,3743110
"3991",8718000,3743110
"3992",8718500,3743110
"3993",8719000,3743110
"3994",8719500,3743110
"3995",8720000,3743110
"3996",8720500,3743110
"3997",8721000,3743110
"3998",8721500,3743110
"4118",8676000,3743610
"4119",8676500,3743610
"4120",8677000,3743610
"4121",8677500,3743610
"4122",8678000,3743610
"4123",8678500,3743610
"4124",8679000,3743610
"4125",8679500,3743610
"4126",8680000,3743610
"4127",8680500,3743610
"4128",8681000,3743610
"4129",8681500,3743610
"4130",8682000,3743610
"4131",8682500,3743610
"4132",8683000,3743610
"4133",8683500,3743610
"4134",8684000,3743610
"4135",8684500,3743610
"4136",8685000,3743610
"4137",8685500,3743610
"4138",8686000,3743610
"4139",8686500,3743610
"4140",8687000,3743610
"4141",8687500,3743610
"4142",8688000,3743610
"4143",8688500,3743610
"4144",8689000,3743610
"4145",8689500,3743610
"4146",8690000,3743610
"4147",8690500,3743610
"4148",8691000,3743610
"4149",8691500,3743610
"4150",8692000,3743610
"4151",8692500,3743610
"4152",8693000,3743610
"4153",8693500,3743610
"4154",8694000,3743610
"4155",8694500,3743610
"4156",8695000,3743610
"4157",8695500,3743610
"4158",8696000,3743610
"4159",8696500,3743610
"4160",8697000,3743610
"4161",8697500,3743610
"4162",8698000,3743610
"4163",8698500,3743610
