"","x","y"
"2842",324262.5272,3131250.081
"2843",325262.5272,3131250.081
"2844",326262.5272,3131250.081
"2845",327262.5272,3131250.081
"2846",328262.5272,3131250.081
"2847",329262.5272,3131250.081
"2848",330262.5272,3131250.081
"2849",331262.5272,3131250.081
"2850",332262.5272,3131250.081
"2851",333262.5272,3131250.081
"3028",289262.5272,3132250.081
"3029",290262.5272,3132250.081
"3037",298262.5272,3132250.081
"3038",299262.5272,3132250.081
"3039",300262.5272,3132250.081
"3040",301262.5272,3132250.081
"3041",302262.5272,3132250.081
"3042",303262.5272,3132250.081
"3043",304262.5272,3132250.081
"3044",305262.5272,3132250.081
"3045",306262.5272,3132250.081
"3046",307262.5272,3132250.081
"3047",308262.5272,3132250.081
"3048",309262.5272,3132250.081
"3049",310262.5272,3132250.081
"3050",311262.5272,3132250.081
"3051",312262.5272,3132250.081
"3052",313262.5272,3132250.081
"3053",314262.5272,3132250.081
"3054",315262.5272,3132250.081
"3055",316262.5272,3132250.081
"3056",317262.5272,3132250.081
"3057",318262.5272,3132250.081
"3058",319262.5272,3132250.081
"3059",320262.5272,3132250.081
"3060",321262.5272,3132250.081
"3061",322262.5272,3132250.081
"3062",323262.5272,3132250.081
"3063",324262.5272,3132250.081
"3064",325262.5272,3132250.081
"3065",326262.5272,3132250.081
"3066",327262.5272,3132250.081
"3067",328262.5272,3132250.081
"3068",329262.5272,3132250.081
"3069",330262.5272,3132250.081
"3070",331262.5272,3132250.081
"3071",332262.5272,3132250.081
"3072",333262.5272,3132250.081
"3073",334262.5272,3132250.081
"3074",335262.5272,3132250.081
"3243",283262.5272,3133250.081
"3244",284262.5272,3133250.081
"3245",285262.5272,3133250.081
"3246",286262.5272,3133250.081
"3247",287262.5272,3133250.081
"3248",288262.5272,3133250.081
"3249",289262.5272,3133250.081
"3250",290262.5272,3133250.081
"3251",291262.5272,3133250.081
"3258",298262.5272,3133250.081
"3259",299262.5272,3133250.081
"3260",300262.5272,3133250.081
"3261",301262.5272,3133250.081
"3262",302262.5272,3133250.081
"3263",303262.5272,3133250.081
"3264",304262.5272,3133250.081
"3265",305262.5272,3133250.081
"3266",306262.5272,3133250.081
"3267",307262.5272,3133250.081
"3268",308262.5272,3133250.081
"3269",309262.5272,3133250.081
"3270",310262.5272,3133250.081
"3271",311262.5272,3133250.081
"3272",312262.5272,3133250.081
"3273",313262.5272,3133250.081
"3274",314262.5272,3133250.081
"3275",315262.5272,3133250.081
"3276",316262.5272,3133250.081
"3277",317262.5272,3133250.081
"3278",318262.5272,3133250.081
"3279",319262.5272,3133250.081
"3280",320262.5272,3133250.081
"3281",321262.5272,3133250.081
"3282",322262.5272,3133250.081
"3283",323262.5272,3133250.081
"3284",324262.5272,3133250.081
"3285",325262.5272,3133250.081
"3286",326262.5272,3133250.081
"3287",327262.5272,3133250.081
"3288",328262.5272,3133250.081
"3289",329262.5272,3133250.081
"3290",330262.5272,3133250.081
"3291",331262.5272,3133250.081
"3292",332262.5272,3133250.081
"3293",333262.5272,3133250.081
"3294",334262.5272,3133250.081
"3295",335262.5272,3133250.081
"3462",281262.5272,3134250.081
"3463",282262.5272,3134250.081
"3464",283262.5272,3134250.081
"3465",284262.5272,3134250.081
"3466",285262.5272,3134250.081
"3467",286262.5272,3134250.081
"3468",287262.5272,3134250.081
"3469",288262.5272,3134250.081
"3470",289262.5272,3134250.081
"3471",290262.5272,3134250.081
"3472",291262.5272,3134250.081
"3473",292262.5272,3134250.081
"3479",298262.5272,3134250.081
"3480",299262.5272,3134250.081
"3481",300262.5272,3134250.081
"3482",301262.5272,3134250.081
"3483",302262.5272,3134250.081
"3484",303262.5272,3134250.081
"3485",304262.5272,3134250.081
"3486",305262.5272,3134250.081
"3487",306262.5272,3134250.081
"3488",307262.5272,3134250.081
"3489",308262.5272,3134250.081
"3490",309262.5272,3134250.081
"3491",310262.5272,3134250.081
"3492",311262.5272,3134250.081
"3493",312262.5272,3134250.081
"3494",313262.5272,3134250.081
"3495",314262.5272,3134250.081
"3496",315262.5272,3134250.081
"3498",317262.5272,3134250.081
"3499",318262.5272,3134250.081
"3500",319262.5272,3134250.081
"3501",320262.5272,3134250.081
"3502",321262.5272,3134250.081
"3503",322262.5272,3134250.081
"3504",323262.5272,3134250.081
"3505",324262.5272,3134250.081
"3506",325262.5272,3134250.081
"3507",326262.5272,3134250.081
"3508",327262.5272,3134250.081
"3509",328262.5272,3134250.081
"3510",329262.5272,3134250.081
"3511",330262.5272,3134250.081
"3512",331262.5272,3134250.081
"3513",332262.5272,3134250.081
"3514",333262.5272,3134250.081
"3515",334262.5272,3134250.081
"3516",335262.5272,3134250.081
"3519",338262.5272,3134250.081
"3681",279262.5272,3135250.081
"3682",280262.5272,3135250.081
"3683",281262.5272,3135250.081
"3684",282262.5272,3135250.081
"3685",283262.5272,3135250.081
"3686",284262.5272,3135250.081
"3687",285262.5272,3135250.081
"3688",286262.5272,3135250.081
"3689",287262.5272,3135250.081
"3690",288262.5272,3135250.081
"3691",289262.5272,3135250.081
"3692",290262.5272,3135250.081
"3693",291262.5272,3135250.081
"3694",292262.5272,3135250.081
"3700",298262.5272,3135250.081
"3701",299262.5272,3135250.081
"3702",300262.5272,3135250.081
"3703",301262.5272,3135250.081
"3704",302262.5272,3135250.081
"3705",303262.5272,3135250.081
"3706",304262.5272,3135250.081
"3707",305262.5272,3135250.081
"3708",306262.5272,3135250.081
"3709",307262.5272,3135250.081
"3710",308262.5272,3135250.081
"3711",309262.5272,3135250.081
"3712",310262.5272,3135250.081
"3713",311262.5272,3135250.081
"3714",312262.5272,3135250.081
"3715",313262.5272,3135250.081
"3716",314262.5272,3135250.081
"3717",315262.5272,3135250.081
"3718",316262.5272,3135250.081
"3723",321262.5272,3135250.081
"3724",322262.5272,3135250.081
"3725",323262.5272,3135250.081
"3726",324262.5272,3135250.081
"3727",325262.5272,3135250.081
"3728",326262.5272,3135250.081
"3729",327262.5272,3135250.081
"3730",328262.5272,3135250.081
"3731",329262.5272,3135250.081
"3732",330262.5272,3135250.081
"3733",331262.5272,3135250.081
"3734",332262.5272,3135250.081
"3735",333262.5272,3135250.081
"3736",334262.5272,3135250.081
"3737",335262.5272,3135250.081
"3738",336262.5272,3135250.081
"3741",339262.5272,3135250.081
"3742",340262.5272,3135250.081
"3901",278262.5272,3136250.081
"3902",279262.5272,3136250.081
"3903",280262.5272,3136250.081
"3904",281262.5272,3136250.081
"3905",282262.5272,3136250.081
"3906",283262.5272,3136250.081
"3907",284262.5272,3136250.081
"3908",285262.5272,3136250.081
"3909",286262.5272,3136250.081
"3910",287262.5272,3136250.081
"3911",288262.5272,3136250.081
"3922",299262.5272,3136250.081
"3923",300262.5272,3136250.081
"3924",301262.5272,3136250.081
"3925",302262.5272,3136250.081
"3926",303262.5272,3136250.081
"3927",304262.5272,3136250.081
"3928",305262.5272,3136250.081
"3929",306262.5272,3136250.081
"3930",307262.5272,3136250.081
"3931",308262.5272,3136250.081
"3932",309262.5272,3136250.081
"3933",310262.5272,3136250.081
"3936",313262.5272,3136250.081
"3937",314262.5272,3136250.081
"3940",317262.5272,3136250.081
"3941",318262.5272,3136250.081
"3942",319262.5272,3136250.081
"3943",320262.5272,3136250.081
"3944",321262.5272,3136250.081
"3945",322262.5272,3136250.081
"3946",323262.5272,3136250.081
