FID,FID_,Field1,Rgd,Alt,StdRgd,StdAlt,D_0,x,y
4498,11967,25023,33.190601299999997,5406,-0.438764208000000,0.747977917000000,0.000040900000000,184262.527200000010000,3232250.080999999800000
4499,11968,25024,30.678400000000000,5303,-0.559878583000000,0.609528821000000,0.000052500000000,185262.527200000010000,3232250.080999999800000
4500,11969,25025,33.103401200000000,5331,-0.442968165000000,0.647165468000000,0.000049200000000,186262.527200000010000,3232250.080999999800000
4501,11970,25026,30.243499799999999,5488,-0.580845321000000,0.858199527000000,0.000033000000000,187262.527200000010000,3232250.080999999800000
4502,11971,25027,30.551799800000001,5356,-0.565982037000000,0.680769618000000,0.000046300000000,188262.527200000010000,3232250.080999999800000
4503,11972,25028,33.717300399999999,5111,-0.413371803000000,0.351448952000000,0.000079000000000,189262.527200000010000,3232250.080999999800000
4504,11973,25029,42.854198500000003,5550,0.027122238000000,0.941537818000000,0.000027800000000,190262.527200000010000,3232250.080999999800000
4505,11974,25030,43.415298499999999,5578,0.054173126000000,0.979174465000000,0.000025700000000,191262.527200000010000,3232250.080999999800000
4506,11975,25032,43.828300499999997,5817,0.074084141000000,1.300430134000000,0.000012200000000,193262.527200000010000,3232250.080999999800000
4507,11976,25033,32.844101000000002,5508,-0.455469146000000,0.885082847000000,0.000031300000000,194262.527200000010000,3232250.080999999800000
4508,11977,25034,30.549800900000001,5302,-0.566078405000000,0.608184655000000,0.000052700000000,195262.527200000010000,3232250.080999999800000
4509,11978,25035,34.863498700000001,4947,-0.358113059000000,0.131005732000000,0.000105444000000,196262.527200000010000,3232250.080999999800000
4510,11979,25036,31.355899800000000,4494,-0.527216008000000,-0.477901457000000,0.000175834000000,197262.527200000010000,3232250.080999999800000
4511,11980,25037,28.245799999999999,4340,-0.677155343000000,-0.684903018000000,0.000190122000000,198262.527200000010000,3232250.080999999800000
4512,11981,25038,20.118099200000000,4216,-1.068995520000000,-0.851579600000000,0.000195445000000,199262.527200000010000,3232250.080999999800000
4513,11982,25039,17.667299300000000,4070,-1.187149705000000,-1.047827833000000,0.000193917000000,200262.527200000010000,3232250.080999999800000
4514,11983,25040,17.986099200000002,4044,-1.171780216000000,-1.082776148000000,0.000192761000000,201262.527200000010000,3232250.080999999800000
4515,11984,25041,16.861000099999998,3931,-1.226021759000000,-1.234666904000000,0.000184822000000,202262.527200000010000,3232250.080999999800000
4516,11985,25042,16.318800000000000,3867,-1.252161474000000,-1.320693527000000,0.000178390000000,203262.527200000010000,3232250.080999999800000
4517,11986,25043,17.272100399999999,3803,-1.206202425000000,-1.406720149000000,0.000170744000000,204262.527200000010000,3232250.080999999800000
4518,11987,25044,19.501499200000001,3757,-1.098722088000000,-1.468551784000000,0.000164597000000,205262.527200000010000,3232250.080999999800000
4519,11988,25045,26.179099999999998,3767,-0.776791896000000,-1.455110125000000,0.000165975000000,206262.527200000010000,3232250.080999999800000
4520,11989,25046,31.246999700000000,3919,-0.532466131000000,-1.250796896000000,0.000183716000000,207262.527200000010000,3232250.080999999800000
4521,11990,25047,30.768499400000000,3971,-0.555534850000000,-1.180900265000000,0.000188156000000,208262.527200000010000,3232250.080999999800000
4522,11991,25048,28.259100000000000,4168,-0.676514144000000,-0.916099567000000,0.000195882000000,209262.527200000010000,3232250.080999999800000
4523,11992,25049,25.954500199999998,4249,-0.787619955000000,-0.807222122000000,0.000194611000000,210262.527200000010000,3232250.080999999800000
4524,11993,25050,30.981199300000000,4445,-0.545280490000000,-0.543765590000000,0.000181211000000,211262.527200000010000,3232250.080999999800000
4525,11994,25051,37.343398999999998,4193,-0.238555930000000,-0.882495417000000,0.000195770000000,212262.527200000010000,3232250.080999999800000
4526,11995,25052,40.913398700000002,4105,-0.066444609000000,-1.000782023000000,0.000195056000000,213262.527200000010000,3232250.080999999800000
4527,11996,25053,43.039600399999998,4110,0.036060548000000,-0.994061193000000,0.000195180000000,214262.527200000010000,3232250.080999999800000
4528,11997,25054,39.311500500000001,4135,-0.143672855000000,-0.960457044000000,0.000195647000000,215262.527200000010000,3232250.080999999800000
4529,11998,25055,44.559699999999999,4035,0.109345246000000,-1.094873642000000,0.000192301000000,216262.527200000010000,3232250.080999999800000
4530,11999,25056,49.592998500000000,4168,0.352002871000000,-0.916099567000000,0.000195882000000,217262.527200000010000,3232250.080999999800000
4531,12000,25057,44.473998999999999,4506,0.105213561000000,-0.461771465000000,0.000174410000000,218262.527200000010000,3232250.080999999800000
4532,12001,25058,33.407001500000000,4654,-0.428331455000000,-0.262834900000000,0.000153996000000,219262.527200000010000,3232250.080999999800000
4533,12002,25059,26.883499100000002,4799,-0.742832493000000,-0.067930833000000,0.000130512000000,220262.527200000010000,3232250.080999999800000
4534,12003,25060,24.640300799999999,5002,-0.850978110000000,0.204934861000000,0.000096300000000,221262.527200000010000,3232250.080999999800000
4535,12004,25061,32.480400099999997,5233,-0.473003333000000,0.515437202000000,0.000061500000000,222262.527200000010000,3232250.080999999800000
4536,12005,25062,41.124801599999998,5392,-0.056252779000000,0.729159593000000,0.000042400000000,223262.527200000010000,3232250.080999999800000
4537,12006,25063,34.271900199999997,5759,-0.386634293000000,1.222468508000000,0.000014700000000,224262.527200000010000,3232250.080999999800000
4538,12058,25235,30.205499600000000,5853,-0.582677328000000,1.348820110000000,0.000010700000000,175262.527200000010000,3233250.080999999800000
4539,12059,25236,24.823999400000002,5663,-0.842121917000000,1.093428573000000,0.000019900000000,176262.527200000010000,3233250.080999999800000
4540,12060,25237,33.068401299999998,5654,-0.444655526000000,1.081331080000000,0.000020500000000,177262.527200000010000,3233250.080999999800000
4541,12061,25238,38.191200299999998,5796,-0.197683041000000,1.272202649000000,0.000013000000000,178262.527200000010000,3233250.080999999800000
4542,12062,25239,33.077899899999998,5878,-0.444197594000000,1.382424259000000,0.000009850000000,179262.527200000010000,3233250.080999999800000
4543,12063,25240,29.569599199999999,5948,-0.613334377000000,1.476515878000000,0.000007680000000,180262.527200000010000,3233250.080999999800000
4544,12064,25242,33.633499100000002,5850,-0.417411902000000,1.344787612000000,0.000010900000000,182262.527200000010000,3233250.080999999800000
