#PolyID,X,Y,Usage ,/,Topography,Habitats,Altitude
B5_T17,182605.81454,3198457.22105,-,/,-,-,-
B5_T17,182668.75569,3198355.47635,-,/,-,-,-
B5_T17,182711.36909,3198292.21134,-,/,-,-,-
B5_T17,182729.20144,3198220.63218,-,/,-,-,-
B5_T17,182732.32848,3198162.13424,-,/,-,-,-
B5_T17,182749.13326,3198076.06404,-,/,-,-,-
B5_T17,182718.57397,3197970.57943,-,/,-,-,-
B5_T17,182722.28309,3197912.10275,-,/,-,-,-
B5_T17,182708.32356,3197838.69862,-,/,-,-,-
B5_T17,182732.12701,3197718.82160,-,/,-,-,-
B5_T17,182737.36994,3197664.31173,-,/,-,-,-
B5_T17,182730.75801,3197548.34796,-,/,-,-,-
B5_T17,182731.82200,3197482.37266,-,/,-,-,-
B5_T17,182710.61354,3197394.84339,-,/,-,-,-
B5_T17,182694.03033,3197334.44932,-,/,-,-,-
B5_T17,182671.60886,3197280.61471,-,/,-,-,-
B5_T17,182639.38352,3197151.17852,-,/,-,-,-
B5_T17,182611.29854,3197074.47867,-,/,-,-,-
B5_T17,182596.11919,3197033.94160,-,/,-,-,-
B5_T17,182568.70086,3197012.88245,-,/,-,-,-
B5_T17,182522.64602,3196996.88316,-,/,-,-,-
B5_T17,182473.69967,3196999.04514,-,/,-,-,-
B5_T17,182437.41195,3196984.49881,-,/,-,-,-
B5_T17,182457.47958,3196963.56876,-,/,-,-,-
B5_T17,182488.30945,3196937.37645,-,/,-,-,-
B5_T17,182490.68166,3196880.90826,-,/,-,-,-
B5_T17,182511.33079,3196832.22591,-,/,-,-,-
B5_T17,182533.16441,3196769.41036,-,/,-,-,-
B5_T17,182565.17953,3196683.43434,-,/,-,-,-
B5_T17,182579.01305,3196598.50607,-,/,-,-,-
B5_T17,182575.23229,3196527.25964,-,/,-,-,-
B5_T17,182554.59283,3196461.43334,-,/,-,-,-
B5_T17,182541.44848,3196429.17064,-,/,-,-,-
B5_T17,182528.74994,3196368.02269,-,/,-,-,-
B5_T17,182527.78249,3196282.62622,-,/,-,-,-
B5_T17,182515.23927,3196196.44052,-,/,-,-,-
B5_T17,182495.92131,3196152.83598,-,/,-,-,-
B5_T17,182513.01895,3196035.83104,-,/,-,-,-
B5_T17,182511.67424,3195981.14849,-,/,-,-,-
B5_T17,182522.73116,3195870.48543,-,/,-,-,-
B5_T17,182490.12765,3195797.23009,-,/,-,-,-
B5_T17,182457.93660,3195739.91520,-,/,-,-,-
B6_T1,185829.28401,3185158.38916,2297.69,/,Livestock trail_Open,Scrubland,3641.00
B6_T1,185794.67903,3185131.06908,-,/,-,-,-
B6_T1,185755.51084,3185113.52676,-,/,-,-,-
B6_T1,185699.13934,3185092.36686,-,/,-,-,-
B6_T1,185671.56294,3185105.22254,-,/,-,-,-
B6_T1,185630.68703,3185157.55743,-,/,-,-,-
B6_T1,185598.09282,3185173.36723,-,/,-,-,-
B6_T1,185495.45201,3185245.98525,-,/,-,-,-
B6_T1,185416.51379,3185282.22862,-,/,-,-,-
B6_T1,185345.21545,3185283.39675,-,/,-,-,-
B6_T1,185290.34880,3185268.17853,-,/,-,-,-
B6_T1,185245.55953,3185309.70182,-,/,-,-,-
B6_T1,185219.77302,3185374.66949,-,/,-,-,-
B6_T1,185184.18457,3185419.37583,-,/,-,-,-
B6_T1,185136.51210,3185532.59457,-,/,-,-,-
B6_T1,185118.06079,3185592.67614,-,/,-,-,-
B6_T1,185080.30502,3185654.74134,-,/,-,-,-
B6_T1,185090.54897,3185705.80453,-,/,-,-,-
B6_T1,185129.90691,3185769.36945,-,/,-,-,-
B6_T1,185150.73314,3185823.82895,-,/,-,-,-
B6_T1,185113.84851,3185846.35104,-,/,-,-,-
B6_T1,185052.23007,3185854.38345,-,/,-,-,-
B6_T1,184980.85979,3185839.48422,-,/,-,-,-
B6_T1,184933.60611,3185859.21886,-,/,-,-,-
B6_T1,184902.08929,3185854.52115,-,/,-,-,-
B6_T1,184899.36781,3185829.42672,-,/,-,-,-
B6_T1,184951.07660,3185780.25468,-,/,-,-,-
B6_T1,184910.56096,3185764.38879,-,/,-,-,-
B6_T1,184825.55431,3185753.49699,-,/,-,-,-
B6_T1,184782.81013,3185721.96413,-,/,-,-,-
B6_T1,184735.60369,3185714.15824,-,/,-,-,-
B6_T1,184708.81505,3185703.71491,-,/,-,-,-
B6_T1,184668.92147,3185670.03094,-,/,-,-,-
B6_T1,184644.18584,3185642.83684,-,/,-,-,-
B6_T1,184614.50513,3185623.98977,-,/,-,-,-
B6_T1,184581.83717,3185634.28000,-,/,-,-,-
B6_T1,184545.08097,3185625.30749,-,/,-,-,-
B6_T1,184557.71586,3185591.38801,-,/,-,-,-
B6_T1,184578.70306,3185558.99964,-,/,-,-,-
B6_T1,184575.25238,3185540.27755,-,/,-,-,-
B6_T1,184523.57908,3185540.95525,-,/,-,-,-
B6_T1,184510.89570,3185532.64982,-,/,-,-,-
B6_T2,184896.75147,3185959.93950,2374.37,/,Livestock trail_Open,Scrubland,3986.00
B6_T2,184911.72353,3185955.89081,-,/,-,-,-
B6_T2,184935.17212,3185970.73142,-,/,-,-,-
B6_T2,184963.15479,3185989.87634,-,/,-,-,-
B6_T2,184992.09923,3185997.64813,-,/,-,-,-
B6_T2,185020.69290,3185971.33240,-,/,-,-,-
B6_T2,185086.94146,3185998.67571,-,/,-,-,-
B6_T2,185138.33751,3186009.02005,-,/,-,-,-
B6_T2,185188.82254,3186016.59902,-,/,-,-,-
B6_T2,185266.46107,3186033.31990,-,/,-,-,-
B6_T2,185315.27328,3186029.07681,-,/,-,-,-
B6_T2,185356.06831,3186038.07234,-,/,-,-,-
B6_T2,185420.96785,3186035.32848,-,/,-,-,-
B6_T2,185511.05934,3186024.98299,-,/,-,-,-
B6_T2,185567.11558,3186005.27285,-,/,-,-,-
B6_T2,185624.43824,3186053.84339,-,/,-,-,-
B6_T2,185665.78662,3186048.78072,-,/,-,-,-
B6_T2,185695.38475,3186007.75360,-,/,-,-,-
B6_T2,185732.89986,3185995.80070,-,/,-,-,-
B6_T2,185780.54748,3185987.28482,-,/,-,-,-
B6_T2,185811.41557,3186025.29932,-,/,-,-,-
B6_T2,185834.26742,3186043.28281,-,/,-,-,-
B6_T2,185896.88715,3186088.56899,-,/,-,-,-
B6_T2,185950.74516,3186095.87253,-,/,-,-,-
B6_T2,185983.49861,3186115.14178,-,/,-,-,-
B6_T2,186046.78382,3186138.50586,-,/,-,-,-
B6_T2,186101.98204,3186156.48975,-,/,-,-,-
B6_T2,186177.73192,3186181.98233,-,/,-,-,-
B6_T2,186240.28462,3186208.29692,-,/,-,-,-
B6_T2,186311.53271,3186234.93498,-,/,-,-,-
B6_T2,186351.73132,3186283.82236,-,/,-,-,-
B6_T2,186397.65668,3186295.93804,-,/,-,-,-
B6_T2,186420.14125,3186260.31350,-,/,-,-,-
B6_T2,186462.56314,3186277.74177,-,/,-,-,-
B6_T2,186487.06150,3186295.15178,-,/,-,-,-
B6_T2,186499.27485,3186311.63786,-,/,-,-,-
B6_T2,186519.63405,3186330.85241,-,/,-,-,-
B6_T2,186548.37499,3186344.83694,-,/,-,-,-
B6_T2,186568.48925,3186349.25080,-,/,-,-,-
B6_T2,186578.87785,3186358.21593,-,/,-,-,-
B6_T2,186598.15331,3186373.72094,-,/,-,-,-
B6_T2,186675.00336,3186368.71751,-,/,-,-,-
B6_T2,186744.60448,3186351.09370,-,/,-,-,-
B6_T2,186766.09816,3186333.39129,-,/,-,-,-
B6_T2,186826.26421,3186303.20608,-,/,-,-,-
B6_T2,186921.34223,3186275.15856,-,/,-,-,-
B6_T2,186946.60329,3186260.08937,-,/,-,-,-
B6_T3,184791.84069,3186590.69807,1679.20,/,Livestock trail_Open,Scrubland,4078.00
B6_T3,184845.91192,3186587.37005,-,/,-,-,-
B6_T3,184893.86044,3186583.95656,-,/,-,-,-
B6_T3,184948.52108,3186573.97039,-,/,-,-,-
B6_T3,185030.36419,3186576.31696,-,/,-,-,-
B6_T3,185134.38987,3186542.94242,-,/,-,-,-
B6_T3,185252.60618,3186553.56806,-,/,-,-,-
B6_T3,185351.03043,3186548.14767,-,/,-,-,-
B6_T3,185433.22770,3186533.93194,-,/,-,-,-
B6_T3,185523.66147,3186519.72628,-,/,-,-,-
B6_T3,185588.57525,3186482.19746,-,/,-,-,-
B6_T3,185646.12238,3186464.36304,-,/,-,-,-
B6_T3,185690.96108,3186432.67980,-,/,-,-,-
B6_T3,185707.77645,3186401.44821,-,/,-,-,-
B6_T3,185735.35356,3186380.25867,-,/,-,-,-
B6_T3,185803.29553,3186374.94177,-,/,-,-,-
B6_T3,185844.31356,3186371.64639,-,/,-,-,-
B6_T3,185877.85592,3186367.38146,-,/,-,-,-
B6_T3,185937.89968,3186359.71198,-,/,-,-,-
B6_T3,185992.41170,3186343.85884,-,/,-,-,-
B6_T3,186046.58415,3186354.24345,-,/,-,-,-
B6_T3,186092.68961,3186369.37583,-,/,-,-,-
B6_T3,186143.65125,3186377.10391,-,/,-,-,-
B6_T3,186213.94766,3186434.66425,-,/,-,-,-
B6_T3,186239.09662,3186437.32372,-,/,-,-,-
B6_T3,186274.77877,3186457.06325,-,/,-,-,-
B6_T3,186282.29449,3186483.18145,-,/,-,-,-
B6_T3,186318.01643,3186521.39136,-,/,-,-,-
B6_T4,187095.51581,3186217.73875,1179.99,/,Livestock trail_Cliff,Scrubland,4268.00
B6_T4,187137.34498,3186187.35182,-,/,-,-,-
B6_T4,187158.00836,3186154.61477,-,/,-,-,-
B6_T4,187177.15991,3186145.76548,-,/,-,-,-
B6_T4,187211.76282,3186117.56387,-,/,-,-,-
B6_T4,187228.32012,3186137.75620,-,/,-,-,-
B6_T4,187247.89814,3186138.95891,-,/,-,-,-
B6_T4,187295.04792,3186103.44419,-,/,-,-,-
B6_T4,187348.23309,3186089.67033,-,/,-,-,-
B6_T4,187381.78623,3186042.54277,-,/,-,-,-
B6_T4,187410.94153,3185966.59000,-,/,-,-,-
B6_T4,187467.73706,3185883.20642,-,/,-,-,-
B6_T4,187487.51067,3185849.93604,-,/,-,-,-
B6_T4,187536.86504,3185793.18814,-,/,-,-,-
B6_T4,187579.00464,3185728.07290,-,/,-,-,-
B6_T4,187606.21287,3185711.89276,-,/,-,-,-
B6_T4,187669.46214,3185574.59782,-,/,-,-,-
B6_T4,187670.22026,3185506.77574,-,/,-,-,-
B6_T4,187666.46625,3185464.08441,-,/,-,-,-
B6_T4,187698.00896,3185438.69200,-,/,-,-,-
B6_T4,187710.98483,3185372.00173,-,/,-,-,-
B6_T5,187006.46211,3185597.13999,1662.30,/,Ridgeline,Scrubland,4055.00
B6_T5,187455.57510,3185327.60503,-,/,-,-,-
B6_T5,187430.80361,3185359.44730,-,/,-,-,-
B6_T5,187386.28899,3185388.86329,-,/,-,-,-
B6_T5,187319.21276,3185395.78383,-,/,-,-,-
B6_T5,187259.75788,3185450.77942,-,/,-,-,-
B6_T5,187235.99446,3185493.55127,-,/,-,-,-
B6_T5,187228.25854,3185548.37317,-,/,-,-,-
B6_T5,187230.87131,3185589.70947,-,/,-,-,-
B6_T5,187174.00148,3185594.86809,-,/,-,-,-
B6_T5,187133.00414,3185599.02283,-,/,-,-,-
B6_T5,187068.27495,3185596.88799,-,/,-,-,-
B6_T5,187035.00388,3185594.26865,-,/,-,-,-
B6_T5,186889.90397,3185622.38854,-,/,-,-,-
B6_T5,186770.77823,3185703.76343,-,/,-,-,-
B6_T5,186732.20206,3185764.25401,-,/,-,-,-
B6_T5,186721.54725,3185799.17731,-,/,-,-,-
B6_T5,186696.16938,3185851.57390,-,/,-,-,-
B6_T5,186648.80937,3185894.47228,-,/,-,-,-
B6_T5,186602.21711,3185919.03701,-,/,-,-,-
B6_T5,186529.61219,3185927.48818,-,/,-,-,-
B6_T5,186487.51596,3185928.54067,-,/,-,-,-
B6_T5,186411.80643,3185940.08055,-,/,-,-,-
B6_T5,186380.88270,3185941.81766,-,/,-,-,-
B6_T5,186306.80767,3185948.32890,-,/,-,-,-
B6_T5,186275.70771,3185917.75084,-,/,-,-,-
B6_T5,186262.54852,3185918.45971,-,/,-,-,-
B6_T5,186179.90904,3185916.47894,-,/,-,-,-
B6_T6,185845.14414,3185761.22960,1818.67,/,Livestock trail_Open,Scrubland,3981.00
B6_T6,185913.72116,3185703.79346,-,/,-,-,-
B6_T6,186028.29437,3185623.96448,-,/,-,-,-
B6_T6,186074.00413,3185589.17185,-,/,-,-,-
B6_T6,186157.35290,3185594.56497,-,/,-,-,-
B6_T6,186238.71798,3185559.89800,-,/,-,-,-
B6_T6,186296.60215,3185555.56308,-,/,-,-,-
B6_T6,186330.52954,3185556.06065,-,/,-,-,-
B6_T6,186407.09297,3185559.36010,-,/,-,-,-
B6_T6,186478.49892,3185539.19393,-,/,-,-,-
B6_T6,186516.50581,3185524.73794,-,/,-,-,-
B6_T6,186563.69326,3185493.92549,-,/,-,-,-
B6_T6,186602.25535,3185471.48409,-,/,-,-,-
B6_T6,186664.25159,3185442.37307,-,/,-,-,-
B6_T6,186760.16981,3185412.76927,-,/,-,-,-
B6_T6,186871.43053,3185391.28932,-,/,-,-,-
B6_T6,186964.39906,3185404.80898,-,/,-,-,-
B6_T6,187005.43946,3185396.14171,-,/,-,-,-
B6_T6,187075.26722,3185375.13839,-,/,-,-,-
B6_T6,187084.84292,3185360.03655,-,/,-,-,-
B6_T6,187075.46867,3185298.94166,-,/,-,-,-
B6_T6,187097.92639,3185291.98440,-,/,-,-,-
B6_T6,187166.66869,3185273.55934,-,/,-,-,-
B6_T6,187193.98969,3185252.40869,-,/,-,-,-
B6_T6,187244.90954,3185231.05996,-,/,-,-,-
B6_T6,187284.94742,3185214.96162,-,/,-,-,-
B6_T6,187306.63828,3185206.90936,-,/,-,-,-
B6_T6,187340.42913,3185192.26287,-,/,-,-,-
B6_T6,187402.54018,3185190.22881,-,/,-,-,-
B6_T7,187450.73431,3184918.54351,1835.84,/,Livestock trail_Open,Scrubland,3830.00
B6_T7,187398.43781,3184918.94588,-,/,-,-,-
B6_T7,187361.54180,3184943.72038,-,/,-,-,-
B6_T7,187329.50919,3184933.57962,-,/,-,-,-
B6_T7,187316.44201,3184899.36999,-,/,-,-,-
B6_T7,187302.23763,3184839.04678,-,/,-,-,-
B6_T7,187270.73682,3184812.43896,-,/,-,-,-
B6_T7,187240.31921,3184823.33958,-,/,-,-,-
B6_T7,187143.56866,3184815.00654,-,/,-,-,-
B6_T7,187095.28510,3184810.14029,-,/,-,-,-
B6_T7,187052.40741,3184783.83936,-,/,-,-,-
B6_T7,187008.65434,3184828.20092,-,/,-,-,-
B6_T7,186987.44697,3184881.30252,-,/,-,-,-
B6_T7,186948.03536,3184917.33492,-,/,-,-,-
B6_T7,186892.84860,3184982.64336,-,/,-,-,-
B6_T7,186840.42309,3185034.13078,-,/,-,-,-
B6_T7,186815.05823,3185061.04296,-,/,-,-,-
B6_T7,186793.44888,3185104.95751,-,/,-,-,-
B6_T7,186785.70920,3185104.85923,-,/,-,-,-
B6_T7,186783.24794,3185108.72027,-,/,-,-,-
B6_T7,186755.70283,3185118.20555,-,/,-,-,-
B6_T7,186698.51618,3185126.29521,-,/,-,-,-
B6_T7,186639.60777,3185165.35653,-,/,-,-,-
B6_T7,186545.74572,3185148.28252,-,/,-,-,-
B6_T7,186465.54182,3185121.93982,-,/,-,-,-
B6_T7,186425.05726,3185154.87818,-,/,-,-,-
B6_T7,186412.07531,3185173.42084,-,/,-,-,-
B6_T7,186325.49046,3185159.37022,-,/,-,-,-
B6_T7,186306.57218,3185165.67538,-,/,-,-,-
B6_T7,186268.98021,3185175.20062,-,/,-,-,-
B6_T7,186247.99056,3185181.28279,-,/,-,-,-
B6_T7,186198.16689,3185211.92582,-,/,-,-,-
B6_T7,186177.91231,3185228.83298,-,/,-,-,-
B6_T7,186096.29936,3185231.66092,-,/,-,-,-
B6_T7,186057.74108,3185240.59913,-,/,-,-,-
B6_T7,186030.46153,3185220.76296,-,/,-,-,-
B6_T7,185995.96428,3185217.41691,-,/,-,-,-
B6_T8,187659.35524,3183596.03534,2197.78,/,Livestock trail_Open,Scrubland,4110.00
B6_T8,187701.52907,3183606.16214,-,/,-,-,-
B6_T8,187784.02506,3183665.59993,-,/,-,-,-
B6_T8,187868.38744,3183762.04253,-,/,-,-,-
B6_T8,187927.36114,3183827.96628,-,/,-,-,-
B6_T8,187960.96937,3183916.36881,-,/,-,-,-
B6_T8,188015.45669,3183998.41823,-,/,-,-,-
B6_T8,188021.96641,3184074.93784,-,/,-,-,-
B6_T8,187986.59357,3184159.41486,-,/,-,-,-
B6_T8,187969.31616,3184173.18785,-,/,-,-,-
B6_T8,187932.51423,3184233.03942,-,/,-,-,-
B6_T8,187886.59363,3184314.69486,-,/,-,-,-
B6_T8,187854.66942,3184370.88156,-,/,-,-,-
B6_T8,187825.34831,3184426.09371,-,/,-,-,-
B6_T8,187913.32022,3184455.02079,-,/,-,-,-
B6_T8,187945.45975,3184501.47920,-,/,-,-,-
B6_T8,187970.62229,3184571.68344,-,/,-,-,-
B6_T8,187993.16912,3184626.28641,-,/,-,-,-
B6_T8,188060.32045,3184718.48474,-,/,-,-,-
B6_T8,188076.66533,3184772.59396,-,/,-,-,-
B6_T8,188040.15305,3184788.52021,-,/,-,-,-
B6_T8,187975.64401,3184824.93423,-,/,-,-,-
B6_T8,187930.97341,3184820.28377,-,/,-,-,-
B6_T8,187894.68394,3184817.94743,-,/,-,-,-
B6_T8,187828.94014,3184832.48324,-,/,-,-,-
B6_T8,187714.40870,3184924.00046,-,/,-,-,-
B6_T8,187647.65993,3184943.80996,-,/,-,-,-
B6_T8,187604.77591,3184986.70414,-,/,-,-,-
B6_T8,187578.01746,3185027.90931,-,/,-,-,-
B6_T9,184653.48629,3185412.25517,1425.95,/,Livestock trail_Open,Scrubland,3498.00
B6_T9,184663.26112,3185455.77037,-,/,-,-,-
B6_T9,184692.63537,3185508.00692,-,/,-,-,-
B6_T9,184705.41668,3185567.93929,-,/,-,-,-
B6_T9,184639.57640,3185551.23624,-,/,-,-,-
B6_T9,184570.87917,3185499.95583,-,/,-,-,-
B6_T9,184532.16801,3185472.12759,-,/,-,-,-
B6_T9,184447.65062,3185445.85982,-,/,-,-,-
B6_T9,184393.12569,3185469.50513,-,/,-,-,-
B6_T9,184318.95337,3185484.33715,-,/,-,-,-
B6_T9,184266.70776,3185523.37937,-,/,-,-,-
B6_T9,184254.53404,3185544.99085,-,/,-,-,-
B6_T9,184256.01447,3185572.62098,-,/,-,-,-
B6_T9,184215.18365,3185599.50381,-,/,-,-,-
B6_T9,184179.82014,3185659.56356,-,/,-,-,-
B6_T9,184150.36713,3185707.90163,-,/,-,-,-
B6_T9,184077.39985,3185702.49161,-,/,-,-,-
B6_T9,184037.43520,3185710.26600,-,/,-,-,-
B6_T9,183968.06627,3185733.19191,-,/,-,-,-
B6_T9,183906.16433,3185760.64929,-,/,-,-,-
B6_T9,183848.19233,3185770.78390,-,/,-,-,-
B6_T9,183767.40572,3185802.98804,-,/,-,-,-
B6_T10,186229.09659,3186737.02411,788.41,/,Ridgeline,Scrubland,4311.00
B6_T10,186263.16386,3186744.21342,-,/,-,-,-
B6_T10,186293.45631,3186734.35461,-,/,-,-,-
B6_T10,186323.09774,3186699.48505,-,/,-,-,-
B6_T10,186335.31384,3186670.26681,-,/,-,-,-
B6_T10,186346.51296,3186647.08438,-,/,-,-,-
B6_T10,186367.35595,3186614.45091,-,/,-,-,-
B6_T10,186444.80647,3186655.11824,-,/,-,-,-
B6_T10,186511.63191,3186697.66289,-,/,-,-,-
B6_T10,186562.43666,3186683.74993,-,/,-,-,-
B6_T10,186617.91497,3186692.15368,-,/,-,-,-
B6_T10,186693.11875,3186685.67264,-,/,-,-,-
B6_T10,186782.20208,3186695.26731,-,/,-,-,-
B6_T10,186819.56788,3186711.56813,-,/,-,-,-
B6_T10,186842.93649,3186702.33469,-,/,-,-,-
B6_T10,186882.55068,3186695.35112,-,/,-,-,-
B6_T10,186896.45296,3186692.90715,-,/,-,-,-
B6_T11,186777.16282,3184116.28213,1079.51,/,Ridgeline,Scrubland,4149.00
B6_T11,186831.44741,3184113.79093,-,/,-,-,-
B6_T11,186961.58648,3184014.47742,-,/,-,-,-
B6_T11,187089.59227,3183872.87242,-,/,-,-,-
B6_T11,187124.46448,3183828.71408,-,/,-,-,-
B6_T11,187203.73845,3183771.71640,-,/,-,-,-
B6_T11,187299.09229,3183613.20949,-,/,-,-,-
B6_T11,187347.44733,3183573.67131,-,/,-,-,-
B6_T11,187451.04353,3183526.04724,-,/,-,-,-
B6_T11,187587.05517,3183526.85765,-,/,-,-,-
B7_T1,196688.42367,3191178.95433,2213.38,/,Livestock trail_Open,Grassland_Scrubland,3975.00
B7_T1,196671.05077,3191182.60056,-,/,-,-,-
B7_T1,196594.96504,3191196.30039,-,/,-,-,-
B7_T1,196548.38580,3191217.63538,-,/,-,-,-
B7_T1,196506.43519,3191235.55723,-,/,-,-,-
B7_T1,196427.29835,3191256.27584,-,/,-,-,-
B7_T1,196380.16902,3191258.46812,-,/,-,-,-
B7_T1,196341.09401,3191289.84669,-,/,-,-,-
B7_T1,196269.67287,3191305.54695,-,/,-,-,-
B7_T1,196209.71687,3191316.48322,-,/,-,-,-
B7_T1,196171.68387,3191326.65913,-,/,-,-,-
B7_T1,196120.51214,3191339.30001,-,/,-,-,-
B7_T1,196052.84102,3191364.92872,-,/,-,-,-
B7_T1,196009.69763,3191375.11830,-,/,-,-,-
B7_T1,195965.53391,3191386.37642,-,/,-,-,-
B7_T1,195894.98971,3191397.07133,-,/,-,-,-
B7_T1,195823.69705,3191411.07850,-,/,-,-,-
B7_T1,195746.99956,3191431.67292,-,/,-,-,-
B7_T1,195663.79853,3191448.19782,-,/,-,-,-
B7_T1,195554.15318,3191494.15495,-,/,-,-,-
B7_T1,195518.15632,3191563.40912,-,/,-,-,-
B7_T1,195295.11532,3191615.65001,-,/,-,-,-
B7_T1,195219.86618,3191619.30260,-,/,-,-,-
B7_T1,195143.84144,3191692.80085,-,/,-,-,-
B7_T1,195103.42503,3191734.97957,-,/,-,-,-
B7_T1,195031.50606,3191799.17296,-,/,-,-,-
B7_T1,195005.66239,3191823.34503,-,/,-,-,-
B7_T1,194970.36559,3191857.41945,-,/,-,-,-
B7_T1,194884.30161,3191900.70768,-,/,-,-,-
B7_T1,194788.88971,3191850.26546,-,/,-,-,-
B7_T1,194781.78287,3191801.53419,-,/,-,-,-
B7_T2,195139.74063,3192159.54729,1317.14,/,Livestock trail_Cliff,Grassland_Scrubland,3917.00
B7_T2,195134.62746,3192152.34497,-,/,-,-,-
B7_T2,195151.97408,3192069.21112,-,/,-,-,-
B7_T2,195176.93733,3192049.87992,-,/,-,-,-
B7_T2,195251.46402,3191978.37401,-,/,-,-,-
B7_T2,195325.19349,3191934.45496,-,/,-,-,-
B7_T2,195392.03320,3191883.28681,-,/,-,-,-
B7_T2,195476.66085,3191839.20330,-,/,-,-,-
B7_T2,195518.89862,3191818.93546,-,/,-,-,-
B7_T2,195569.44385,3191792.51615,-,/,-,-,-
B7_T2,195628.40008,3191757.02258,-,/,-,-,-
B7_T2,195675.93127,3191732.45925,-,/,-,-,-
B7_T2,195730.64723,3191687.05222,-,/,-,-,-
B7_T2,195818.89068,3191629.91241,-,/,-,-,-
B7_T2,195837.02976,3191620.75017,-,/,-,-,-
B7_T2,195884.42989,3191607.38842,-,/,-,-,-
B7_T2,195931.13988,3191585.20072,-,/,-,-,-
B7_T2,195978.47180,3191553.30634,-,/,-,-,-
B7_T2,196058.27608,3191543.14090,-,/,-,-,-
B7_T2,196103.28781,3191547.06627,-,/,-,-,-
B7_T2,196185.41523,3191523.66277,-,/,-,-,-
B7_T2,196200.09208,3191511.76472,-,/,-,-,-
B7_T3,196022.88734,3193043.01605,1612.61,/,Ridgeline,Grassland ,3808.00
B7_T3,196116.00700,3192946.34424,-,/,-,-,-
B7_T3,196022.88727,3193043.01561,-,/,-,-,-
B7_T3,195943.29262,3193067.68929,-,/,-,-,-
B7_T3,195869.14732,3193107.87198,-,/,-,-,-
B7_T3,195754.05989,3193189.87037,-,/,-,-,-
B7_T3,195701.24002,3193258.78341,-,/,-,-,-
B7_T3,195576.70171,3193360.98835,-,/,-,-,-
B7_T3,195565.75488,3193364.50319,-,/,-,-,-
B7_T3,195525.59089,3193295.52035,-,/,-,-,-
B7_T3,195521.33909,3193259.32476,-,/,-,-,-
B7_T3,195496.00283,3193226.99426,-,/,-,-,-
B7_T3,195429.64909,3193190.44123,-,/,-,-,-
B7_T3,195327.67616,3193147.56202,-,/,-,-,-
B7_T3,195335.25101,3193117.33314,-,/,-,-,-
B7_T3,195347.37771,3193060.90676,-,/,-,-,-
B7_T3,195330.47105,3193032.13065,-,/,-,-,-
B7_T3,195293.56853,3193012.81787,-,/,-,-,-
B7_T3,195257.32960,3193003.79220,-,/,-,-,-
B7_T3,195225.22235,3193007.68732,-,/,-,-,-
B7_T3,195205.06649,3192987.72030,-,/,-,-,-
B7_T3,195161.62871,3192915.82989,-,/,-,-,-
B7_T3,195133.69392,3192861.99721,-,/,-,-,-
B7_T3,195132.58949,3192860.17911,-,/,-,-,-
B7_T3,195106.74350,3192813.53202,-,/,-,-,-
B7_T3,195082.37001,3192787.05451,-,/,-,-,-
B7_T3,195055.59036,3192766.55522,-,/,-,-,-
B7_T4,196050.16272,3193540.28258,1504.13,/,Livestock trail_Cliff,Grassland_Scrubland,3839.00
B7_T4,196028.42624,3193523.96427,-,/,-,-,-
B7_T4,195993.04322,3193451.67409,-,/,-,-,-
B7_T4,195960.39939,3193427.90459,-,/,-,-,-
B7_T4,195928.65073,3193407.98045,-,/,-,-,-
B7_T4,195850.94975,3193360.84216,-,/,-,-,-
B7_T4,195832.11103,3193354.16658,-,/,-,-,-
B7_T4,195776.47777,3193373.37214,-,/,-,-,-
B7_T4,195716.40739,3193387.32844,-,/,-,-,-
B7_T4,195693.38406,3193392.19273,-,/,-,-,-
B7_T4,195659.24150,3193409.90428,-,/,-,-,-
B7_T4,195641.96276,3193432.67839,-,/,-,-,-
B7_T4,195650.33292,3193459.81913,-,/,-,-,-
B7_T4,195664.16405,3193503.74242,-,/,-,-,-
B7_T4,195646.62256,3193515.57731,-,/,-,-,-
B7_T4,195623.88652,3193552.86345,-,/,-,-,-
B7_T4,195605.14775,3193578.02893,-,/,-,-,-
B7_T4,195561.27046,3193599.22383,-,/,-,-,-
B7_T4,195533.30909,3193591.30054,-,/,-,-,-
B7_T4,195493.89635,3193597.28436,-,/,-,-,-
B7_T4,195445.23984,3193584.65090,-,/,-,-,-
B7_T4,195415.84349,3193556.73331,-,/,-,-,-
B7_T4,195388.95984,3193497.63170,-,/,-,-,-
B7_T4,195327.66333,3193441.28605,-,/,-,-,-
B7_T4,195301.87684,3193425.78230,-,/,-,-,-
B7_T4,195276.34480,3193383.53423,-,/,-,-,-
B7_T4,195229.69577,3193349.51437,-,/,-,-,-
B7_T4,195192.23517,3193302.12117,-,/,-,-,-
B7_T4,195145.11838,3193250.35077,-,/,-,-,-
B7_T4,195091.04937,3193183.68810,-,/,-,-,-
B7_T4,195078.51188,3193155.40181,-,/,-,-,-
B7_T5,196546.80227,3193486.43197,1638.71,/,Valley bottom,Barren_Sand_Gravel,3867.80
B7_T5,196864.79918,3193493.34797,-,/,-,-,-
B7_T5,196193.04011,3193507.55502,-,/,-,-,-
B7_T5,196240.53878,3193487.31860,-,/,-,-,-
B7_T5,196287.71279,3193473.43349,-,/,-,-,-
B7_T5,196312.24939,3193478.50027,-,/,-,-,-
B7_T5,196346.99417,3193466.55951,-,/,-,-,-
B7_T5,196413.21206,3193470.94298,-,/,-,-,-
