#Session,ID,Occasion ,x,y
1,F2,1,196022.88734,3193043.01605
1,F2,1,197336.21890,3193708.37298
1,F2,1,197231.88060,3194176.34600
1,F10,1,229813.17585,3176054.13704
1,F10,1,230024.24386,3176409.60096
1,F17,1,226380.68828,3180318.98604
1,F17,1,223934.88047,3186633.59304
