FID,FID_,Field1,Rgd,Alt,StdRgd,StdAlt,D_0,x,y
44,649,5011,49.699901599999997,4664,0.357156719000000,-0.249393241000000,0.000152459000000,283262.527200000010000,3141250.080999999800000
45,650,5012,57.285099000000002,4669,0.722842558000000,-0.242672411000000,0.000151685000000,284262.527200000010000,3141250.080999999800000
46,651,5013,56.957698800000003,4542,0.707058445000000,-0.413381490000000,0.000169908000000,285262.527200000010000,3141250.080999999800000
47,652,5014,53.737400100000002,4537,0.551806370000000,-0.420102320000000,0.000170554000000,286262.527200000010000,3141250.080999999800000
48,653,5015,55.738700899999998,4160,0.648289998000000,-0.926852894000000,0.000195865000000,287262.527200000010000,3141250.080999999800000
49,654,5016,56.088501000000001,3900,0.665154021000000,-1.276336049000000,0.000181869000000,288262.527200000010000,3141250.080999999800000
50,655,5017,55.211200699999999,3852,0.622858972000000,-1.340856016000000,0.000176701000000,289262.527200000010000,3141250.080999999800000
51,656,5018,53.107498200000002,3218,0.521438511000000,-2.193057248000000,0.000077600000000,290262.527200000010000,3141250.080999999800000
52,657,5025,64.664100599999998,3552,1.078587604000000,-1.744105810000000,0.000132609000000,297262.527200000010000,3141250.080999999800000
53,658,5026,57.541301699999998,3216,0.735194208000000,-2.195745580000000,0.000077300000000,298262.527200000010000,3141250.080999999800000
54,659,5027,56.420799299999999,3227,0.681174274000000,-2.180959754000000,0.000078900000000,299262.527200000010000,3141250.080999999800000
55,660,5028,49.880600000000001,3636,0.365868271000000,-1.631195868000000,0.000146402000000,300262.527200000010000,3141250.080999999800000
56,661,5029,44.687198600000002,3890,0.115492012000000,-1.289777709000000,0.000180850000000,301262.527200000010000,3141250.080999999800000
57,662,5030,51.360900899999997,4425,0.437234255000000,-0.570648910000000,0.000183195000000,302262.527200000010000,3141250.080999999800000
58,663,5031,61.916198700000002,5197,0.946109996000000,0.467047227000000,0.000066400000000,303262.527200000010000,3141250.080999999800000
59,698,5222,63.329200700000001,5471,1.014231469000000,0.835348705000000,0.000034600000000,273262.527200000010000,3142250.080999999800000
60,699,5223,61.086498300000002,5250,0.906109759000000,0.538288024000000,0.000059200000000,274262.527200000010000,3142250.080999999800000
61,700,5224,65.692001300000001,4538,1.128143168000000,-0.418758154000000,0.000170425000000,275262.527200000010000,3142250.080999999800000
62,701,5225,45.081401800000002,3995,0.134496729000000,-1.148640281000000,0.000189886000000,276262.527200000010000,3142250.080999999800000
63,702,5226,26.535800900000002,3874,-0.759595183000000,-1.311284365000000,0.000179156000000,277262.527200000010000,3142250.080999999800000
64,703,5227,41.251300800000003,3961,-0.050154194000000,-1.194341924000000,0.000187374000000,278262.527200000010000,3142250.080999999800000
65,704,5228,60.364101400000003,4521,0.871282674000000,-0.441608976000000,0.000172576000000,279262.527200000010000,3142250.080999999800000
66,705,5229,67.167098999999993,5090,1.199258303000000,0.323221467000000,0.000082200000000,280262.527200000010000,3142250.080999999800000
67,706,5230,61.537700700000002,5346,0.927862434000000,0.667327958000000,0.000047500000000,281262.527200000010000,3142250.080999999800000
68,707,5231,56.363601699999997,5015,0.678416752000000,0.222409018000000,0.000094200000000,282262.527200000010000,3142250.080999999800000
69,708,5232,63.093700400000003,5392,1.002877892000000,0.729159593000000,0.000042400000000,283262.527200000010000,3142250.080999999800000
70,709,5233,58.107898700000000,5168,0.762510109000000,0.428066413000000,0.000070500000000,284262.527200000010000,3142250.080999999800000
71,710,5234,46.793998700000003,4735,0.217061809000000,-0.153957456000000,0.000141147000000,285262.527200000010000,3142250.080999999800000
72,711,5235,42.751800500000002,4476,0.022185583000000,-0.502096445000000,0.000177892000000,286262.527200000010000,3142250.080999999800000
73,712,5236,45.809799200000000,4289,0.169613101000000,-0.753455483000000,0.000193028000000,287262.527200000010000,3142250.080999999800000
74,713,5237,47.739700300000003,4360,0.262654516000000,-0.658019698000000,0.000188720000000,288262.527200000010000,3142250.080999999800000
75,714,5238,55.104900399999998,4065,0.617734186000000,-1.054548663000000,0.000193715000000,289262.527200000010000,3142250.080999999800000
76,715,5239,65.350898700000002,3482,1.111698455000000,-1.838197429000000,0.000120773000000,290262.527200000010000,3142250.080999999800000
77,716,5245,66.845199600000001,2860,1.183739386000000,-2.674268668000000,0.000033900000000,296262.527200000010000,3142250.080999999800000
78,717,5246,61.588798500000003,3640,0.930325882000000,-1.625819204000000,0.000147041000000,297262.527200000010000,3142250.080999999800000
79,718,5247,57.929298400000000,3907,0.753899706000000,-1.266926887000000,0.000182563000000,298262.527200000010000,3142250.080999999800000
80,719,5248,53.424400300000002,3653,0.536716506000000,-1.608345046000000,0.000149101000000,299262.527200000010000,3142250.080999999800000
81,720,5249,55.717498800000001,3539,0.647267835000000,-1.761579968000000,0.000130425000000,300262.527200000010000,3142250.080999999800000
82,721,5250,54.031501800000001,3730,0.565985148000000,-1.504844266000000,0.000160767000000,301262.527200000010000,3142250.080999999800000
83,722,5251,50.668800400000002,4385,0.403867773000000,-0.624415549000000,0.000186766000000,302262.527200000010000,3142250.080999999800000
84,723,5252,56.277400999999998,4971,0.674260976000000,0.163265715000000,0.000101430000000,303262.527200000010000,3142250.080999999800000
85,759,5442,58.065399200000002,5811,0.760461188000000,1.292365138000000,0.000012400000000,272262.527200000010000,3143250.080999999800000
86,760,5443,56.340198500000000,5792,0.677288473000000,1.266825985000000,0.000013200000000,273262.527200000010000,3143250.080999999800000
87,761,5444,66.252601600000006,5825,1.155169965000000,1.311183462000000,0.000011800000000,274262.527200000010000,3143250.080999999800000
88,762,5445,64.982696500000003,4942,1.093947259000000,0.124284902000000,0.000106284000000,275262.527200000010000,3143250.080999999800000
89,763,5446,57.284801500000000,4351,0.722828216000000,-0.670117192000000,0.000189369000000,276262.527200000010000,3143250.080999999800000
90,764,5447,35.854698200000001,3817,-0.310326877000000,-1.387901826000000,0.000172512000000,277262.527200000010000,3143250.080999999800000
91,765,5448,38.026699100000002,3703,-0.205613719000000,-1.541136747000000,0.000156793000000,278262.527200000010000,3143250.080999999800000
92,766,5449,55.100700400000001,4073,0.617531702000000,-1.043795335000000,0.000194033000000,279262.527200000010000,3143250.080999999800000
93,767,5450,58.901401499999999,4402,0.800765242000000,-0.601564727000000,0.000185314000000,280262.527200000010000,3143250.080999999800000
94,768,5451,62.546001400000002,4626,0.976473072000000,-0.300471548000000,0.000158209000000,281262.527200000010000,3143250.080999999800000
95,769,5452,60.859001200000002,4904,0.895142020000000,0.073206595000000,0.000112705000000,282262.527200000010000,3143250.080999999800000
96,770,5453,60.349601700000001,4733,0.870583637000000,-0.156645788000000,0.000141474000000,283262.527200000010000,3143250.080999999800000
97,771,5454,55.963298799999997,4822,0.659117966000000,-0.037015016000000,0.000126629000000,284262.527200000010000,3143250.080999999800000
98,772,5455,41.401199300000002,4591,-0.042927519000000,-0.347517357000000,0.000163269000000,285262.527200000010000,3143250.080999999800000
99,773,5456,40.754100800000003,4262,-0.074124434000000,-0.789747965000000,0.000194165000000,286262.527200000010000,3143250.080999999800000
100,774,5457,39.797699000000001,4219,-0.120233003000000,-0.847547102000000,0.000195387000000,287262.527200000010000,3143250.080999999800000
101,775,5458,45.965999600000004,4073,0.177143594000000,-1.043795335000000,0.000194033000000,288262.527200000010000,3143250.080999999800000
102,776,5459,62.973701499999997,4012,0.997092690000000,-1.125789460000000,0.000190985000000,289262.527200000010000,3143250.080999999800000
103,777,5460,70.286003100000002,3279,1.349622098000000,-2.111063123000000,0.000087000000000,290262.527200000010000,3143250.080999999800000
104,778,5461,68.640701300000003,2940,1.270301345000000,-2.566735390000000,0.000041700000000,291262.527200000010000,3143250.080999999800000
105,779,5466,64.039199800000006,2810,1.048460851000000,-2.741476967000000,0.000029500000000,296262.527200000010000,3143250.080999999800000
106,780,5467,63.506801600000003,3508,1.022793690000000,-1.803249113000000,0.000125187000000,297262.527200000010000,3143250.080999999800000
107,781,5468,60.372898100000000,4387,0.871706767000000,-0.621727217000000,0.000186601000000,298262.527200000010000,3143250.080999999800000
108,782,5469,50.986198399999999,4263,0.419169676000000,-0.788403799000000,0.000194128000000,299262.527200000010000,3143250.080999999800000
109,783,5470,59.650398299999999,4381,0.836874721000000,-0.629792213000000,0.000187094000000,300262.527200000010000,3143250.080999999800000
110,784,5471,59.448299400000003,4427,0.827131440000000,-0.567960578000000,0.000183002000000,301262.527200000010000,3143250.080999999800000
111,785,5472,55.826301600000001,4704,0.652513268000000,-0.195626601000000,0.000146165000000,302262.527200000010000,3143250.080999999800000
112,786,5473,52.077400200000000,5279,0.471777015000000,0.577268837000000,0.000055500000000,303262.527200000010000,3143250.080999999800000
113,787,5474,46.156501800000001,5589,0.186327792000000,0.993960291000000,0.000024900000000,304262.527200000010000,3143250.080999999800000
114,826,5663,51.515201599999997,5456,0.444673163000000,0.815186216000000,0.000036000000000,272262.527200000010000,3144250.080999999800000
115,827,5664,39.731601699999999,5297,-0.123419584000000,0.601463825000000,0.000053300000000,273262.527200000010000,3144250.080999999800000
116,828,5665,50.164901700000001,5274,0.379574586000000,0.570548007000000,0.000056100000000,274262.527200000010000,3144250.080999999800000
117,829,5666,51.988300299999999,4987,0.467481468000000,0.184772371000000,0.000098800000000,275262.527200000010000,3144250.080999999800000
118,830,5667,54.123298599999998,4404,0.570410713000000,-0.598876395000000,0.000185137000000,276262.527200000010000,3144250.080999999800000
119,831,5668,44.838199600000003,3701,0.122771839000000,-1.543825079000000,0.000156493000000,277262.527200000010000,3144250.080999999800000
120,832,5669,36.572799699999997,3672,-0.275706875000000,-1.582805893000000,0.000152070000000,278262.527200000010000,3144250.080999999800000
121,833,5670,47.556800799999998,3804,0.253836848000000,-1.405375983000000,0.000170872000000,279262.527200000010000,3144250.080999999800000
122,834,5671,53.167301199999997,3801,0.524321641000000,-1.409408481000000,0.000170488000000,280262.527200000010000,3144250.080999999800000
123,835,5672,55.187801399999998,4165,0.621730881000000,-0.920132065000000,0.000195879000000,281262.527200000010000,3144250.080999999800000
124,836,5673,54.367000599999997,4419,0.582159698000000,-0.578713906000000,0.000183764000000,282262.527200000010000,3144250.080999999800000
125,837,5674,50.894798299999998,4455,0.414763236000000,-0.530323930000000,0.000180173000000,283262.527200000010000,3144250.080999999800000
126,838,5675,55.175098400000003,4564,0.621118463000000,-0.383809839000000,0.000166996000000,284262.527200000010000,3144250.080999999800000
127,839,5676,54.494598400000001,4511,0.588311247000000,-0.455050635000000,0.000173806000000,285262.527200000010000,3144250.080999999800000
128,840,5677,56.537300100000003,4401,0.686790831000000,-0.602908893000000,0.000185402000000,286262.527200000010000,3144250.080999999800000
129,841,5678,58.501899700000003,4359,0.781505077000000,-0.659363864000000,0.000188793000000,287262.527200000010000,3144250.080999999800000
130,842,5679,59.006500199999998,3788,0.805832099000000,-1.426882639000000,0.000168795000000,288262.527200000010000,3144250.080999999800000
131,843,5680,62.267398800000002,3468,0.963041513000000,-1.857015753000000,0.000118393000000,289262.527200000010000,3144250.080999999800000
132,844,5681,58.855899800000003,3348,0.798571584000000,-2.018315670000000,0.000098200000000,290262.527200000010000,3144250.080999999800000
133,845,5682,60.338600200000002,3217,0.870053249000000,-2.194401414000000,0.000077400000000,291262.527200000010000,3144250.080999999800000
134,846,5687,60.651401499999999,3241,0.885133543000000,-2.162141430000000,0.000081100000000,296262.527200000010000,3144250.080999999800000
135,847,5688,70.386802700000004,3840,1.354481693000000,-1.356986008000000,0.000175303000000,297262.527200000010000,3144250.080999999800000
136,848,5689,67.505996699999997,4202,1.215596717000000,-0.870397923000000,0.000195668000000,298262.527200000010000,3144250.080999999800000
137,849,5690,63.047000900000000,4441,1.000626487000000,-0.549142254000000,0.000181618000000,299262.527200000010000,3144250.080999999800000
138,850,5691,62.446700999999997,4900,0.971685754000000,0.067829931000000,0.000113383000000,300262.527200000010000,3144250.080999999800000
139,851,5692,62.765300799999999,4367,0.987045597000000,-0.648610537000000,0.000188195000000,301262.527200000010000,3144250.080999999800000
140,852,5693,72.217102100000005,4642,1.442721265000000,-0.278964892000000,0.000155818000000,302262.527200000010000,3144250.080999999800000
141,853,5694,67.086303700000002,5664,1.195363125000000,1.094772739000000,0.000019900000000,303262.527200000010000,3144250.080999999800000
142,854,5695,56.024700199999998,5904,0.662078155000000,1.417372575000000,0.000008990000000,304262.527200000010000,3144250.080999999800000
143,895,5884,52.474700900000002,5497,0.490931063000000,0.870297021000000,0.000032200000000,272262.527200000010000,3145250.080999999800000
144,896,5885,36.142299700000002,5060,-0.296461477000000,0.282896488000000,0.000086900000000,273262.527200000010000,3145250.080999999800000
145,897,5886,34.807399699999998,4954,-0.360817617000000,0.140414894000000,0.000104270000000,274262.527200000010000,3145250.080999999800000
146,898,5887,47.378299699999999,4793,0.245231228000000,-0.075995829000000,0.000131521000000,275262.527200000010000,3145250.080999999800000
147,899,5888,52.832500500000002,4369,0.508180746000000,-0.645922205000000,0.000188042000000,276262.527200000010000,3145250.080999999800000
148,900,5889,45.132499699999997,3770,0.136960182000000,-1.451077627000000,0.000166384000000,277262.527200000010000,3145250.080999999800000
149,901,5890,28.609399799999998,3645,-0.659626030000000,-1.619098374000000,0.000147836000000,278262.527200000010000,3145250.080999999800000
150,902,5891,32.672298400000003,3371,-0.463751828000000,-1.987399853000000,0.000102011000000,279262.527200000010000,3145250.080999999800000
151,903,5892,38.522300700000002,3331,-0.181720539000000,-2.041166492000000,0.000095400000000,280262.527200000010000,3145250.080999999800000
152,904,5893,48.525199899999997,3560,0.300523812000000,-1.733352482000000,0.000133948000000,281262.527200000010000,3145250.080999999800000
153,905,5894,57.172500599999999,4043,0.717414138000000,-1.084120314000000,0.000192711000000,282262.527200000010000,3145250.080999999800000
154,906,5895,55.293899500000002,3824,0.626845919000000,-1.378492664000000,0.000173376000000,283262.527200000010000,3145250.080999999800000
155,907,5896,55.111301400000002,4232,0.618042781000000,-0.830072944000000,0.000195095000000,284262.527200000010000,3145250.080999999800000
156,908,5897,54.134300199999998,3773,0.570941106000000,-1.447045129000000,0.000166792000000,285262.527200000010000,3145250.080999999800000
157,909,5898,58.248699199999997,3716,0.769298165000000,-1.523662590000000,0.000158724000000,286262.527200000010000,3145250.080999999800000
158,910,5899,60.202999100000000,3598,0.863515858000000,-1.682274175000000,0.000140244000000,287262.527200000010000,3145250.080999999800000
159,911,5900,64.888198900000006,4022,1.089391486000000,-1.112347800000000,0.000191581000000,288262.527200000010000,3145250.080999999800000
160,912,5901,63.087001800000003,3955,1.002554949000000,-1.202406920000000,0.000186889000000,289262.527200000010000,3145250.080999999800000
161,913,5902,61.444599199999999,3642,0.923373968000000,-1.623130872000000,0.000147359000000,290262.527200000010000,3145250.080999999800000
162,914,5903,61.972900400000000,3352,0.948843610000000,-2.012939006000000,0.000098900000000,291262.527200000010000,3145250.080999999800000
163,915,5908,64.614997900000006,3217,1.076220341000000,-2.194401414000000,0.000077400000000,296262.527200000010000,3145250.080999999800000
164,916,5909,73.690200800000000,3201,1.513740028000000,-2.215908069000000,0.000075000000000,297262.527200000010000,3145250.080999999800000
165,917,5910,75.346702600000000,3770,1.593600738000000,-1.451077627000000,0.000166384000000,298262.527200000010000,3145250.080999999800000
166,918,5911,74.981002799999999,3764,1.575970183000000,-1.459142623000000,0.000165564000000,299262.527200000010000,3145250.080999999800000
167,919,5912,69.611999499999996,4313,1.317128076000000,-0.721195500000000,0.000191782000000,300262.527200000010000,3145250.080999999800000
168,920,5913,64.015502900000001,3778,1.047318412000000,-1.440324299000000,0.000167465000000,301262.527200000010000,3145250.080999999800000
169,921,5914,75.330497699999995,4527,1.592819492000000,-0.433543980000000,0.000171825000000,302262.527200000010000,3145250.080999999800000
170,922,5915,76.388397200000000,5435,1.643821312000000,0.786958730000000,0.000038000000000,303262.527200000010000,3145250.080999999800000
171,964,6104,50.739700300000003,5888,0.407285890000000,1.395865919000000,0.000009510000000,271262.527200000010000,3146250.080999999800000
172,965,6105,56.126598399999999,5497,0.666990714000000,0.870297021000000,0.000032200000000,272262.527200000010000,3146250.080999999800000
173,966,6106,48.610500299999998,5158,0.304636183000000,0.414624754000000,0.000072000000000,273262.527200000010000,3146250.080999999800000
174,967,6107,42.995700800000002,4751,0.033944128000000,-0.132450800000000,0.000138519000000,274262.527200000010000,3146250.080999999800000
175,968,6108,50.163398700000002,4687,0.379502126000000,-0.218477423000000,0.000148867000000,275262.527200000010000,3146250.080999999800000
176,969,6109,49.683399199999997,4001,0.356361130000000,-1.140575285000000,0.000190286000000,276262.527200000010000,3146250.080999999800000
177,970,6110,30.172300300000000,3535,-0.584277881000000,-1.766956632000000,0.000129752000000,277262.527200000010000,3146250.080999999800000
178,971,6111,20.988300299999999,3515,-1.027042727000000,-1.793839952000000,0.000126373000000,278262.527200000010000,3146250.080999999800000
179,972,6112,21.942199700000000,3471,-0.981054800000000,-1.852983255000000,0.000118903000000,279262.527200000010000,3146250.080999999800000
180,973,6113,20.131599399999999,3405,-1.068344669000000,-1.941698209000000,0.000107713000000,280262.527200000010000,3146250.080999999800000
181,974,6114,30.393100700000002,3340,-0.573632993000000,-2.029068998000000,0.000096900000000,281262.527200000010000,3146250.080999999800000
182,975,6115,41.327499400000001,3250,-0.046480625000000,-2.150043936000000,0.000082500000000,282262.527200000010000,3146250.080999999800000
183,976,6116,46.738601699999997,3338,0.214391095000000,-2.031757330000000,0.000096500000000,283262.527200000010000,3146250.080999999800000
184,977,6117,51.107700299999998,3553,0.425027339000000,-1.742761644000000,0.000132777000000,284262.527200000010000,3146250.080999999800000
185,978,6118,47.574798600000001,3442,0.254704530000000,-1.891964068000000,0.000113975000000,285262.527200000010000,3146250.080999999800000
186,979,6119,47.207099900000003,3320,0.236977607000000,-2.055952318000000,0.000093600000000,286262.527200000010000,3146250.080999999800000
187,980,6120,52.809501599999997,2929,0.507071958000000,-2.581521216000000,0.000040500000000,287262.527200000010000,3146250.080999999800000
188,981,6121,60.180400800000001,3346,0.862426384000000,-2.021004002000000,0.000097900000000,288262.527200000010000,3146250.080999999800000
189,982,6122,61.886299100000002,3260,0.944668522000000,-2.136602276000000,0.000084000000000,289262.527200000010000,3146250.080999999800000
190,983,6123,56.282901799999998,3209,0.674526173000000,-2.205154741000000,0.000076200000000,290262.527200000010000,3146250.080999999800000
191,984,6124,58.897399900000003,2908,0.800572323000000,-2.609748701000000,0.000038400000000,291262.527200000010000,3146250.080999999800000
192,985,6128,64.517898599999995,2858,1.071539139000000,-2.676957000000000,0.000033700000000,295262.527200000010000,3146250.080999999800000
193,986,6129,69.102302600000002,3030,1.292555355000000,-2.445760452000000,0.000051900000000,296262.527200000010000,3146250.080999999800000
194,987,6130,69.084602399999994,2907,1.291702020000000,-2.611092867000000,0.000038300000000,297262.527200000010000,3146250.080999999800000
195,988,6131,67.703102099999995,3088,1.225099258000000,-2.367798825000000,0.000059200000000,298262.527200000010000,3146250.080999999800000
196,989,6132,74.588798499999996,3252,1.557061834000000,-2.147355604000000,0.000082800000000,299262.527200000010000,3146250.080999999800000
197,990,6133,65.769401599999995,3784,1.131874672000000,-1.432259303000000,0.000168266000000,300262.527200000010000,3146250.080999999800000
198,991,6134,66.053802500000003,3545,1.145585769000000,-1.753514972000000,0.000131434000000,301262.527200000010000,3146250.080999999800000
199,992,6135,68.153503400000005,4341,1.246813311000000,-0.683558852000000,0.000190055000000,302262.527200000010000,3146250.080999999800000
200,993,6136,66.381202700000003,4657,1.161369883000000,-0.258802402000000,0.000153537000000,303262.527200000010000,3146250.080999999800000
201,994,6137,62.482299800000000,4369,0.973401989000000,-0.645922205000000,0.000188042000000,304262.527200000010000,3146250.080999999800000
202,1035,6325,51.294601399999998,5715,0.434037926000000,1.163325204000000,0.000017000000000,271262.527200000010000,3147250.080999999800000
203,1036,6326,46.002700800000000,5107,0.178912975000000,0.346072289000000,0.000079600000000,272262.527200000010000,3147250.080999999800000
204,1037,6327,43.436798099999997,4790,0.055209631000000,-0.080028327000000,0.000132025000000,273262.527200000010000,3147250.080999999800000
205,1038,6328,49.856998400000002,4270,0.364730427000000,-0.778994637000000,0.000193858000000,274262.527200000010000,3147250.080999999800000
206,1039,6329,47.594398499999997,4138,0.255649450000000,-0.956424546000000,0.000195687000000,275262.527200000010000,3147250.080999999800000
207,1040,6330,49.083301499999997,3651,0.327430146000000,-1.611033378000000,0.000148786000000,276262.527200000010000,3147250.080999999800000
208,1041,6331,41.351898200000001,3576,-0.045304348000000,-1.711845827000000,0.000136613000000,277262.527200000010000,3147250.080999999800000
209,1042,6332,42.795898399999999,3691,0.024311563000000,-1.557266739000000,0.000154984000000,278262.527200000010000,3147250.080999999800000
210,1043,6333,40.792999299999998,3560,-0.072249120000000,-1.733352482000000,0.000133948000000,279262.527200000010000,3147250.080999999800000
211,1044,6334,28.197000500000001,3335,-0.679507989000000,-2.035789828000000,0.000096100000000,280262.527200000010000,3147250.080999999800000
212,1045,6335,23.559099199999999,3246,-0.903103335000000,-2.155420600000000,0.000081800000000,281262.527200000010000,3147250.080999999800000
213,1046,6336,26.658599899999999,3235,-0.753674987000000,-2.170206426000000,0.000080100000000,282262.527200000010000,3147250.080999999800000
214,1047,6337,33.651100200000002,3036,-0.416563345000000,-2.437695456000000,0.000052600000000,283262.527200000010000,3147250.080999999800000
215,1048,6338,43.839199100000002,3015,0.074609568000000,-2.465922942000000,0.000050100000000,284262.527200000010000,3147250.080999999800000
216,1049,6339,47.205699899999999,2970,0.236910113000000,-2.526410411000000,0.000044900000000,285262.527200000010000,3147250.080999999800000
217,1050,6340,46.690200800000000,2863,0.212057665000000,-2.670236171000000,0.000034100000000,286262.527200000010000,3147250.080999999800000
218,1051,6353,70.088203399999998,3069,1.340086084000000,-2.393337979000000,0.000056700000000,299262.527200000010000,3147250.080999999800000
219,1052,6354,66.645896899999997,3180,1.174130911000000,-2.244135555000000,0.000071900000000,300262.527200000010000,3147250.080999999800000
220,1053,6355,66.632202100000001,3757,1.173470679000000,-1.468551784000000,0.000164597000000,301262.527200000010000,3147250.080999999800000
221,1054,6356,60.605598399999998,4298,0.882925355000000,-0.741357989000000,0.000192586000000,302262.527200000010000,3147250.080999999800000
222,1055,6357,60.055000300000003,4197,0.856380768000000,-0.877118753000000,0.000195728000000,303262.527200000010000,3147250.080999999800000
223,1107,6546,75.174697899999998,5763,1.585308313000000,1.227845171000000,0.000014500000000,271262.527200000010000,3148250.080999999800000
