#PolyID	X	Y	Usage	/	Topography	Habitats	Altitude
T085	206985.1857	3175184.907	4699.75	/	Ridgeline	Scrubland	3850.00
T085	205712.8442	3176117.523	4699.75	/	Ridgeline	Scrubland	3850.00
T085	205696.1374	3176165.343	4699.75	/	Ridgeline	Scrubland	3850.00
T085	205255.7839	3178350.05	4699.75	/	Ridgeline	Scrubland	3850.00
T085	205607.9914	3176221.739	4699.75	/	Ridgeline	Scrubland	3850.00
T086	204528.5494	3179740.125	3751.47	/	LivestocktrailCliff	Scrubland	4400.00
T086	204528.3887	3179733.793	3751.47	/	LivestocktrailCliff	Scrubland	4400.00
T086	204826.4171	3179113.823	3751.47	/	LivestocktrailCliff	Scrubland	4400.00
T087	203861.1665	3181829.742	2412.21	/	Valleybottom	Scrubland	4250.00
T087	203678.4387	3181692.684	2412.21	/	Valleybottom	Scrubland	4250.00
T088	202728.2745	3181526.15	933.28	/	LivestocktrailOpen	Grassland	4200.00
T088	202140.7348	3182122.088	933.28	/	LivestocktrailOpen	Grassland	4200.00
T089	204107.7869	3181883.77	1767.90	/	LivestocktrailOpen	GrasslandScrubland	4100.00
T089	205433.4761	3182461.184	1767.90	/	LivestocktrailOpen	GrasslandScrubland	4100.00
T090	204087.1391	3182807.888	2089.80	/	Valleybottom	Scrubland	4400.00
T090	204092.1284	3183031.355	2089.80	/	Valleybottom	Scrubland	4400.00
T090	204016.299	3183799.633	2089.80	/	Valleybottom	Scrubland	4400.00
T091	203949.7168	3181267.675	1887.74	/	LivestocktrailCliff	Scrubland	4000.00
T091	204339.7731	3180710.534	1887.74	/	LivestocktrailCliff	Scrubland	4000.00
T091	204307.6175	3180419.654	1887.74	/	LivestocktrailCliff	Scrubland	4000.00
T092	205607.282	3182752.948	1382.79	/	LivestocktrailOpen	GrasslandScrubland	4200.00
T092	204582.7337	3183071.644	1382.79	/	LivestocktrailOpen	GrasslandScrubland	4200.00
T093	203846.0203	3181376.58	4317.68	/	LivestocktrailCliff	GrasslandScrubland	4307.00
T093	203888.5025	3180260.633	4317.68	/	LivestocktrailCliff	GrasslandScrubland	4307.00
T094	201803.8188	3181638.325	970.55	/	LivestocktrailOpen	Grassland	4350.00
T094	202485.0347	3181726.568	970.55	/	LivestocktrailOpen	Grassland	4350.00
T095	202619.3231	3181755.426	1390.21	/	LivestocktrailOpen	GrasslandScrubland	4290.00
T095	203585.6698	3181692.848	1390.21	/	LivestocktrailOpen	GrasslandScrubland	4290.00
T096	209880.7853	3175356.758	2564.27	/	LivestocktrailOpen	GrasslandScrubland	4376.00
T096	209769.5266	3176740.547	2564.27	/	LivestocktrailOpen	GrasslandScrubland	4376.00
T097	210940.1937	3177394.371	2632.01	/	LivestocktrailCliff	GrasslandScrubland	4208.00
T097	209927.0848	3175589.857	2632.01	/	LivestocktrailCliff	GrasslandScrubland	4208.00
T098	210140.922	3174638.716	1911.45	/	LivestocktrailOpen	GrasslandScrubland	3982.00
T098	211261.7614	3175650.249	1911.45	/	LivestocktrailOpen	GrasslandScrubland	3982.00
T099	213125.8749	3174704.546	2462.91	/	LivestocktrailCliff	GrasslandScrubland	4329.00
T099	211912.7952	3174058.635	2462.91	/	LivestocktrailCliff	GrasslandScrubland	4329.00
T100	211696.956	3175488.762	2832.32	/	LivestocktrailOpen	Grassland	4546.00
T100	212616.8562	3175636.507	2832.32	/	LivestocktrailOpen	Grassland	4546.00
T101	212051.2907	3175763.642	2851.70	/	LivestocktrailOpen	Grassland	4724.00
T101	212719.2814	3175960.826	2851.70	/	LivestocktrailOpen	Grassland	4724.00
T102	210030.0523	3176362.277	1103.82	/	LivestocktrailCliff	Grassland	4588.00
T102	210706.2362	3177115.138	1103.82	/	LivestocktrailCliff	Grassland	4588.00
T103	209839.2292	3176710.763	453.15	/	Ridgeline	BarrenSandGravel	4735.00
T103	210010.0758	3176331.333	453.15	/	Ridgeline	BarrenSandGravel	4735.00
T104	217867.8377	3173585.325	1048.69	/	Ridgeline	Scrubland	3971.7
T104	217398.6457	3173130.549	1048.69	/	Ridgeline	Scrubland	3971.70
T105	217653.6894	3175439.552	2053.92	/	Ridgeline	Scrubland	4591.0
T105	216578.3791	3175264.613	2053.92	/	Ridgeline	Scrubland	4591.00
T106	218792.3405	3176271.613	3073.15	/	LivestocktrailCliff	BarrenSandGravel	5083.0
T106	220409.2685	3177278	3073.15	/	LivestocktrailCliff	BarrenSandGravel	5083.00
T107	220764.9543	3177228.356	1152.08	/	LivestocktrailCliff	Grassland	4733.0
T107	221624.8389	3176795.2	1152.08	/	LivestocktrailCliff	Grassland	4733.00
T108	221584.1934	3176558.368	1203.78	/	LivestocktrailOpen	Grassland	4609.0
T108	222641.2434	3176096.098	1203.78	/	LivestocktrailOpen	Grassland	4609.00
T109	223006.4452	3175976.316	3948.76	/	LivestocktrailOpen	Grassland	4429.0
T109	226837.5296	3176164.87	3948.76	/	LivestocktrailOpen	Grassland	4429.00
T110	217018.6973	3173499.659	1824.14	/	LivestocktrailOpen	GrasslandScrubland	4180.0
T110	217647.3666	3174953.614	1824.14	/	LivestocktrailOpen	GrasslandScrubland	4180.00
T111	218980.6538	3174198.004	2005.06	/	LivestocktrailCliff	GrasslandScrubland	4286.0
T111	218879.8426	3173243.144	2005.06	/	LivestocktrailCliff	GrasslandScrubland	4286.00
T112	217714.0358	3174594.598	1532.74	/	LivestocktrailOpen	GrasslandScrubland	4498.0
T112	218806.7992	3174256.915	1532.74	/	LivestocktrailOpen	GrasslandScrubland	4498.00
T113	217213.592	3175154.706	947.67	/	Ridgeline	Scrubland	4373.6
T113	217726.8396	3174647.746	947.67	/	Ridgeline	Scrubland	4373.65
T114	216368.2401	3174247.9	742.71	/	Ridgeline	Scrubland	4105.8
T114	216181.765	3174867.131	742.71	/	Ridgeline	Scrubland	4105.78
T115	228296.7504	3173985.179	1021.45	/	LivestocktrailCliff	GrasslandScrubland	3576.0
T115	229164.9152	3173875.784	1021.45	/	LivestocktrailCliff	GrasslandScrubland	3576.00
T116	229401.0258	3175007.239	3709.00	/	LivestocktrailCliff	GrasslandScrubland	3444.0
T116	229821.8083	3176060.138	3709.00	/	LivestocktrailCliff	GrasslandScrubland	3444.00
T116	230026.4644	3176398.933	3709.00	/	LivestocktrailCliff	GrasslandScrubland	3444.00
T116	229943.8015	3176223.009	3709.00	/	LivestocktrailCliff	GrasslandScrubland	3444.00
T116	230475.6147	3177016.23	3709.00	/	LivestocktrailCliff	GrasslandScrubland	3444.00
T117	232450.3968	3177283.669	3865.77	/	LivestocktrailOpen	GrasslandScrubland	3717.0
T117	231937.8093	3177220.74	3865.77	/	LivestocktrailOpen	GrasslandScrubland	3717.00
T118	234272.5501	3179179.067	1446.02	/	LivestocktrailCliff	GrasslandScrubland	4090.0
T118	233046.9376	3179763.966	1446.02	/	LivestocktrailCliff	GrasslandScrubland	4090.00
T119	229049.9294	3173928.178	4120.37	/	LivestocktrailCliff	GrasslandScrubland	3502.0
T119	229464.0679	3174531.309	4120.37	/	LivestocktrailCliff	GrasslandScrubland	3502.00
T120	227506.2148	3174685.425	2261.22	/	LivestocktrailOpen	GrasslandScrubland	3856.0
T120	229028.9173	3173911.854	2261.22	/	LivestocktrailOpen	GrasslandScrubland	3856.00
T121	232507.2591	3178250.777	2036.06	/	LivestocktrailOpen	GrasslandScrubland	4230.0
T121	232892.9003	3179689.11	2036.06	/	LivestocktrailOpen	GrasslandScrubland	4230.00
T122	233029.5432	3179419.768	1731.53	/	Ridgeline	GrasslandScrubland	4230.0
T122	233166.651	3179096.81	1731.53	/	Ridgeline	GrasslandScrubland	4230.00
T123	232688.8084	3180052.914	543.98	/	Ridgeline	GrasslandScrubland	3676.00
T123	232671.6556	3180176.725	543.98	/	Ridgeline	GrasslandScrubland	3676.00
T123	232644.4411	3180135.603	543.98	/	Ridgeline	GrasslandScrubland	3676.00
T124	233259.7504	3179412.936	1085.19	/	Ridgeline	Scrubland	4230.00
T124	233959.6941	3179204.896	1085.19	/	Ridgeline	Scrubland	4230.00
T125	229679.4135	3174602.633	470.56	/	LivestocktrailOpen	Scrubland	3705.00
T125	230102.6654	3174697.391	470.56	/	LivestocktrailOpen	Scrubland	3705.00
T126	230105.3682	3174620.03	1177.27	/	LivestocktrailOpen	Scrubland	3914.00
T126	230138.1659	3173635.181	1177.27	/	LivestocktrailOpen	Scrubland	3914.00
T127	232534.28	3177030.743	591.71	/	LivestocktrailOpen	Scrubland	3951.00
T127	232084.8127	3176836.273	591.71	/	LivestocktrailOpen	Scrubland	3951.00
T128	232059.7518	3176726.241	745.45	/	LivestocktrailOpen	Scrubland	3826.0
T128	231430.9215	3177090.401	745.45	/	LivestocktrailOpen	Scrubland	3826.00
T129	232639.5686	3181169.9	5987.45	/	Valleybottom	GrasslandScrubland	4005.00
T129	233762.0543	3185826.893	5987.45	/	Valleybottom	GrasslandScrubland	4005.00
T130	232511.2325	3186851.882	971.84	/	Ridgeline	Grassland	4655.88
T131	233567.3332	3183505.248	2265.48	/	Ridgeline	Grassland	4514.0
T131	232890.297	3184945.513	2265.48	/	Ridgeline	Grassland	4514.00
T132	233589.9119	3185574.341	1298.61	/	LivestocktrailCliff	Grassland	4105.0
T132	233191.1968	3185137.544	1298.61	/	LivestocktrailCliff	Grassland	4105.00
T133	232867.3581	3186131.525	1085.00	/	LivestocktrailCliff	GrasslandScrubland	4219.00
T133	233558.2416	3185615.648	1085.00	/	LivestocktrailCliff	GrasslandScrubland	4219.00
T133	233064.3204	3186199.659	1085.00	/	LivestocktrailCliff	GrasslandScrubland	4219.00
T134	232178.6301	3186397.573	2072.82	/	Ridgeline	GrasslandScrubland	4102.00
T134	233020.0333	3186397.405	2072.82	/	Ridgeline	GrasslandScrubland	4102.00
T135	234720.0764	3187069.533	1483.05	/	Ridgeline	GrasslandScrubland	4177.00
T135	233983.052	3186120.368	1483.05	/	Ridgeline	GrasslandScrubland	4177.00
T136	234125.2903	3185980.124	1616.72	/	LivestocktrailOpen	GrasslandScrubland	4143.00
T136	234983.8324	3187178.971	1616.72	/	LivestocktrailOpen	GrasslandScrubland	4143.00
T137	234795.2484	3186554.158	2170.34	/	LivestocktrailOpen	GrasslandScrubland	4539.00
T137	235613.1079	3186545.961	2170.34	/	LivestocktrailOpen	GrasslandScrubland	4539.00
T138	233382.5199	3184760.478	1100.46	/	Ridgeline	GrasslandScrubland	4253.00
T138	233953.8782	3184210.075	1100.46	/	Ridgeline	GrasslandScrubland	4253.00
T139	232458.4978	3186830.729	1100.46	/	Ridgeline	GrasslandScrubland	4253.00
T139	231931.1761	3186308.233	1100.46	/	Ridgeline	GrasslandScrubland	4253.00
T140	232094.7644	3186007.163	1355.54	/	Ridgeline	Grassland	4541.89
T140	232979.7623	3185309.65	1355.54	/	Ridgeline	Grassland	4541.89
T141	234165.8494	3185761.177	1018.99	/	Valleybottom	BarrenSandGravel	4145.26
T141	234631.6834	3186600.421	1018.99	/	Valleybottom	BarrenSandGravel	4145.26
T142	235539.9428	3186570.708	1317.57	/	LivestocktrailOpen	Scrubland	4467.0
T142	234799.4818	3186392.184	1317.57	/	LivestocktrailOpen	Scrubland	4467.04
T143	233962.7557	3184158.067	1146.24	/	LivestocktrailOpen	Grassland	4254.6
T143	233439.0268	3183826.521	1146.24	/	LivestocktrailOpen	Grassland	4254.65
T144	232879.1086	3185013.981	390.29	/	LivestocktrailOpen	Grassland	4333.3
T144	233231.9301	3184941.907	390.29	/	LivestocktrailOpen	Grassland	4333.33
T145	234549.4838	3187313.977	1267.22	/	Valleybottom	BarrenSandGravel	4194.4
T145	233987.0347	3186296.745	1267.22	/	Valleybottom	BarrenSandGravel	4194.36
T146	234885.4197	3187087.318	189.23	/	LivestocktrailOpen	Scrubland	4217.5
T146	234716.295	3187023.052	189.23	/	LivestocktrailOpen	Scrubland	4217.50
T147	232706.7101	3180559.982	657.22	/	Valleybottom	BarrenSandGravel	4007.5
T147	232816.4639	3181144.754	657.22	/	Valleybottom	BarrenSandGravel	4007.52
