#PolyID	X	Y
T046	177910.4729	3201328.327
T047	177011.9792	3201213.004
T047	176149.7601	3201856.055
T048	175010.9219	3202012.945
T048	175284.6159	3201604.714
T049	172300.8317	3201825.622
T049	171447.9533	3201788.21
T049	171291.7151	3201800.201
T050	175077.2492	3201718.273
T050	174032.2172	3202002.404
T050	174046.4123	3201996.893
T051	176027.9623	3201485.216
T051	176285.9296	3201066.496
T052	178939.0379	3199437.588
T052	177820.4219	3200349.671
T053	179759.875	3201118.283
T053	179610.588	3201575.013
T054	175338.7694	3201697.932
T054	176005.4946	3201881.757
T055	171060.2737	3203089.473
T055	170776.7137	3202055.956
T056	170897.5768	3201802.799
T056	170456.3058	3201593.776
T056	170770.2277	3201656.381
T056	169995.4802	3201563.918
T057	173471.2034	3201870.142
T057	172899.5738	3202011.92
T058	171444.6576	3202460.303
T058	171152.3024	3203107.519
T059	170912.0933	3201814.74
T059	171475.6756	3202420.443
T060	179530.5835	3199279.739
T060	182442.006	3199248.812
T061	182479.6859	3198864.874
T061	182596.1192	3197033.942
T062	185829.284	3185158.389
T062	184510.8957	3185532.65
T063	184896.7515	3185959.94
T063	186981.3316	3186245.388
T064	184791.8407	3186590.698
T064	186321.4596	3186530.236
T065	187095.5158	3186217.739
T065	187710.7799	3185364.074
T066	187451.4342	3185319.002
T066	187006.4236	3185597.143
T067	185845.1441	3185761.23
T067	187432.4047	3185185.612
T068	187450.7343	3184918.544
T068	185995.9642	3185217.417
T069	187659.3552	3183596.035
T069	187582.3831	3185126.258
T070	184653.4863	3185412.255
T070	183690.4338	3185871.792
T071	186229.0965	3186737.024
T071	186896.4529	3186692.907
T072	186777.1628	3184116.282
T072	187587.0551	3183526.858
T073	196688.4236	3191178.954
T073	194781.7829	3191801.534
T074	195139.7406	3192159.547
T074	196200.092	3191511.765
T075	196116.007	3192946.344
T075	196022.8872	3193043.016
T076	196050.1627	3193540.283
T076	195031.7746	3193123.998
T077	196193.0401	3193507.555
T077	196864.8118	3193493.349
T077	196558.4007	3193490.435
T078	198407.1715	3192998.617
T078	198170.7917	3193426.262
T079	198988.3484	3192711.501
T079	198032.1832	3193951.66
T080	197342.8528	3193705.182
T080	197322.9263	3193713.193
T080	197237.1877	3194177.778
T081	195951.35	3193867.391
T081	194727.4838	3193886.62
T082	197452.1864	3193100.247
T082	198453.633	3192965.819
T083	198142.9255	3193421.224
T083	197616.5976	3193961.085
T084	195075.9485	3193691.747
T084	194384.0724	3193535.06
T085	206985.1857	3175184.907
T085	205712.8442	3176117.523
T085	205696.1374	3176165.343
T085	205255.7839	3178350.05
T085	205607.9914	3176221.739
T086	204528.5494	3179740.125
T086	204528.3887	3179733.793
T086	204826.4171	3179113.823
T087	203861.1665	3181829.742
T087	203678.4387	3181692.684
T088	202728.2745	3181526.15
T088	202140.7348	3182122.088
T089	204107.7869	3181883.77
T089	205433.4761	3182461.184
T090	204087.1391	3182807.888
T090	204092.1284	3183031.355
T090	204016.299	3183799.633
T091	203949.7168	3181267.675
T091	204339.7731	3180710.534
T091	204307.6175	3180419.654
T092	205607.282	3182752.948
T092	204582.7337	3183071.644
T093	203846.0203	3181376.58
T093	203888.5025	3180260.633
T094	201803.8188	3181638.325
T094	202485.0347	3181726.568
T095	202619.3231	3181755.426
T095	203585.6698	3181692.848
T096	209880.7853	3175356.758
T096	209769.5266	3176740.547
T097	210940.1937	3177394.371
T097	209927.0848	3175589.857
T098	210140.922	3174638.716
T098	211261.7614	3175650.249
T099	213125.8749	3174704.546
T099	211912.7952	3174058.635
T100	211696.956	3175488.762
T100	212616.8562	3175636.507
T101	212051.2907	3175763.642
T101	212719.2814	3175960.826
T102	210030.0523	3176362.277
T102	210706.2362	3177115.138
T103	209839.2292	3176710.763
T103	210010.0758	3176331.333
T104	217867.8377	3173585.325
T104	217398.6457	3173130.549
T105	217653.6894	3175439.552
T105	216578.3791	3175264.613
T106	218792.3405	3176271.613
T106	220409.2685	3177278
T107	220764.9543	3177228.356
T107	221624.8389	3176795.2
T108	221584.1934	3176558.368
T108	222641.2434	3176096.098
T109	223006.4452	3175976.316
T109	226837.5296	3176164.87
T110	217018.6973	3173499.659
T110	217647.3666	3174953.614
T111	218980.6538	3174198.004
T111	218879.8426	3173243.144
T112	217714.0358	3174594.598
T112	218806.7992	3174256.915
T113	217213.592	3175154.706
T113	217726.8396	3174647.746
T114	216368.2401	3174247.9
T114	216181.765	3174867.131
T115	228296.7504	3173985.179
T115	229164.9152	3173875.784
T116	229401.0258	3175007.239
T116	229821.8083	3176060.138
T116	230026.4644	3176398.933
T116	229943.8015	3176223.009
T116	230475.6147	3177016.23
T117	232450.3968	3177283.669
T117	231937.8093	3177220.74
T118	234272.5501	3179179.067
T118	233046.9376	3179763.966
T119	229049.9294	3173928.178
T119	229464.0679	3174531.309
T120	227506.2148	3174685.425
T120	229028.9173	3173911.854
T121	232507.2591	3178250.777
T121	232892.9003	3179689.11
T122	233029.5432	3179419.768
T122	233166.651	3179096.81
T123	232688.8084	3180052.914
T123	232671.6556	3180176.725
T123	232644.4411	3180135.603
T124	233259.7504	3179412.936
T124	233959.6941	3179204.896
T125	229679.4135	3174602.633
T125	230102.6654	3174697.391
T126	230105.3682	3174620.03
T126	230138.1659	3173635.181
T127	232534.28	3177030.743
T127	232084.8127	3176836.273
T128	232059.7518	3176726.241
T128	231430.9215	3177090.401
T129	232639.5686	3181169.9
T129	233762.0543	3185826.893
T130	232511.2325	3186851.882
T131	233567.3332	3183505.248
T131	232890.297	3184945.513
T132	233589.9119	3185574.341
T132	233191.1968	3185137.544
T133	232867.3581	3186131.525
T133	233558.2416	3185615.648
T133	233064.3204	3186199.659
T134	232178.6301	3186397.573
T134	233020.0333	3186397.405
T135	234720.0764	3187069.533
T135	233983.052	3186120.368
T136	234125.2903	3185980.124
T136	234983.8324	3187178.971
T137	234795.2484	3186554.158
T137	235613.1079	3186545.961
T138	233382.5199	3184760.478
T138	233953.8782	3184210.075
T139	232458.4978	3186830.729
T139	231931.1761	3186308.233
T140	232094.7644	3186007.163
T140	232979.7623	3185309.65
T141	234165.8494	3185761.177
T141	234631.6834	3186600.421
T142	235539.9428	3186570.708
T142	234799.4818	3186392.184
T143	233962.7557	3184158.067
T143	233439.0268	3183826.521
T144	232879.1086	3185013.981
T144	233231.9301	3184941.907
T145	234549.4838	3187313.977
T145	233987.0347	3186296.745
T146	234885.4197	3187087.318
T146	234716.295	3187023.052
T147	232706.7101	3180559.982
T147	232816.4639	3181144.754
T148	220685.2571	3210853.436
T148	222739.8113	3210073.577
T149	222561.111	3209943.719
T149	223685.2679	3208883.924
T150	223255.3983	3209070.117
T150	223557.575	3208793.843
T151	225042.8663	3209562.663
T151	223978.0733	3208763.026
T152	224091.9388	3208720.944
T152	225292.7645	3209503.883
T153	225981.5644	3207407.679
T153	223962.2381	3208369.774
T154	228396.7924	3208531.262
T154	225662.6295	3210281.083
T155	226579.8574	3209827.673
T155	228457.2845	3208730.306
T156	225413.3055	3210759.334
T156	226712.3889	3211497.402
T156	227006.6065	3211550.125
T157	222516.937	3209957.086
T157	222112.5125	3209982.914
T158	255451.2642	3173457.341
T158	253067.4447	3169089.93
T159	250613.3342	3173330.111
T159	252713.4687	3168769.176
T160	253177.3836	3175553.789
T160	253249.3038	3175354.841
T161	253946.3913	3174309.663
T161	252559.1452	3172143.802
T162	252553.8025	3172065.183
T162	254177.8328	3174011.757
T163	269092.0565	3171786.985
T163	269296.9897	3172566.477
T164	268710.4568	3171689.872
T164	267894.678	3172816.671
T165	264283.5393	3172526.898
T165	267416.5004	3172425.073
T166	262958.9146	3173131.078
T166	267716.0221	3173099.297
T167	266201.6016	3175082.733
T167	267780.084	3173264.523
T168	267945.5825	3173181.33
T168	268280.243	3175666.068
T169	268257.2181	3176003.955
T169	266387.0112	3176743.881
T170	268353.7805	3175832.641
T170	266078.933	3178903.148
T171	312833.4601	3158146.785
T171	311768.3115	3156784.047
T172	310580.1391	3155475.705
T172	311807.4397	3156150.799
T173	314210.5421	3158542.202
T173	312758.0096	3156839.879
T174	311675.7943	3155471.504
T174	308313.6291	3153750.081
T175	314771.9551	3159406.927
T175	315117.8766	3162964.892
T176	308013.8938	3169762.351
T176	309002.6627	3168845.759
T177	310005.1634	3168437.909
T177	309781.0987	3169195.755
T178	309928.4149	3169166.879
T178	310186.1846	3168423.225
T179	315119.4258	3163986.266
T179	314846.5451	3165069.633
T180	314844.7266	3165075.19
T180	314768.4436	3166539.319
T181	312204.994	3167705.662
T181	314673.1576	3166915.34
T182	315761.4444	3166238.61
T182	316648.3257	3167466.867
T183	314550.3759	3168021.037
T183	311705.5916	3167831.824
T184	316375.788	3168079.692
T184	314899.6117	3168050.192
T185	316830.9456	3168076.414
T185	318915.2733	3167576.767
T186	318954.4136	3167576.769
T186	320686.9202	3167283.075
T187	319169.8095	3167707.766
T187	320807.2007	3167342.244
T188	319129.6853	3167679.804
T188	317487.2065	3168131.494
T189	317067.0557	3168338.775
T189	316526.8542	3170571.433
T190	314984.878	3167037.531
T190	315723.9209	3166248.616
T191	314701.74	3168041.366
T191	314563.4222	3167812.925
T192	216393.1756	3232417.78
T192	216176.4973	3232282.249
T192	215764.499	3231540.146
T192	215334.5677	3231598.168
T193	216428.8196	3231681.148
T193	217493.6048	3232549.195
T194	217887.1663	3231785.503
T194	216460.9482	3231275.203
T195	216348.5599	3231283.093
T195	218291.0312	3229944.082
T196	217338.6262	3232680.809
T196	217999.7234	3233186.105
T197	218138.1921	3233199.413
T197	219363.3738	3233329.296
T198	219484.1983	3233461.762
T198	220310.1044	3234686.544
T199	218431.4916	3232491.047
T199	219315.6019	3232553.266
T200	220419.3312	3234305.604
T200	221343.4773	3232942.285
T201	221472.3685	3232564.052
T201	221269.5106	3230472.023
T202	221738.8742	3232425.673
T202	222182.7372	3235564.974
T203	218341.6389	3236292.573
T203	220995.6393	3235431.69
T204	226484.7707	3181068.144
T204	226288.9999	3180412.887
T204	226348.2023	3180338.214
T204	226257.6146	3179976.815
T204	226356.6724	3180298.772
T205	224927.4803	3185430.227
T205	225177.3008	3186230.852
T206	225984.279	3183927.536
T206	226448.9786	3181850.085
T207	224760.2883	3185331.978
T207	225081.2298	3184472.035
T208	224338.6731	3185678.695
T208	223942.4183	3186642.224
T209	225192.5796	3186249.726
T209	225829.2294	3186020.701
T210	225733.8222	3186224.647
T210	225395.7519	3184643.311
T211	226291.1333	3179873.718
T211	226134.109	3178396.005
T212	226619.2489	3181078.622
T212	226627.5972	3182195.478
T213	225285.6545	3184100.108
T213	225864.2888	3183977.93
T214	273594.2118	3164217.353
T214	276566.5782	3163972.484
T215	277563.9767	3163402.765
T215	275622.7178	3163784.775
T216	277764.3591	3162786.787
T216	277744.1594	3163547.729
T217	277822.2171	3163698.263
T217	277768.3445	3165280.561
T218	291478.1025	3158425.783
T218	293927.7525	3159993.998
T219	294209.3859	3159417.637
T219	294530.0605	3159779.941
T220	294237.6219	3159900.429
T220	294349.5408	3159390.616
T221	295169.5458	3160485.722
T221	294284.0901	3160023.849
T222	296379.3853	3161540.578
T222	295252.4535	3160441.46
T223	190374.8812	3209451.941
T223	190646.1857	3209556.002
T224	190491.6386	3209294.139
T224	190477.2229	3209203.723
T224	190453.3447	3209028.598
T225	189181.718	3210290.928
T225	191057.885	3210472.113
T226	188486.9259	3210435.953
T226	188537.74	3209035.102
T227	187828.6191	3206158.969
T227	188498.1612	3207516.848
T228	215626.1267	3213579.024
T228	218531.8398	3213508.845
T229	214367.3913	3214506.497
T229	215450.0295	3213669.217
T230	214657.1891	3212615.254
T230	213888.1629	3214566.474
T231	213970.9804	3215308.038
T231	212650.2873	3218706.75
T232	214053.6063	3215077.32
T232	213485.642	3215604.123
T233	202636.543	3238171.198
T233	201193.3624	3238412.246
T234	196565.5535	3240031.675
T234	197209.2903	3239726.566
T235	197937.615	3241450.337
T235	198521.7251	3241730.684
T236	201046.0887	3238433.335
T236	199633.5235	3238681.02
T237	199511.2077	3238686.748
T237	198224.1596	3239094.564
T238	198119.3546	3239104.726
T238	196704.3183	3239819.662
T239	197332.0763	3239839.949
T239	197843.5357	3240368.583
T240	197930.1583	3240536.209
T240	198061.3757	3241358.451
T241	198740.4693	3241610.298
T241	200352.9867	3240192.84
T242	200447.7633	3240009.957
T242	201198.7288	3239094.936
T243	201237.2634	3238962.327
T243	202485.8327	3238371.578
T244	187948.7918	3219990.405
T244	183410.4774	3219285.959
T245	179231.1436	3220327.766
T245	183251.1614	3219497.013
T246	209487.8507	3228604.796
T246	208339.192	3229293.676
