#polyID,X,Y
13,218543.0162,3240696.309
13,218484.5388,3240657.427
13,218469.371,3240650.754
13,218428.7925,3240646.559
13,218399.5632,3240629.159
13,218353.6865,3240582.536
13,218332.3654,3240566.429
13,218300.7695,3240535.456
13,218220.6776,3240514.145
13,218200.8911,3240503.718
13,218176.375,3240481.748
13,218167.809,3240469.053
13,218093.2975,3240415.646
13,218049.0905,3240394.052
13,218022.2182,3240387.585
13,217965.4127,3240355.443
14,217273.8762,3242469.838
14,217359.7582,3242397.241
14,217393.6302,3242359.771
14,217411.8392,3242350.764
14,217451.4805,3242319.409
14,217465.0234,3242315.204
14,217476.0082,3242306.804
14,217560.6004,3242225.114
14,217582.217,3242208.202
14,217602.0537,3242198.736
14,217625.5866,3242181.842
14,217632.5563,3242166.047
14,217641.9602,3242154.05
14,217644.7885,3242139.902
14,217663.2173,3242097.032
14,217691.7072,3242055.494
14,217719.445,3242022.734
14,217787.8385,3241959.655
14,217796.6493,3241940.17
14,217837.9798,3241890.047
14,217868.8676,3241878.085
14,217886.4112,3241829.054
14,217896.6222,3241781.2
14,217924.8861,3241687.409
14,217933.1168,3241627.74
14,217973.5133,3241540.854
14,218016.6111,3241432.664
14,218019.5989,3241419.33
14,218017.2512,3241376.911
14,218028.6611,3241314.225
14,218044.587,3241277.816
14,218059.6689,3241251.099
14,218070.5449,3241238.908
14,218085.6937,3241208.637
14,218093.1863,3241157.29
14,218084.5617,3241081.997
14,218065.0198,3241044.226
14,218065.2989,3241034.763
14,218038.1014,3240961.809
14,218024.9464,3240938.637
14,217997.9512,3240907.42
14,217981.6723,3240880.923
14,217951.3094,3240848.06
14,217931.891,3240812.341
14,217935.6869,3240778.641
14,217940.8728,3240762.863
14,217937.7461,3240754.153
14,217920.7579,3240714.841
14,217919.4527,3240701.985
14,217925.3472,3240648.343
15,217597.9901,3243999.138
15,217584.1752,3243981.488
15,217581.2847,3243964.887
15,217571.0281,3243948.395
15,217536.3153,3243905.255
15,217518.1971,3243888.298
15,217493.1839,3243852.692
15,217479.1927,3243847.311
15,217471.4455,3243838.977
15,217424.5597,3243812.804
15,217399.4283,3243795.082
15,217360.4464,3243783.553
15,217337.9824,3243773.455
15,217330.2261,3243773.611
15,217302.2765,3243784.181
15,217271.6348,3243781.224
15,217237.0503,3243787.877
15,217208.4972,3243781.39
15,217110.7426,3243768.889
15,217087.4808,3243759.499
15,217051.1073,3243737.836
15,217011.5714,3243693.6
15,216958.0045,3243652.242
15,216944.3112,3243636.589
15,216919.0587,3243627.147
15,216884.5897,3243599.505
15,216873.7989,3243578.637
15,216799.8481,3243479.223
15,216791.5255,3243437.027
15,216796.7701,3243408.349
15,216796.5393,3243390.575
15,216783.7349,3243290.857
15,216793.2483,3243226.392
15,216808.2856,3243184.052
15,216811.651,3243146.028
15,216817.5145,3243124.513
15,216831.2386,3243099.808
15,216832.8081,3243080.669
15,216847.7608,3243051.61
15,216862.7941,3243036.255
15,216874.6572,3242997.044
15,216901.6013,3242961.409
15,216965.3763,3242849.76
15,216992.4047,3242825.021
15,217007.2063,3242804.595
15,217045.5257,3242764.782
15,217071.6651,3242721.989
16,216951.2113,3241397.953
16,216932.306,3241440.966
16,216915.6848,3241484.675
16,216922.6714,3241533.794
16,216934.7386,3241574.121
16,216958.3518,3241619.414
16,216963.5668,3241646.818
16,216964.6485,3241680.137
16,216979.5774,3241762.414
16,216998.7113,3241832.498
16,217051.2372,3241945.762
16,217044.2795,3241963.984
16,217037.4956,3241971.49
16,217017.9837,3242009.747
16,216991.6582,3242030.386
16,216935.8905,3242065.993
16,216916.7438,3242086.797
16,216905.6467,3242105.42
16,216868.4903,3242136.362
16,216821.0802,3242199.482
16,216808.3203,3242238.734
16,216806.898,3242275.584
16,216799.6295,3242292.754
16,216783.28,3242309.639
16,216764.4739,3242358.824
16,216752.7236,3242377.714
16,216751.5222,3242430.292
16,216738.663,3242477.321
16,216736.7992,3242509.848
16,216786.3629,3242535.246
16,216815.5316,3242565.662
16,216832.1641,3242577.838
16,216820.944,3242611.463
16,216806.6515,3242635.308
16,216797.2482,3242667.242
16,216790.0891,3242674.72
16,216784.3193,3242698.372
16,216757.7562,3242755.208
16,216754.3979,3242777.153
16,216753.3858,3242798.706
16,216755.7598,3242806.299
16,216752.3076,3242862.114
16,216745.9865,3242888.494
16,216742.6854,3242926.479
16,216735.8396,3242941.286
16,216727.416,3242979.472
16,216727.938,3242994.207
17,216382.5824,3240272.68
17,216396.7676,3240289.221
17,216408.5008,3240296.864
17,216429.8266,3240363.741
17,216437.9688,3240378.323
17,216447.8159,3240390.966
17,216510.1118,3240446.258
17,216541.8819,3240505.277
17,216567.2265,3240541.051
17,216623.0794,3240628.102
17,216654.7871,3240645.687
17,216677.1795,3240652.318
17,216693.5948,3240665.16
17,216707.5614,3240686.088
17,216716.3431,3240724.413
17,216725.0053,3240773.007
17,216706.8951,3240790.661
17,216697.7529,3240807.943
17,216695.771,3240823.968
17,216673.9718,3240872.586
17,216668.5093,3240912.884
17,216668.0738,3240935.342
17,216673.1093,3240973.519
17,216705.9296,3241003.406
17,216707.2126,3241017.276
17,216704.9524,3241022.121
17,216681.8567,3241023.236
17,216659.6991,3241037.141
17,216658.2441,3241059.913
17,216672.6944,3241137.933
17,216672.304,3241164.166
17,216686.6675,3241213.167
17,216697.9933,3241227.93
17,216685.1896,3241330.291
17,216638.3245,3241455.742
17,216575.2336,3241547.915
17,216592.3056,3241674.192
18,215405.6839,3240230.387
18,215546.8657,3240297.323
18,215669.6195,3240418.184
18,215799.6908,3240475.092
18,215907.5415,3240511.948
18,216013.2249,3240506.529
18,216125.5656,3240411.209
18,216275.7689,3240474.164
18,216260.6561,3240561.346
18,216258.6527,3240604.618
18,216243.812,3240649.064
18,216242.7616,3240673.975
18,216229.5224,3240697.952
18,216182.1835,3240726.48
18,216157.5267,3240736.627
18,216130.505,3240754.932
18,216124.9637,3240762.909
18,216118.8908,3240785.201
18,216103.9642,3240801.661
18,216084.7251,3240834.166
18,216079.6335,3240853.626
18,216081.6127,3240878.702
18,216092.6823,3240888.71
18,216109.6441,3240923.763
18,216101.7629,3240949.717
18,216097.8418,3240985.7
18,216087.6978,3241016.379
18,216073.9589,3241037.291
18,216072.2333,3241044.922
18,216054.7598,3241066.801
18,216035.5988,3241112.863
18,216032.8667,3241125.903
18,216026.3229,3241136.5
18,216014.392,3241187.365
18,216004.3753,3241194.71
18,215976.5945,3241243.628
18,215936.1744,3241273.538
18,215886.6148,3241294.313
18,215868.8097,3241294.395
18,215859.0327,3241297.615
18,215834.6318,3241320.235
18,215811.1043,3241334.074
18,215788.1347,3241327.487
18,215770.9662,3241314.209
18,215757.9259,3241310.174
18,215742.7982,3241315.927
18,215730.9468,3241334.997
18,215682.2252,3241368.733
18,215657.2931,3241379.864
18,215640.7299,3241397.007
18,215618.3415,3241438.789
18,215604.2238,3241448.078
18,215586.2803,3241453.733
19,214696.171,3243405.229
19,214716.7452,3243414.932
19,214740.8288,3243418.308
19,214761.2477,3243438.718
19,214781.7514,3243445.29
19,214881.1948,3243449.825
19,215028.5446,3243406.182
19,215064.0839,3243386.237
19,215096.7277,3243359.075
19,215129.0626,3243321.849
19,215151.6564,3243288.541
19,215180.6695,3243268.389
19,215224.3726,3243231
19,215236.2188,3243216.736
19,215258.7687,3243201.506
19,215287.3294,3243171.741
19,215306.8268,3243160.261
19,215342.9558,3243143.315
19,215384.9297,3243132.547
19,215437.3,3243132.957
19,215511.6145,3243121.277
19,215541.7755,3243107.215
19,215586.8085,3243070.78
19,215668.5926,3243017.125
19,215703.6174,3243003.259
19,215721.2613,3242999.461
19,215729.2572,3243000.716
110,215429.055,3241734.162
110,215441.5911,3241739.242
110,215472.3833,3241762.947
110,215503.4151,3241804.063
110,215515.1679,3241829.006
110,215526.2951,3241838.39
110,215531.1887,3241849.872
110,215545.6542,3241853.537
110,215557.6637,3241845.063
110,215571.3598,3241844.693
110,215579.2119,3241848.634
110,215615.8795,3241886.597
110,215631.9273,3241893.877
110,215640.8098,3241919.143
110,215670.3203,3241958.475
110,215687.7927,3241969.262
110,215722.311,3242005.744
110,215730.2452,3242024.394
110,215726.7964,3242047.877
110,215712.1193,3242066.07
110,215693.4723,3242082
110,215689.658,3242090.53
110,215685.4217,3242124.902
110,215673.981,3242140.792
110,215655.7077,3242176.557
110,215629.2865,3242213.158
110,215617.7103,3242221.017
110,215575.8574,3242223.44
110,215565.6891,3242218.477
110,215511.7579,3242222.049
110,215474.6223,3242204.789
110,215451.171,3242213.763
110,215423.7001,3242265.084
110,215414.9584,3242273.151
110,215402.5351,3242281.682
110,215379.3769,3242289.654
110,215362.6879,3242291.271
110,215347.1982,3242285.103
110,215335.6268,3242275.88
110,215316.4038,3242278.863
110,215289.2571,3242285.782
110,215272.4281,3242293.856
110,215246.0141,3242294.871
110,215174.5747,3242292.401
110,215135.9503,3242296.446
110,215097.8217,3242318.333
110,215056.5862,3242314.8
110,215015.4996,3242316.564
110,214995.0929,3242310.371
110,214975.7956,3242313.961
110,214917.6715,3242385.728
110,214911.9092,3242403.354
110,214911.5203,3242436.301
110,214898.7633,3242459.143
110,214887.5052,3242470.231
110,214876.7235,3242487.314
110,214864.6377,3242518.388
110,214859.6734,3242542.801
110,214864.3006,3242557.62
110,214863.8118,3242596
110,214870.8218,3242632.369
110,214879.3082,3242651.536
110,214873.7918,3242656.854
110,214841.1402,3242657.477
110,214821.1268,3242654.92
110,214781.1075,3242641.984
110,214768.0889,3242645.602
110,214741.4659,3242685.382
110,214719.673,3242735.056
110,214713.6662,3242775.09
110,214721.2275,3242817.49
110,214719.2331,3242854.328
110,214724.7422,3242892.92
110,214729.9058,3243009.373
110,214737.4462,3243039.899
110,214763.5901,3243114.621
110,214784.5339,3243143.248
111,212686.9161,3240853.761
111,212706.4266,3240886.267
111,212718.1418,3240890.761
111,212729.9298,3240888.843
111,212798.2618,3240835.659
111,212821.9403,3240810.875
111,212834.6607,3240805.707
111,212854.8555,3240801.866
111,212873.0366,3240793.477
111,212934.2558,3240792.737
111,213026.8496,3240778.937
111,213093.2951,3240786.024
111,213115.9131,3240782.801
111,213177.9948,3240792.949
111,213209.5289,3240807.716
111,213260.7059,3240813.744
111,213302.3861,3240805.841
111,213363.0012,3240823.746
111,213403.8498,3240837.639
111,213451.5933,3240865.359
111,213477.9707,3240888.343
111,213510.3302,3240901.669
111,213575.2859,3240965.847
111,213619.6236,3241027.93
111,213628.4961,3241035.909
111,213649.8574,3241046.487
111,213669.6129,3241067.299
111,213713.6053,3241080.081
111,213738.6889,3241097.267
111,213790.9742,3241119.905
111,213844.5544,3241152.388
111,213871.5331,3241174.932
111,213892.1735,3241187.663
111,213918.8391,3241227.845
111,213961.3143,3241267.365
111,213978.8121,3241289.03
111,214009.8513,3241297.092
111,214051.4144,3241313.93
111,214089.1136,3241335.06
111,214119.4076,3241367.976
111,214220.1936,3241435.34
111,214287.1031,3241495.059
111,214437.9781,3241403.208
111,214544.2056,3241408.357
111,214667.2344,3241327.874
111,214898.6578,3241294.814
111,215166.3134,3241426.143
112,217620.5017,3238839.222
112,217612.9803,3238846.007
112,217593.2848,3238848.262
112,217577.8487,3238855.879
112,217556.0761,3238876.318
112,217533.8736,3238894.211
112,217497.9297,3238915.384
112,217467.1707,3238927.938
112,217439.2197,3238982.992
112,217409.7596,3239058.718
112,217404.3855,3239064.3
112,217369.864,3239133.875
112,217320.111,3239203.168
112,217312.8758,3239223.786
112,217295.455,3239250.628
112,217285.1553,3239256.528
112,217269.8624,3239282.033
112,217268.2555,3239293.185
112,217251.5342,3239325.197
112,217246.1277,3239346.217
112,217245.2516,3239391.059
112,217232.5568,3239412.808
112,217221.8016,3239419.407
112,217211.6162,3239442.377
112,217213.2983,3239453.959
112,217208.9366,3239471.401
112,217211.2812,3239496.849
112,217204.1808,3239510.072
112,217200.1556,3239542.699
112,217183.5555,3239587.448
112,217182.08,3239611.755
112,217174.472,3239634.409
112,217159.6665,3239660.135
112,217147.5614,3239714.788
112,217156.7572,3239864.019
112,217181.7337,3239944.419
112,217101.7891,3239987.07
112,217056.3584,3239992.839
112,217021.8518,3240010.639
112,216986.1651,3240022.294
112,216971.2757,3240031.815
112,216928.2958,3240045.297
112,216878.64,3240069.696
112,216862.6663,3240072.334
112,216842.4849,3240083.818
112,216825.3381,3240087.481
112,216776.9642,3240117.176
112,216739.6475,3240121.964
112,216706.8735,3240132.683
112,216690.0374,3240134.413
113,217544.7817,3240412.607
113,217527.8806,3240434.919
113,217522.7886,3240446.585
113,217507.4564,3240460.263
113,217466.1762,3240473.19
113,217454.1335,3240485.364
113,217437.7369,3240487.696
113,217416.6435,3240467.362
113,217403.1949,3240443.603
113,217391.2526,3240434.535
113,217374.5825,3240434.633
113,217355.1229,3240448.005
113,217339.8039,3240482.893
113,217337.6106,3240498.328
113,217342.2765,3240518.102
113,217340.4085,3240536.783
113,217342.5955,3240561.148
113,217338.2829,3240586.129
113,217316.5217,3240601.278
113,217292.3267,3240601.172
113,217273.1099,3240597.298
113,217255.9891,3240585.244
113,217239.2541,3240580.843
113,217222.3843,3240582.499
113,217202.3152,3240591.255
113,217180.5734,3240583.557
113,217143.4143,3240530.324
113,217125.2532,3240511.201
113,217103.4605,3240494.903
113,217083.1992,3240485.763
113,217064.7492,3240468.471
113,217028.8205,3240471.317
113,216961.4997,3240457.136
113,216915.8491,3240433.007
113,216876.5784,3240423.122
113,216850.933,3240412.258
113,216785.1504,3240396.673
113,216746.6376,3240393.01
113,216700.4625,3240380.927
113,216674.2956,3240369.434
113,216624.3689,3240362.243
114,215785.7651,3243012.558
114,215834.7693,3243028.756
114,215872.8498,3243052.355
114,215912.5569,3243057.698
114,215945.1458,3243083.81
114,215989.799,3243091.244
114,216041.5463,3243088.585
114,216066.9132,3243091.422
114,216083.7911,3243089.622
114,216106.1673,3243082.08
114,216135.3501,3243095.095
114,216157.2088,3243100.129
114,216181.7194,3243113.753
114,216240.2985,3243134.311
114,216262.6694,3243146.483
114,216323.8092,3243170.037
114,216385.6996,3243206.367
114,216421.7314,3243254.111
114,216435.1878,3243266.115
114,216460.627,3243298.046
114,216475.4413,3243333.124
114,216495.0254,3243355.827
114,216546.6145,3243361.914
114,216599.9863,3243331.283
21,207505.5979,3231954.296
21,207488.4676,3231960.324
21,207469.9941,3231976.672
21,207470.1525,3231991.454
21,207468.7798,3232021.647
21,207469.1605,3232029.496
21,207462.3656,3232050.957
21,207447.3905,3232060.826
21,207420.1274,3232064.733
21,207405.442,3232081.765
21,207395.4834,3232086.447
21,207385.9297,3232106.927
21,207364.7639,3232128.384
21,207337.3772,3232134.462
21,207306.4961,3232148.756
21,207283.2728,3232152.662
21,207250.2974,3232175.343
21,207222.6681,3232173.866
21,207196.0324,3232162.767
21,207160.528,3232160.339
21,207140.589,3232165.342
21,207115.9771,3232187.326
21,207106.8781,3232201.332
21,207093.166,3232210.155
21,207080.8234,3232225.919
21,207070.7862,3232252.336
21,207037.2856,3232275.515
21,207026.2184,3232295.495
21,206977.2609,3232327.226
21,206965.8618,3232342.854
21,206944.5828,3232355.722
21,206911.8834,3232332.215
21,206867.5695,3232324.844
21,206822.2793,3232300.117
21,206779.0904,3232270.156
21,206743.3598,3232262.732
21,206717.8008,3232269.099
21,206660.5361,3232262.396
21,206650.0317,3232265.828
21,206622.6382,3232292.264
21,206608.2004,3232338.566
21,206594.6056,3232344.318
21,206590.0892,3232352.432
21,206579.5917,3232356.449
21,206549.8891,3232360.979
21,206533.7932,3232358.957
21,206521.9061,3232352.725
21,206490.4277,3232327.867
21,206468.5427,3232314.294
21,206413.5622,3232309.468
21,206355.3826,3232343.662
21,206323.2899,3232352.355
21,206234.9803,3232387.455
21,206219.3574,3232398.105
21,206211.467,3232410.826
21,206196.4631,3232429.672
21,206177.9463,3232440.759
21,206145.8498,3232461.654
21,206130.8193,3232472.168
21,206117.8658,3232480.946
21,206086.3029,3232490.547
21,206074.5891,3232495.173
21,206042.9177,3232494.221
21,205991.5289,3232485.613
21,205980.336,3232477.829
21,205969.6285,3232468.556
21,205950.3456,3232457.437
22,207429.503,3231327.346
22,207435.3168,3231374.289
22,207436.3231,3231383.945
22,207424.6571,3231436.684
22,207428.6679,3231446.699
22,207444.5427,3231506.637
22,207448.0703,3231517.222
22,207455.3398,3231550.589
22,207462.0363,3231572.104
22,207463.9855,3231584.794
22,207477.0379,3231608.155
22,207498.0036,3231637.776
22,207512.3419,3231638.069
22,207523.0537,3231633.461
22,207561.1167,3231628.348
22,207572.5231,3231622.704
22,207581.7842,3231622.467
22,207594.0891,3231616.939
22,207603.4906,3231616.299
22,207609.4044,3231612.037
22,207632.6936,3231605.879
22,207639.3052,3231603.833
22,207664.044,3231633.115
22,207667.658,3231635.933
22,207685.5963,3231663.996
22,207695.7056,3231695.151
22,207711.5052,3231719.055
22,207721.4038,3231752.503
22,207722.7457,3231764.753
22,207735.2077,3231796.964
22,207742.649,3231838.352
22,207735.5425,3231852.762
22,207726.2418,3231871.041
22,207713.8942,3231877.095
22,207696.6332,3231872.924
22,207598.1773,3231907.873
22,207576.0435,3231912.597
23,207027.1605,3230913.407
23,206565.5981,3230676.749
23,206585.4672,3230667.655
23,206597.981,3230645.796
23,206603.4382,3230613.898
23,206617.2129,3230589.328
23,206632.4842,3230573.768
23,206641.4162,3230555.125
23,206658.4481,3230537.884
23,206668.7766,3230519.586
23,206701.355,3230489.224
23,206711.1181,3230487.374
23,206798.4585,3230494.645
23,206818.8709,3230503.523
23,206841.5911,3230507.552
23,206860.93,3230520.401
23,206883.8723,3230541.359
23,206898.3008,3230565.782
23,206911.5735,3230578.563
23,206912.7053,3230583.863
23,206906.3075,3230595.679
23,206894.1856,3230604.843
23,206856.5036,3230649.109
23,206853.111,3230653.517
23,206864.4126,3230665.971
23,206905.6717,3230657.101
23,206931.1933,3230648.811
23,206947.0492,3230649.985
23,206966.8581,3230665.258
23,206975.775,3230667.968
23,206988.6346,3230684.061
23,206986.4036,3230706.54
23,206960.1459,3230718.903
23,206937.7549,3230714.325
23,206894.8295,3230731.616
23,206897.5129,3230749.854
23,206943.1544,3230791.485
23,206967.1406,3230783.486
23,206995.1271,3230767.888
23,207015.2676,3230770.693
23,207022.1637,3230775.397
23,207044.0191,3230771.191
23,207065.9788,3230760.231
23,207085.1042,3230763.191
23,207089.4922,3230778.348
23,207085.4083,3230792.235
23,207062.4478,3230810.359
23,207054.375,3230811.555
23,207027.6655,3230834.096
23,207020.5487,3230850.356
23,207011.6541,3230878.301
23,207027.1605,3230913.407
23,207047.8161,3230917.315
23,207091.6189,3230919.05
23,207121.8907,3230885.578
23,207132.0934,3230886.778
23,207150.4656,3230904.119
23,207165.0345,3230928.399
23,207174.7874,3230960.101
23,207175.4443,3230973.621
23,207187.3446,3230988.072
23,207193.0737,3231006.854
23,207206.3007,3231030.19
23,207214.6753,3231040.721
23,207262.8826,3231081.97
23,207278.6629,3231106.776
23,207279.0746,3231134.394
23,207286.5798,3231149.731
23,207288.5195,3231179.215
23,207286.3534,3231200.656
23,207305.3546,3231229.655
23,207311.6009,3231234.544
23,207353.6271,3231253.777
23,207358.1827,3231257.976
23,207374.2726,3231258.763
23,207379.5354,3231262.534
23,207403.4354,3231267.036
24,207104.2573,3229702.932
24,207082.4563,3229699.473
24,207065.4951,3229708.408
24,207048.2516,3229740.394
24,207054.1107,3229766.124
24,207084.6036,3229835.136
24,207092.7322,3229931.884
24,207089.5851,3229945.077
24,207085.1735,3229949.701
24,207016.6851,3229972.372
24,206999.8789,3229985.422
24,206963.0568,3230006.035
24,206937.0011,3230041.93
24,206934.5414,3230051.683
24,206912.6228,3230092.615
24,206891.0307,3230098.228
24,206885.1727,3230106.599
24,206884.3215,3230128.14
24,206865.3249,3230160.469
24,206827.2347,3230191.112
24,206813.6574,3230197.654
24,206734.9357,3230206.975
24,206732.3559,3230211.086
24,206732.6684,3230247.746
24,206702.2938,3230248.573
24,206663.3224,3230242.645
24,206578.9185,3230246.821
24,206558.397,3230234.041
24,206541.8561,3230233.87
25,207599.347,3229237.906
25,207588.6908,3229246.371
25,207587.6523,3229264.802
25,207589.713,3229278.029
25,207599.9096,3229297.222
25,207596.1041,3229324.595
25,207580.8265,3229347.044
25,207585.8952,3229366.49
25,207577.9348,3229394.174
25,207564.7056,3229424.894
25,207564.5414,3229442.4
25,207569.5658,3229469.661
25,207561.6827,3229502.297
25,207540.6729,3229493.079
25,207525.5551,3229491.457
25,207496.7425,3229496.937
25,207460.778,3229508.097
25,207431.0059,3229526.788
25,207432.2041,3229573.59
25,207429.228,3229582.64
25,207398.8483,3229603.096
25,207384.2396,3229621.353
25,207380.353,3229678.682
25,207362.4796,3229676.229
25,207329.7856,3229654.115
25,207303.9829,3229611.375
25,207279.003,3229617.65
25,207254.2372,3229628.458
25,207244.7849,3229628.775
25,207216.8987,3229649.688
25,207209.1145,3229668.914
25,207213.3413,3229687.972
26,207213.3305,3228797.437
26,207250.6241,3228787.77
26,207292.4146,3228813.865
26,207307.9559,3228833.582
26,207343.7636,3228846.503
26,207375.9188,3228850.999
26,207441.7499,3228839.899
26,207490.2512,3228855.791
26,207495.2892,3228877.219
26,207510.9849,3228888.311
26,207527.0802,3228883.119
26,207566.0403,3228855.917
26,207575.7626,3228850.813
26,207592.8828,3228854.411
26,207595.6081,3228863.992
26,207592.5079,3228876.135
26,207582.2261,3228891.91
26,207582.5389,3228903.182
26,207592.0819,3228924.894
26,207603.6062,3228937.275
26,207612.8839,3228973.184
26,207642.972,3229001.243
26,207647.9328,3229009.132
26,207651.0906,3229027.911
26,207648.3277,3229044.674
26,207639.6582,3229061.57
26,207639.7283,3229076.438
26,207641.8239,3229088.474
26,207635.7216,3229111.906
26,207641.095,3229124.76
26,207639.3685,3229152.043
26,207635.6984,3229162.059
27,208207.4475,3228587.808
27,208211.863,3228569.226
27,208210.187,3228553.776
27,208205.1861,3228545.265
27,208179.2051,3228531.616
27,208159.1325,3228493.275
27,208154.7519,3228468.455
27,208139.9127,3228420.235
27,208135.5743,3228414.339
27,208113.2892,3228415.326
27,208103.7688,3228406.939
27,208090.7565,3228380.406
27,208089.15,3228368.32
27,208050.378,3228366.558
27,208051.0075,3228353.169
27,208062.9617,3228339.863
27,208062.697,3228320.862
27,208058.0066,3228305.34
27,208052.612,3228296.764
27,208044.2284,3228293.574
27,208009.6516,3228256.311
27,207983.5461,3228219.603
27,207974.6283,3228164.183
27,207965.407,3228131.722
27,207952.6601,3228104.093
27,207924.7314,3228072.091
27,207908.6103,3228028.071
27,207911.4054,3228007.103
27,207904.6629,3227976.773
27,207897.7634,3227958.509
27,207862.8446,3227941.788
28,208142.3882,3229565.706
28,208143.9195,3229532.979
28,208137.8619,3229486.283
28,208148.9769,3229448.792
28,208144.5818,3229424.679
28,208136.642,3229413.267
28,208136.2982,3229407.157
28,208139.3781,3229383.606
28,208137.8763,3229355.486
28,208145.5808,3229342.66
28,208149.7496,3229319.556
28,208150.5995,3229284.113
28,208143.6286,3229216.675
28,208117.2384,3229179.277
28,208098.0006,3229158.259
28,208091.9411,3229139.935
28,208086.0608,3229104.98
28,208069.3505,3229079.694
28,208064.8361,3229050.6
28,208061.9997,3229005.068
28,208063.019,3228976.901
28,208054.313,3228948.612
28,208038.1502,3228919.843
28,208046.6669,3228899.176
28,208057.542,3228886.79
28,208072.5672,3228859.829
28,208087.7964,3228843.733
28,208113.2886,3228784.877
28,208117.4067,3228764.889
28,208126.0002,3228746.899
29,208150.1479,3229717.721
29,208124.3262,3229742.168
29,208047.2032,3229798.522
29,208026.1288,3229808.137
29,207994.8041,3229831.228
29,207979.8539,3229844.127
29,207957.0998,3229875.518
29,207938.4013,3229885.472
29,207912.9597,3229912.942
29,207902.7821,3229916.801
29,207861.7567,3229946.102
29,207848.5682,3229967.874
29,207833.4657,3229983.744
29,207813.1208,3229992.82
29,207770.6459,3229995.106
29,207751.3669,3230001.179
29,207729.917,3230002.471
29,207717.7306,3230008.846
29,207701.9438,3230026.352
29,207687.6965,3230033.207
29,207625.1018,3230038.045
29,207602.4621,3230052.806
29,207581.1235,3230072.798
29,207568.6074,3230089.244
29,207499.2427,3230151.317
29,207473.9094,3230157.136
29,207433.2232,3230144.471
29,207402.7626,3230150.868
29,207368.3879,3230161.55
29,207316.5602,3230199.546
29,207288.1434,3230211.796
29,207274.118,3230227.611
29,207237.9127,3230288.521
29,207232.0685,3230303.801
29,207233.4488,3230317.213
29,207230.4075,3230335.49
29,207213.3817,3230374.036
29,207196.6771,3230399.628
29,207189.6955,3230422.117
29,207191.3126,3230435.848
29,207187.1342,3230445.106
29,207197.5166,3230463.271
29,207224.8907,3230493.482
29,207234.2085,3230519.793
29,207262.7106,3230547.528
29,207281.3533,3230558.712
29,207284.864,3230585.191
29,207277.4546,3230612.006
29,207285.1971,3230629.402
210,209487.8507,3228604.796
210,209471.229,3228654.847
210,209491.4557,3228694.093
210,209499.0504,3228716.93
210,209486.8764,3228741.576
210,209457.9943,3228755.935
210,209434.9526,3228756.875
210,209414.7371,3228764.414
210,209296.2004,3228853.154
210,209278.9097,3228855.304
210,209254.0726,3228869.415
210,209229.1602,3228876.769
210,209199.831,3228918.298
210,209180.5949,3228932.783
210,209122.6736,3228948.249
210,209110.4696,3228972.027
210,209118.9283,3228995.583
210,209105.9496,3229043.646
210,209075.2054,3229102.183
210,209039.7964,3229136.569
210,209020.5832,3229148.145
210,208989.3619,3229146.239
210,208968.0726,3229157.195
210,208957.0564,3229180.512
210,208969.6044,3229209.252
210,208964.4326,3229234.154
210,208896.0604,3229287.688
210,208829.7505,3229316.755
210,208778.3525,3229325.607
210,208727.7548,3229326.575
210,208621.7816,3229321.8
210,208566.3966,3229310.66
