#PolyID	X	Y
B1_T5	216884.5897	3243599.505
B1_T5	216873.7988	3243578.637
B1_T5	216799.8481	3243479.223
B1_T5	216791.5255	3243437.027
B1_T5	216796.7701	3243408.349
B1_T5	216796.5392	3243390.575
B1_T5	216783.7349	3243290.857
B1_T5	216793.2483	3243226.392
B1_T5	216808.2856	3243184.052
B1_T5	216811.651	3243146.028
B1_T5	216817.5144	3243124.513
B1_T5	216831.2386	3243099.808
B1_T5	216832.8081	3243080.669
B1_T5	216847.7608	3243051.61
B1_T5	216862.794	3243036.255
B1_T5	216874.6572	3242997.044
B1_T5	216901.6013	3242961.409
B1_T5	216965.3762	3242849.76
B1_T5	216992.4047	3242825.021
B1_T5	217007.2062	3242804.595
B1_T5	217045.5256	3242764.782
B1_T5	217071.665	3242721.989
B1_T6	216951.2113	3241397.953
B1_T6	216915.6848	3241484.675
B1_T6	216922.6713	3241533.794
B1_T6	216934.7386	3241574.121
B1_T6	216958.3518	3241619.414
B1_T6	216963.5667	3241646.818
B1_T6	216964.6485	3241680.137
B1_T6	216979.5773	3241762.414
B1_T6	216998.7112	3241832.498
B1_T6	217051.2371	3241945.762
B1_T6	217044.2795	3241963.984
B1_T6	217037.4955	3241971.49
B1_T6	217017.9837	3242009.747
B1_T6	216991.6582	3242030.386
B1_T6	216935.8905	3242065.993
B1_T6	216916.7438	3242086.797
B1_T6	216905.6467	3242105.42
B1_T6	216868.4903	3242136.362
B1_T6	216821.0802	3242199.482
B1_T6	216808.3202	3242238.734
B1_T6	216806.898	3242275.584
B1_T6	216799.6294	3242292.754
B1_T6	216783.2799	3242309.639
B1_T6	216764.4739	3242358.824
B1_T6	216752.7236	3242377.714
B1_T6	216751.5221	3242430.292
B1_T6	216738.663	3242477.321
B1_T6	216736.7992	3242509.848
B1_T6	216786.3628	3242535.246
B1_T6	216815.5315	3242565.662
B1_T6	216832.164	3242577.838
B1_T6	216820.9439	3242611.463
B1_T6	216806.6515	3242635.308
B1_T6	216797.2481	3242667.243
B1_T6	216790.0891	3242674.72
B1_T6	216784.3193	3242698.372
B1_T6	216757.7562	3242755.208
B1_T6	216754.3978	3242777.153
B1_T6	216753.3858	3242798.706
B1_T6	216755.7597	3242806.299
B1_T6	216752.3076	3242862.114
B1_T6	216745.9865	3242888.494
B1_T6	216742.6854	3242926.479
B1_T6	216735.8396	3242941.286
B1_T6	216727.4159	3242979.472
B1_T6	216727.9379	3242994.207
B1_T7	216382.5824	3240272.68
B1_T7	216396.7676	3240289.221
B1_T7	216408.5008	3240296.864
B1_T7	216429.8265	3240363.741
B1_T7	216437.9688	3240378.323
B1_T7	216447.8159	3240390.966
B1_T7	216510.1118	3240446.258
B1_T7	216541.8819	3240505.277
B1_T7	216623.0793	3240628.102
B1_T7	216654.7871	3240645.687
B1_T7	216677.1795	3240652.318
B1_T7	216693.5948	3240665.16
B1_T7	216707.5614	3240686.088
B1_T7	216725.0053	3240773.007
B1_T7	216706.8951	3240790.661
B1_T7	216697.7528	3240807.943
B1_T7	216695.7709	3240823.968
B1_T7	216673.9717	3240872.586
B1_T7	216668.5093	3240912.884
B1_T7	216668.0737	3240935.342
B1_T7	216673.1093	3240973.519
B1_T7	216705.9296	3241003.406
B1_T7	216707.2125	3241017.276
B1_T7	216704.9524	3241022.121
B1_T7	216681.8566	3241023.236
B1_T7	216659.6991	3241037.141
B1_T7	216658.2441	3241059.913
B1_T7	216672.6944	3241137.933
B1_T7	216672.304	3241164.166
B1_T7	216686.6674	3241213.167
B1_T7	216697.9932	3241227.93
B1_T7	216685.1896	3241330.291
B1_T7	216638.3245	3241455.742
B1_T7	216575.2336	3241547.915
B1_T7	216592.3056	3241674.192
B1_T8	215405.6839	3240230.387
B1_T8	215546.8656	3240297.323
B1_T8	215669.6194	3240418.184
B1_T8	215799.6908	3240475.092
B1_T8	215907.5416	3240511.948
B1_T8	216013.2249	3240506.529
B1_T8	216125.5656	3240411.209
B1_T8	216275.7689	3240474.164
B1_T8	216260.6561	3240561.346
B1_T8	216258.6527	3240604.618
B1_T8	216243.812	3240649.064
B1_T8	216242.7616	3240673.975
B1_T8	216229.5224	3240697.952
B1_T8	216182.1835	3240726.48
B1_T8	216157.5267	3240736.627
B1_T8	216130.505	3240754.932
B1_T8	216124.9637	3240762.909
B1_T8	216118.8908	3240785.201
B1_T8	216103.9642	3240801.661
B1_T8	216084.7251	3240834.166
B1_T8	216079.6335	3240853.626
B1_T8	216081.6127	3240878.702
B1_T8	216092.6823	3240888.71
B1_T8	216109.6441	3240923.763
B1_T8	216101.7629	3240949.717
B1_T8	216097.8418	3240985.7
B1_T8	216087.6978	3241016.379
B1_T8	216073.9589	3241037.291
B1_T8	216072.2333	3241044.922
B1_T8	216054.7598	3241066.801
B1_T8	216035.5988	3241112.863
B1_T8	216032.8667	3241125.903
B1_T8	216026.323	3241136.5
B1_T8	216014.392	3241187.365
B1_T8	216004.3753	3241194.71
B1_T8	215976.5945	3241243.628
B1_T8	215936.1744	3241273.538
B1_T8	215886.6148	3241294.313
B1_T8	215868.8097	3241294.395
B1_T8	215859.0327	3241297.615
B1_T8	215834.6318	3241320.235
B1_T8	215811.1043	3241334.074
B1_T8	215788.1347	3241327.487
B1_T8	215770.9661	3241314.209
B1_T8	215757.9258	3241310.174
B1_T8	215742.7982	3241315.927
B1_T8	215730.9467	3241334.997
B1_T8	215682.2252	3241368.733
B1_T8	215657.293	3241379.864
B1_T8	215640.7299	3241397.007
B1_T8	215618.3414	3241438.789
B1_T8	215604.2238	3241448.078
B1_T8	215586.2803	3241453.733
B1_T9	214696.1709	3243405.229
B1_T9	214716.7451	3243414.932
B1_T9	214740.8288	3243418.308
B1_T9	214761.2477	3243438.718
B1_T9	214781.7513	3243445.29
B1_T9	214881.1947	3243449.825
B1_T9	215028.5446	3243406.182
B1_T9	215064.0838	3243386.237
B1_T9	215096.7277	3243359.075
B1_T9	215129.0625	3243321.849
B1_T9	215151.6564	3243288.541
B1_T9	215180.6694	3243268.389
B1_T9	215224.3726	3243231
B1_T9	215236.2187	3243216.736
B1_T9	215258.7686	3243201.506
B1_T9	215287.3294	3243171.741
B1_T9	215306.8267	3243160.261
B1_T9	215342.9558	3243143.315
B1_T9	215384.9297	3243132.547
B1_T9	215437.3	3243132.957
B1_T9	215511.6144	3243121.277
B1_T9	215541.7754	3243107.215
B1_T9	215586.8085	3243070.78
B1_T9	215668.5925	3243017.125
B1_T9	215703.6174	3243003.259
B1_T9	215721.2612	3242999.461
B1_T9	215729.2571	3243000.716
B1_T13	217544.7817	3240412.607
B1_T13	217527.8806	3240434.919
B1_T13	217522.7886	3240446.585
B1_T13	217507.4563	3240460.263
B1_T13	217466.1762	3240473.19
B1_T13	217454.1334	3240485.364
B1_T13	217437.7369	3240487.696
B1_T13	217416.6435	3240467.362
B1_T13	217403.1949	3240443.603
B1_T13	217391.2526	3240434.535
B1_T13	217374.5825	3240434.633
B1_T13	217355.1228	3240448.005
B1_T13	217339.8039	3240482.893
B1_T13	217337.6106	3240498.328
B1_T13	217342.2765	3240518.102
B1_T13	217340.4085	3240536.783
B1_T13	217342.5955	3240561.148
B1_T13	217338.2829	3240586.129
B1_T13	217316.5216	3240601.278
B1_T13	217292.3267	3240601.172
B1_T13	217273.1098	3240597.298
B1_T13	217255.989	3240585.244
B1_T13	217239.2541	3240580.843
B1_T13	217222.3842	3240582.499
B1_T13	217202.3151	3240591.255
B1_T13	217180.5733	3240583.557
B1_T13	217143.4142	3240530.324
B1_T13	217125.2532	3240511.201
B1_T13	217103.4604	3240494.903
B1_T13	217083.1992	3240485.763
B1_T13	217064.7491	3240468.471
B1_T13	217028.8204	3240471.317
B1_T13	216961.4997	3240457.136
B1_T13	216915.8491	3240433.007
B1_T13	216876.5784	3240423.122
B1_T13	216850.933	3240412.258
B1_T13	216785.1503	3240396.673
B1_T13	216746.6376	3240393.01
B1_T13	216700.4625	3240380.927
B1_T13	216674.2956	3240369.434
B1_T13	216624.3689	3240362.243
B1_T14	215785.7651	3243012.558
B1_T14	215834.7693	3243028.756
B1_T14	215872.8498	3243052.355
B1_T14	215912.5569	3243057.698
B1_T14	215945.1458	3243083.81
B1_T14	215989.799	3243091.244
B1_T14	216041.5463	3243088.585
B1_T14	216066.9132	3243091.422
B1_T14	216083.7911	3243089.622
B1_T14	216106.1673	3243082.08
B1_T14	216135.3501	3243095.095
B1_T14	216157.2088	3243100.129
B1_T14	216181.7194	3243113.753
B1_T14	216240.2985	3243134.311
B1_T14	216262.6694	3243146.483
B1_T14	216323.8092	3243170.037
B1_T14	216385.6996	3243206.367
B1_T14	216421.7314	3243254.111
B1_T14	216435.1878	3243266.115
B1_T14	216460.6269	3243298.046
B1_T14	216475.4413	3243333.124
B1_T14	216495.0254	3243355.827
B1_T14	216546.6145	3243361.914
B1_T14	216599.9862	3243331.283
B2_T1	207505.5979	3231954.296
B2_T1	207488.4676	3231960.324
B2_T1	207469.9941	3231976.672
B2_T1	207469.1605	3232029.496
B2_T1	207462.3656	3232050.957
B2_T1	207447.3905	3232060.826
B2_T1	207420.1274	3232064.733
B2_T1	207405.442	3232081.765
B2_T1	207395.4834	3232086.447
B2_T1	207385.9298	3232106.927
B2_T1	207364.7639	3232128.385
B2_T1	207337.3771	3232134.462
B2_T1	207306.496	3232148.756
B2_T1	207283.2727	3232152.662
B2_T1	207250.2974	3232175.343
B2_T1	207222.668	3232173.866
B2_T1	207196.0323	3232162.767
B2_T1	207160.5279	3232160.339
B2_T1	207140.5889	3232165.342
B2_T1	207115.977	3232187.326
B2_T1	207106.878	3232201.332
B2_T1	207093.1659	3232210.155
B2_T1	207080.8233	3232225.919
B2_T1	207070.7861	3232252.336
B2_T1	207037.2856	3232275.515
B2_T1	207026.2183	3232295.495
B2_T1	206977.2609	3232327.226
B2_T1	206965.8617	3232342.854
B2_T1	206944.5827	3232355.722
B2_T1	206911.8834	3232332.215
B2_T1	206867.5694	3232324.844
B2_T1	206822.2792	3232300.117
B2_T1	206779.0904	3232270.156
B2_T1	206743.3598	3232262.732
B2_T1	206717.8007	3232269.099
B2_T1	206660.5361	3232262.396
B2_T1	206650.0316	3232265.828
B2_T1	206622.6381	3232292.264
B2_T1	206608.2003	3232338.566
B2_T1	206594.6056	3232344.318
B2_T1	206590.0891	3232352.432
B2_T1	206549.889	3232360.979
B2_T1	206533.7931	3232358.957
B2_T1	206468.5426	3232314.294
B2_T1	206413.5622	3232309.468
B2_T1	206355.3826	3232343.662
B2_T1	206323.2898	3232352.355
B2_T1	206234.9803	3232387.455
B2_T1	206219.3574	3232398.105
B2_T1	206196.4631	3232429.672
B2_T1	206117.8658	3232480.946
B2_T1	206074.5891	3232495.173
B2_T1	206042.9177	3232494.221
B2_T1	205991.5288	3232485.613
B2_T1	205950.3456	3232457.437
B2_T2	207429.503	3231327.346
B2_T2	207436.3231	3231383.944
B2_T2	207424.6571	3231436.683
B2_T2	207463.9855	3231584.794
B2_T2	207477.0379	3231608.155
B2_T2	207498.0036	3231637.776
B2_T2	207512.342	3231638.069
B2_T2	207523.0537	3231633.461
B2_T2	207561.1167	3231628.348
B2_T2	207639.3052	3231603.833
B2_T2	207667.658	3231635.933
B2_T2	207685.5963	3231663.995
B2_T2	207695.7056	3231695.15
B2_T2	207711.5052	3231719.055
B2_T2	207722.7457	3231764.753
B2_T2	207735.2077	3231796.964
B2_T2	207742.649	3231838.352
B2_T2	207726.2418	3231871.041
B2_T2	207713.8942	3231877.095
B2_T2	207696.6332	3231872.924
B2_T2	207598.1773	3231907.873
B2_T2	207576.0435	3231912.597
B2_T3	206565.5981	3230676.749
B2_T3	206585.4672	3230667.655
B2_T3	206597.981	3230645.796
B2_T3	206603.4382	3230613.898
B2_T3	206617.2129	3230589.328
B2_T3	206632.4842	3230573.768
B2_T3	206641.4161	3230555.125
B2_T3	206658.4481	3230537.884
B2_T3	206668.7765	3230519.586
B2_T3	206701.3549	3230489.224
B2_T3	206711.1181	3230487.374
B2_T3	206798.4584	3230494.645
B2_T3	206818.8708	3230503.523
B2_T3	206841.591	3230507.552
B2_T3	206860.9299	3230520.401
B2_T3	206883.8723	3230541.359
B2_T3	206898.3007	3230565.782
B2_T3	206911.5735	3230578.563
B2_T3	206912.7052	3230583.863
B2_T3	206906.3075	3230595.679
B2_T3	206894.1855	3230604.843
B2_T3	206853.1109	3230653.517
B2_T3	206864.4125	3230665.971
B2_T3	206931.1932	3230648.811
B2_T3	206947.0492	3230649.985
B2_T3	206966.858	3230665.258
B2_T3	206975.775	3230667.968
B2_T3	206988.6346	3230684.061
B2_T3	206986.4035	3230706.54
B2_T3	206960.1459	3230718.903
B2_T3	206937.7549	3230714.325
B2_T3	206894.8294	3230731.616
B2_T3	206897.5128	3230749.854
B2_T3	206943.1543	3230791.485
B2_T3	206967.1405	3230783.486
B2_T3	206995.127	3230767.888
B2_T3	207015.2675	3230770.693
B2_T3	207022.1636	3230775.397
B2_T3	207044.019	3230771.191
B2_T3	207065.9787	3230760.231
B2_T3	207085.1041	3230763.191
B2_T3	207089.4921	3230778.348
B2_T3	207085.4082	3230792.235
B2_T3	207062.4477	3230810.359
B2_T3	207054.375	3230811.555
B2_T3	207027.6654	3230834.096
B2_T3	207020.5487	3230850.356
B2_T3	207011.6541	3230878.301
B2_T3	207027.1605	3230913.407
B2_T3	207047.816	3230917.315
B2_T3	207091.6188	3230919.05
B2_T3	207121.8906	3230885.578
B2_T3	207132.0933	3230886.778
B2_T3	207150.4655	3230904.119
B2_T3	207165.0345	3230928.399
B2_T3	207174.7873	3230960.101
B2_T3	207175.4442	3230973.621
B2_T3	207187.3446	3230988.072
B2_T3	207193.0736	3231006.854
B2_T3	207206.3007	3231030.19
B2_T3	207214.6752	3231040.721
B2_T3	207262.8826	3231081.97
B2_T3	207278.6629	3231106.776
B2_T3	207279.0745	3231134.394
B2_T3	207286.5798	3231149.731
B2_T3	207288.5194	3231179.215
B2_T3	207286.3534	3231200.656
B2_T3	207305.3545	3231229.655
B2_T3	207358.1827	3231257.976
B2_T3	207374.2726	3231258.763
B2_T3	207379.5354	3231262.534
B2_T3	207403.4354	3231267.036
B2_T3	207027.1606	3230913.407
B2_T4	207104.2572	3229702.932
B2_T4	207082.4563	3229699.473
B2_T4	207065.4951	3229708.408
B2_T4	207048.2515	3229740.394
B2_T4	207054.1107	3229766.124
B2_T4	207084.6035	3229835.136
B2_T4	207092.7321	3229931.884
B2_T4	207089.585	3229945.078
B2_T4	207085.1734	3229949.701
B2_T4	207016.6851	3229972.372
B2_T4	206999.8788	3229985.422
B2_T4	206963.0567	3230006.035
B2_T4	206937.001	3230041.93
B2_T4	206934.5413	3230051.683
B2_T4	206912.6227	3230092.615
B2_T4	206891.0306	3230098.228
B2_T4	206885.1727	3230106.599
B2_T4	206884.3214	3230128.14
B2_T4	206865.3249	3230160.469
B2_T4	206827.2346	3230191.112
B2_T4	206813.6574	3230197.654
B2_T4	206734.9356	3230206.975
B2_T4	206732.3558	3230211.086
B2_T4	206732.6684	3230247.747
B2_T4	206702.2937	3230248.573
B2_T4	206663.3223	3230242.645
B2_T4	206578.9185	3230246.821
B2_T4	206558.397	3230234.041
B2_T4	206541.856	3230233.87
B2_T5	207599.3471	3229237.906
B2_T5	207588.6908	3229246.371
B2_T5	207589.713	3229278.029
B2_T5	207599.9096	3229297.222
B2_T5	207596.1042	3229324.595
B2_T5	207580.8265	3229347.044
B2_T5	207585.8952	3229366.49
B2_T5	207564.7056	3229424.894
B2_T5	207564.5414	3229442.4
B2_T5	207569.5658	3229469.661
B2_T5	207561.6827	3229502.296
B2_T5	207540.6729	3229493.079
B2_T5	207525.5551	3229491.457
B2_T5	207460.778	3229508.097
B2_T5	207431.0059	3229526.788
B2_T5	207432.2042	3229573.59
B2_T5	207429.228	3229582.64
B2_T5	207398.8483	3229603.096
B2_T5	207384.2396	3229621.353
B2_T5	207380.353	3229678.682
B2_T5	207362.4796	3229676.229
B2_T5	207329.7855	3229654.115
B2_T5	207303.9828	3229611.375
B2_T5	207279.0029	3229617.65
B2_T5	207254.2371	3229628.458
B2_T5	207244.7848	3229628.775
B2_T5	207216.8986	3229649.688
B2_T5	207209.1145	3229668.914
B2_T5	207213.3412	3229687.972
B2_T6	207213.3304	3228797.437
B2_T6	207250.624	3228787.77
B2_T6	207292.4145	3228813.865
B2_T6	207307.9558	3228833.582
B2_T6	207343.7635	3228846.503
B2_T6	207375.9189	3228850.999
B2_T6	207441.7499	3228839.899
B2_T6	207490.2512	3228855.791
B2_T6	207495.2892	3228877.219
B2_T6	207510.9849	3228888.311
B2_T6	207527.0802	3228883.119
B2_T6	207575.7626	3228850.813
B2_T6	207592.8828	3228854.411
B2_T6	207595.6081	3228863.992
B2_T6	207592.5079	3228876.135
B2_T6	207582.2261	3228891.91
B2_T6	207582.5389	3228903.182
B2_T6	207592.0819	3228924.894
B2_T6	207603.6062	3228937.275
B2_T6	207612.8839	3228973.184
B2_T6	207642.972	3229001.243
B2_T6	207647.9328	3229009.132
B2_T6	207651.0906	3229027.911
B2_T6	207648.3277	3229044.674
B2_T6	207639.6582	3229061.57
B2_T6	207641.8239	3229088.474
B2_T6	207635.7216	3229111.906
B2_T6	207641.095	3229124.76
B2_T6	207639.3685	3229152.043
B2_T6	207635.6984	3229162.059
B2_T7	208207.4475	3228587.808
B2_T7	208211.8629	3228569.226
B2_T7	208210.187	3228553.776
B2_T7	208205.186	3228545.265
B2_T7	208179.2051	3228531.616
B2_T7	208159.1325	3228493.275
B2_T7	208154.7519	3228468.455
B2_T7	208139.9126	3228420.235
B2_T7	208135.5743	3228414.339
B2_T7	208113.2892	3228415.326
B2_T7	208103.7688	3228406.939
B2_T7	208090.7565	3228380.406
B2_T7	208089.1499	3228368.32
B2_T7	208050.3779	3228366.558
B2_T7	208051.0075	3228353.169
B2_T7	208062.9617	3228339.863
B2_T7	208062.6969	3228320.862
B2_T7	208058.0066	3228305.34
B2_T7	208052.612	3228296.764
B2_T7	208044.2284	3228293.574
B2_T7	208009.6515	3228256.311
B2_T7	207983.546	3228219.603
B2_T7	207974.6283	3228164.183
B2_T7	207965.407	3228131.722
B2_T7	207952.6601	3228104.094
B2_T7	207924.7313	3228072.091
B2_T7	207908.6103	3228028.071
B2_T7	207911.4054	3228007.103
B2_T7	207897.7634	3227958.509
B2_T7	207862.8446	3227941.788
B2_T8	208142.3881	3229565.705
B2_T8	208143.9194	3229532.979
B2_T8	208137.8619	3229486.283
B2_T8	208148.9769	3229448.792
B2_T8	208144.5818	3229424.679
B2_T8	208136.6419	3229413.267
B2_T8	208136.2982	3229407.157
B2_T8	208139.378	3229383.606
B2_T8	208137.8763	3229355.486
B2_T8	208145.5808	3229342.66
B2_T8	208149.7496	3229319.556
B2_T8	208150.5994	3229284.113
B2_T8	208143.6286	3229216.675
B2_T8	208117.2384	3229179.277
B2_T8	208098.0006	3229158.259
B2_T8	208086.0608	3229104.98
B2_T8	208069.3505	3229079.694
B2_T8	208061.9997	3229005.068
B2_T8	208063.019	3228976.901
B2_T8	208054.313	3228948.612
B2_T8	208038.1502	3228919.843
B2_T8	208046.6669	3228899.176
B2_T8	208057.542	3228886.79
B2_T8	208072.5672	3228859.829
B2_T8	208087.7964	3228843.733
B2_T8	208113.2886	3228784.877
B2_T8	208117.4067	3228764.889
B2_T8	208126.0001	3228746.899
B2_T9	208150.1479	3229717.721
B2_T9	208124.3262	3229742.168
B2_T9	208047.2031	3229798.522
B2_T9	208026.1288	3229808.137
B2_T9	207994.8041	3229831.228
B2_T9	207979.8539	3229844.127
B2_T9	207957.0998	3229875.518
B2_T9	207938.4013	3229885.472
B2_T9	207912.9597	3229912.942
B2_T9	207902.7821	3229916.801
B2_T9	207861.7567	3229946.102
B2_T9	207848.5682	3229967.874
B2_T9	207833.4657	3229983.744
B2_T9	207813.1208	3229992.82
B2_T9	207770.6458	3229995.106
B2_T9	207751.3669	3230001.179
B2_T9	207729.917	3230002.471
B2_T9	207717.7306	3230008.846
B2_T9	207701.9438	3230026.352
B2_T9	207687.6965	3230033.208
B2_T9	207625.1018	3230038.045
B2_T9	207602.4621	3230052.807
B2_T9	207581.1235	3230072.798
B2_T9	207568.6074	3230089.244
B2_T9	207499.2427	3230151.317
B2_T9	207473.9094	3230157.136
B2_T9	207433.2232	3230144.471
B2_T9	207402.7626	3230150.868
B2_T9	207368.3879	3230161.55
B2_T9	207316.5602	3230199.546
B2_T9	207288.1433	3230211.796
B2_T9	207274.1179	3230227.611
B2_T9	207237.9126	3230288.521
B2_T9	207232.0684	3230303.801
B2_T9	207233.4487	3230317.213
B2_T9	207230.4074	3230335.49
B2_T9	207213.3817	3230374.036
B2_T9	207196.677	3230399.628
B2_T9	207189.6954	3230422.117
B2_T9	207191.3125	3230435.848
B2_T9	207187.1342	3230445.106
B2_T9	207197.5166	3230463.272
B2_T9	207224.8906	3230493.482
B2_T9	207234.2085	3230519.793
B2_T9	207262.7105	3230547.528
B2_T9	207281.3532	3230558.712
B2_T9	207284.8639	3230585.191
B2_T9	207277.4545	3230612.006
B2_T9	207285.197	3230629.402
B2_T11	209939.0014	3229837.634
B2_T11	209936.2755	3229854.098
B2_T11	209943.1269	3229883.812
B2_T11	209940.087	3229907.463
B2_T11	209931.6291	3229914.456
B2_T11	209919.1498	3229909.333
B2_T11	209894.6537	3229912.485
B2_T11	209877.5152	3229924.451
B2_T11	209862.1425	3229942.315
B2_T11	209861.8611	3229979.445
B2_T11	209851.7	3229999.399
B2_T11	209769.5991	3230043.136
B2_T11	209753.2646	3230094.197
B2_T11	209744.5385	3230101.321
B2_T11	209711.7333	3230085.653
B2_T11	209625.7336	3230083.533
B2_T11	209611.7705	3230063.383
B2_T11	209576.5691	3230044.814
B2_T11	209492.4834	3230024.252
B2_T11	209482.7216	3230007.24
B2_T11	209441.3195	3230007.726
B2_T11	209414.0199	3230026.759
B2_T11	209365.604	3230050.56
B2_T11	209343.6037	3230064.854
B2_T11	209316.3045	3230075.871
B2_T11	209302.8764	3230078.38
