#PolyID,X,Y
B2_T16,208716.90212,3234424.33300
B2_T16,208931.24424,3234414.63960
B2_T16,209171.18997,3234557.30103
B2_T17,211435.68087,3235433.52396
B2_T17,212108.47930,3235918.48798
B2_T17,212170.33241,3235978.34698
B2_T17,213323.69066,3236336.79800
B2_T17,209546.24565,3234911.38813
B2_T17,209672.05143,3235057.55173
B2_T17,209796.89821,3235132.81435
B2_T17,209996.57779,3235275.69694
B2_T17,210383.73810,3235449.24025
B2_T17,210873.34168,3235388.92355
B2_T17,211281.76732,3235390.50566
B2_T17,211487.75940,3235528.22112
B2_T17,211652.96437,3235623.64610
B2_T17,211903.64007,3235739.59388
B2_T17,212161.17764,3235964.05309
B2_T17,212417.44793,3236108.93881
B2_T17,212622.34138,3236156.62807
B2_T17,212847.24900,3236326.32352
B2_T17,213176.75651,3236346.91032
B2_T18,213401.81327,3236295.31645
B2_T18,213480.81054,3236405.43564
B2_T18,213582.94861,3236420.05343
B3_T1,195231.41552,3226373.21931
B3_T1,195225.25407,3226277.41098
B3_T1,195381.91232,3226174.03960
B3_T1,195282.49917,3225968.64267
B3_T1,195358.31395,3225727.17242
B3_T1,195582.38891,3225603.26994
B3_T1,195666.67101,3225547.50402
B3_T1,195762.34922,3225405.21098
B3_T1,195791.84755,3225208.87481
B3_T1,195879.26492,3225029.97295
B3_T1,195947.32774,3224926.34334
B3_T1,196003.77360,3224670.59747
B3_T1,196249.68879,3224306.49642
B3_T1,196140.74846,3223989.34014
B3_T1,196190.90328,3223715.22774
B3_T1,196343.77099,3223362.74288
B3_T2,196729.58378,3224507.09886
B3_T2,196744.93339,3224501.98629
B3_T2,196880.97269,3224713.22265
B3_T2,197022.46496,3224820.85847
B3_T2,197027.06330,3225149.49566
B3_T2,197011.31761,3225275.97906
B3_T2,197121.05975,3225506.16048
B3_T2,197218.18771,3225662.36097
B3_T2,197038.08874,3225693.42480
B3_T2,196884.17964,3225747.14579
B3_T2,196666.22607,3225623.18927
B3_T2,196384.10521,3225558.73137
B3_T2,196315.83976,3225765.47793
B3_T2,196087.00688,3225745.67878
B3_T2,195986.94365,3226024.62128
B3_T3,195815.10543,3227140.97497
B3_T3,195735.46174,3227138.89901
B3_T3,195614.86170,3227071.52596
B3_T3,195487.13161,3227061.60839
B3_T3,195370.18906,3226833.53724
B3_T3,195433.86732,3226685.17209
B3_T3,195372.75152,3226591.83143
B3_T4,196288.91568,3226447.06918
B3_T4,196225.30121,3226518.27703
B3_T4,196453.31081,3226940.68902
B3_T4,196442.61618,3226667.59815
B3_T4,196597.81912,3226509.51063
B3_T4,196765.82671,3226207.55836
B3_T4,196734.34075,3225922.23551
B3_T5,195771.86418,3226320.32262
B3_T5,195787.99115,3226368.81448
B3_T5,195754.71258,3226491.25703
B3_T5,195683.21944,3226574.73330
B3_T6,195699.14181,3226706.24228
B3_T6,195657.11204,3226861.06546
B3_T6,195653.27955,3227036.51026
B3_T7,195668.57153,3226674.95451
B3_T7,195841.07497,3226634.15556
B4_T1,195543.53432,3218293.80878
B4_T1,195405.37092,3217906.40001
B4_T1,195246.82875,3217572.53653
B4_T1,195253.28518,3217301.02454
B4_T1,195134.09940,3217244.63244
B4_T1,194976.44504,3216836.18082
B4_T2,195251.97345,3218827.59536
B4_T2,195172.69763,3218896.59944
B4_T2,194958.15498,3219141.08191
B4_T2,194755.19488,3219309.52736
B4_T2,194539.52178,3219359.35272
B4_T2,194317.24748,3219333.42866
B4_T2,193932.17662,3219181.28978
B4_T3,192202.73063,3219316.32734
B4_T3,192381.64293,3219357.80862
B4_T3,192631.73489,3219454.54710
B4_T3,192825.52829,3219495.03156
B4_T3,192941.85030,3219442.74456
B4_T3,193000.20944,3219253.16047
B4_T3,193192.50789,3219168.96050
B4_T3,193365.39818,3219090.43533
B4_T3,193563.17275,3219049.85515
B4_T4,192081.08223,3219436.81348
B4_T4,191990.97325,3219404.02574
B4_T4,191827.00924,3219392.96711
B4_T4,191499.04212,3219429.93688
B4_T4,191321.28330,3219480.84492
B4_T4,191101.78931,3219658.78945
B4_T4,190822.26741,3219625.58056
B4_T4,190601.61443,3219660.71367
B4_T5,192261.39637,3220206.33073
B4_T5,192364.70417,3220174.86617
B4_T5,192524.87786,3220106.42348
B4_T5,192806.10587,3220100.00295
B4_T5,193067.24337,3220031.06853
B4_T5,193290.65825,3220058.96433
B4_T5,193541.67111,3220063.59142
B4_T5,193864.95403,3220036.75587
B4_T5,194157.72337,3219992.89551
B4_T5,194451.29031,3219924.64488
B4_T5,194624.70094,3219947.82548
B4_T5,194949.34481,3219910.66125
B4_T6,194725.00371,3221305.99761
B4_T6,194584.56089,3221379.66945
B4_T6,194325.26272,3221461.40430
B4_T6,194022.98734,3221458.67133
B4_T6,193852.94016,3221297.14069
B4_T6,193568.32865,3221186.95244
B4_T6,193541.35234,3221016.74655
B4_T6,193382.95332,3220985.32324
B4_T6,193379.09304,3220828.45950
B4_T6,193332.56430,3220624.42010
B4_T6,193249.27129,3220488.63578
B5_T1,181748.57372,3200134.78156
B5_T1,181669.87674,3200317.89945
B5_T1,181669.65862,3200477.83425
B5_T1,181694.11013,3200597.88376
B5_T1,181869.13983,3200729.43035
B5_T1,181809.70479,3200926.44374
B5_T1,181473.80136,3201055.89532
B5_T1,181111.75739,3201015.65731
B5_T1,180818.40882,3200898.06858
B5_T1,180487.86658,3201076.70927
B5_T1,180370.56186,3201114.29626
B5_T1,180175.82015,3201190.17453
B5_T1,179914.31366,3201149.42266
B5_T2,177910.47288,3201328.32704
B5_T2,178992.36919,3201572.37841
B5_T2,178834.74367,3201365.08196
B5_T2,178797.84264,3201494.52772
B5_T2,178627.92033,3201412.92572
B5_T2,178494.72210,3201492.10743
B5_T2,178369.46311,3201504.49708
B5_T2,178297.04402,3201391.24674
B5_T2,178248.75259,3201251.48419
B5_T2,178107.25653,3201302.26141
B5_T2,177966.53142,3201313.13290
B5_T2,177777.82280,3201367.42617
B5_T2,177695.04392,3201423.77964
B5_T2,177495.19100,3201380.82189
B5_T2,177320.82712,3201413.19792
B5_T2,177127.53690,3201421.49303
B5_T3,177011.97926,3201213.00400
B5_T3,176989.07442,3201222.90924
B5_T3,176886.55807,3201425.71184
B5_T3,176717.25312,3201582.91766
B5_T3,176561.30259,3201805.27535
B5_T3,176352.47372,3201823.20982
B5_T3,176237.51631,3201824.28371
B5_T4,175010.92197,3202012.94521
B5_T4,175111.84767,3201918.95005
B5_T4,175232.13165,3201846.76820
B5_T4,175319.32735,3201657.40950
B5_T5,171447.95317,3201788.20996
B5_T5,171291.71507,3201800.20096
B5_T5,172241.48835,3201843.70995
B5_T5,172003.17479,3201863.73832
B5_T5,171847.27612,3201862.55830
B5_T5,171608.07726,3201834.56735
B5_T5,171492.66838,3201786.90989
B5_T5,171372.24131,3201774.95020
B5_T5,171027.78561,3201833.53090
B5_T5,171268.72470,3201799.18060
B5_T6,174042.57910,3201997.96797
B5_T6,174032.22710,3202002.40897
B5_T6,174937.90578,3201504.18538
B5_T6,174828.07789,3201649.26071
B5_T6,174718.83823,3201797.07815
B5_T6,174663.83432,3201899.73249
B5_T6,174464.45706,3201968.69000
B5_T6,174224.77325,3202025.62582
B5_T6,174006.31684,3201997.65249
B5_T6,173736.08582,3201976.93195
B5_T6,173649.49446,3201961.10945
B5_T7,176285.92960,3201066.49603
B5_T7,176123.17787,3201437.37446
B5_T7,176463.01397,3201418.25722
B5_T7,176438.15622,3201377.34754
B5_T7,176288.10914,3201084.55011
B5_T7,176333.40803,3200770.73521
B5_T7,176506.53576,3200533.68163
B5_T7,176629.17109,3200291.43102
B5_T7,176664.66950,3200037.88152
B5_T7,176848.41802,3199838.29462
B5_T7,176975.37868,3199895.76578
B5_T7,177204.60630,3199980.25714
B5_T7,176989.23385,3199940.98490
B5_T7,177383.83773,3199954.00622
B5_T8,178939.03795,3199437.58815
B5_T8,178744.57133,3199390.51194
B5_T8,178491.54241,3199221.01076
B5_T8,178234.18418,3199192.72352
B5_T8,178066.16018,3199366.05241
B5_T8,178069.20990,3199634.82551
B5_T8,178019.14461,3199875.91755
B5_T8,177997.67707,3200112.60407
B5_T8,177907.43141,3200260.63655
B5_T9,179759.87511,3201118.28315
B5_T9,179790.10112,3201268.99130
B5_T9,179657.83094,3201515.04646
B5_T10,175338.76947,3201697.93181
B5_T10,175411.08166,3201712.54036
B5_T10,175706.74870,3201750.39928
B5_T10,175925.44440,3201808.92713
B5_T11,170776.71374,3202055.95597
B5_T11,170882.64831,3203183.81303
B5_T11,170668.01268,3203218.75476
B5_T11,170491.75908,3202963.05360
B5_T11,170698.09097,3202666.41485
B5_T11,170651.79860,3202527.68596
B5_T11,170756.62008,3202307.21258
B5_T11,170765.71809,3202099.22811
B5_T11,170895.02307,3201948.28333
B5_T11,170701.58402,3202023.60097
B5_T11,170772.46198,3201816.54463
B5_T12,170774.40104,3201662.17196
B5_T12,170456.33473,3201593.69795
B5_T12,169945.70080,3201558.36695
B5_T12,170810.33429,3201706.85100
B5_T12,170561.61651,3201550.08912
B5_T12,170280.84784,3201569.00437
B5_T12,169995.48022,3201563.91775
B5_T12,169771.88941,3201454.22199
B5_T13,172883.47344,3201986.80397
B5_T13,173442.13174,3201895.15881
B5_T13,173517.37861,3202077.42925
B5_T13,173416.77787,3202142.77609
B5_T13,173338.97586,3202334.01751
B5_T13,173100.63202,3202269.68501
B5_T13,172921.78252,3202027.56975
B5_T13,172944.74184,3201901.80178
B5_T13,173370.64903,3202081.33128
B5_T14,171444.65768,3202460.30273
B5_T14,171358.07658,3202569.70813
B5_T14,171445.05602,3202691.15024
B5_T14,171535.33137,3202937.68199
B5_T14,171678.62608,3203118.54278
B5_T14,171486.02438,3203112.80847
B5_T14,171210.01322,3203073.85528
B5_T15,170912.09330,3201814.74022
B5_T15,171009.80935,3201940.98435
B5_T15,171185.28573,3202000.68474
B5_T15,171234.57603,3202117.25500
B5_T15,171414.73638,3202222.32329
B5_T15,171454.45921,3202372.99012
B5_T15,171473.91591,3202406.72011
B5_T16,179530.58357,3199279.73901
B5_T16,179629.97671,3199353.92641
B5_T16,179775.08590,3199237.49521
B5_T16,180036.52882,3199377.89846
B5_T16,180408.61820,3199386.42028
B5_T16,180537.21252,3199157.43339
B5_T16,180713.12171,3198975.17452
B5_T16,180912.74889,3198988.76736
B5_T16,181165.72632,3199015.63468
B5_T16,181267.32721,3198923.10157
B5_T16,181409.88379,3198907.32161
B5_T16,181716.63596,3198983.71861
B5_T16,182028.34192,3199124.61292
B5_T16,182314.36500,3199228.52227
B5_T17,182598.22970,3197053.86304
B5_T17,182445.95578,3198733.87001
B5_T17,182502.67670,3198564.33941
B5_T17,182668.75569,3198355.47635
B5_T17,182749.13326,3198076.06404
B5_T17,182732.12701,3197718.82160
B5_T17,182710.61354,3197394.84339
B5_T17,182611.29854,3197074.47867
B5_T17,182473.69967,3196999.04514
B5_T17,182490.68166,3196880.90826
B5_T17,182579.01305,3196598.50607
B5_T17,182528.74994,3196368.02269
B5_T17,182513.01895,3196035.83104
B5_T17,182457.93660,3195739.91520
B6_T1,185829.28401,3185158.38916
B6_T1,185794.67903,3185131.06908
B6_T1,185630.68703,3185157.55743
B6_T1,185345.21545,3185283.39675
B6_T1,185184.18457,3185419.37583
B6_T1,185090.54897,3185705.80453
B6_T1,185052.23007,3185854.38345
B6_T1,184899.36781,3185829.42672
B6_T1,184782.81013,3185721.96413
B6_T1,184644.18584,3185642.83684
B6_T1,184557.71586,3185591.38801
B6_T1,184510.89570,3185532.64982
B6_T2,184896.75147,3185959.93950
B6_T2,184911.72353,3185955.89081
B6_T2,185020.69290,3185971.33240
B6_T2,185266.46107,3186033.31990
B6_T2,185511.05934,3186024.98299
B6_T2,185695.38475,3186007.75360
B6_T2,185834.26742,3186043.28281
B6_T2,186046.78382,3186138.50586
B6_T2,186311.53271,3186234.93498
B6_T2,186462.56314,3186277.74177
B6_T2,186548.37499,3186344.83694
B6_T2,186675.00336,3186368.71751
B6_T2,186921.34223,3186275.15856
B6_T3,184791.84069,3186590.69807
B6_T3,184893.86044,3186583.95656
B6_T3,185252.60618,3186553.56806
B6_T3,185588.57525,3186482.19746
B6_T3,185735.35356,3186380.25867
B6_T3,185937.89968,3186359.71198
B6_T3,186143.65125,3186377.10391
B6_T3,186282.29449,3186483.18145
B6_T4,187095.51581,3186217.73875
B6_T4,187158.00836,3186154.61477
B6_T4,187247.89814,3186138.95891
B6_T4,187410.94153,3185966.59000
B6_T4,187579.00464,3185728.07290
B6_T4,187666.46625,3185464.08441
B6_T5,187006.46211,3185597.13999
B6_T5,187386.28899,3185388.86329
B6_T5,187228.25854,3185548.37317
B6_T5,187068.27495,3185596.88799
B6_T5,186732.20206,3185764.25401
B6_T5,186602.21711,3185919.03701
B6_T5,186380.88270,3185941.81766
B6_T5,186179.90904,3185916.47894
B6_T6,185845.14414,3185761.22960
B6_T6,185913.72116,3185703.79346
B6_T6,186238.71798,3185559.89800
B6_T6,186478.49892,3185539.19393
B6_T6,186664.25159,3185442.37307
B6_T6,187005.43946,3185396.14171
B6_T6,187097.92639,3185291.98440
B6_T6,187284.94742,3185214.96162
B6_T7,187450.73431,3184918.54351
B6_T7,187316.44201,3184899.36999
B6_T7,187143.56866,3184815.00654
B6_T7,186987.44697,3184881.30252
B6_T7,186815.05823,3185061.04296
B6_T7,186755.70283,3185118.20555
B6_T7,186465.54182,3185121.93982
B6_T7,186306.57218,3185165.67538
B6_T7,186177.91231,3185228.83298
B6_T7,185995.96428,3185217.41691
B6_T8,187659.35524,3183596.03534
B6_T8,187701.52907,3183606.16214
B6_T8,187960.96937,3183916.36881
B6_T8,187969.31616,3184173.18785
B6_T8,187825.34831,3184426.09371
B6_T8,187993.16912,3184626.28641
B6_T8,187975.64401,3184824.93423
B6_T8,187714.40870,3184924.00046
B6_T9,184653.48629,3185412.25517
B6_T9,184639.57640,3185551.23624
B6_T9,184393.12569,3185469.50513
B6_T9,184256.01447,3185572.62098
B6_T9,184077.39985,3185702.49161
B6_T9,183848.19233,3185770.78390
B6_T10,186229.09659,3186737.02411
B6_T10,186293.45631,3186734.35461
B6_T10,186367.35595,3186614.45091
B6_T10,186617.91497,3186692.15368
B6_T10,186842.93649,3186702.33469
B6_T11,186777.16282,3184116.28213
B6_T11,187089.59227,3183872.87242
B6_T11,187347.44733,3183573.67131
B7_T1,196688.42367,3191178.95433
B7_T1,196548.38580,3191217.63538
B7_T1,196341.09401,3191289.84669
B7_T1,196120.51214,3191339.30001
B7_T1,195894.98971,3191397.07133
B7_T1,195554.15318,3191494.15495
B7_T1,195143.84144,3191692.80085
B7_T1,194970.36559,3191857.41945
B7_T2,195139.74063,3192159.54729
B7_T2,195251.46402,3191978.37401
B7_T2,195518.89862,3191818.93546
B7_T2,195730.64723,3191687.05222
B7_T2,195931.13988,3191585.20072
B7_T2,196185.41523,3191523.66277
B7_T3,196022.88734,3193043.01605
B7_T3,196022.88727,3193043.01561
B7_T3,195701.24002,3193258.78341
B7_T3,195521.33909,3193259.32476
B7_T3,195335.25101,3193117.33314
B7_T3,195257.32960,3193003.79220
B7_T3,195133.69392,3192861.99721
B7_T3,195055.59036,3192766.55522
B7_T4,196050.16272,3193540.28258
B7_T4,196028.42624,3193523.96427
B7_T4,195850.94975,3193360.84216
B7_T4,195693.38406,3193392.19273
B7_T4,195664.16405,3193503.74242
B7_T4,195561.27046,3193599.22383
B7_T4,195415.84349,3193556.73331
B7_T4,195276.34480,3193383.53423
B7_T4,195091.04937,3193183.68810
B7_T5,196546.80227,3193486.43197
B7_T5,196864.79918,3193493.34797
B7_T5,196287.71279,3193473.43349
B7_T5,196438.50744,3193466.53208
B7_T5,196666.06782,3193543.76720
B7_T5,196845.24165,3193500.15564
B7_T5,196893.08584,3193441.77401
B7_T5,196988.16838,3193355.94955
B7_T5,197146.91501,3193345.90146
B7_T5,197242.41988,3193254.20942
B7_T5,197351.60107,3193216.06307
B7_T6,198156.37834,3193415.23596
B7_T6,198362.43957,3192993.25591
B7_T6,198370.69436,3193046.71928
B7_T6,198436.64474,3193205.02337
B7_T6,198540.25867,3193327.60337
B7_T6,198606.51095,3193378.69253
B7_T6,198214.88376,3193426.34977
B7_T7,198988.34840,3192711.50144
B7_T7,199153.50982,3192967.59741
B7_T7,199075.54051,3193416.66237
B7_T7,198590.19401,3193669.07355
B7_T7,198444.39876,3193871.39432
B7_T7,198463.14115,3194045.44520
B7_T7,198313.84346,3194154.05427
B7_T8,197336.21890,3193708.37298
B7_T8,197231.88060,3194176.34600
B7_T8,197322.92631,3193713.19338
B7_T8,197326.78984,3193934.95043
B7_T8,197268.59791,3194080.18282
B7_T8,197125.20216,3194116.96598
B7_T8,196890.20223,3193990.82385
B7_T8,196607.23811,3193907.95031
B7_T8,196452.16445,3193921.63971
B7_T8,196271.77354,3193904.20791
B7_T9,195951.35004,3193867.39069
B7_T9,195778.10405,3193873.59613
B7_T9,195572.22646,3193850.26943
B7_T9,195454.01423,3193835.47506
B7_T9,195377.19528,3193939.21961
B7_T9,195120.84945,3193942.68298
B7_T9,194904.52500,3193898.37380
B7_T10,197452.18638,3193100.24670
B7_T10,197558.11552,3193001.14324
B7_T10,197679.50173,3192917.48450
B7_T10,197883.80172,3192933.44184
B7_T10,198036.04430,3192989.74436
B7_T10,198188.68158,3192922.64876
B7_T10,198379.65551,3192916.30234
B7_T11,198142.92555,3193421.22373
B7_T11,198075.06690,3193457.54910
B7_T11,197630.85347,3193743.47040
B7_T11,197763.77011,3193656.52907
B7_T11,197892.90983,3193627.99421
B7_T11,197630.83516,3193743.50708
B7_T11,197558.43258,3193775.40777
B7_T11,197562.30701,3193889.20736
B7_T12,195075.94846,3193691.74699
B7_T12,194770.24438,3193557.01769
B7_T12,194574.59643,3193518.27900
B8_T1,205724.57410,3176102.86804
B8_T1,205687.52000,3176163.10204
B8_T1,205614.31650,3176211.87305
B8_T1,205259.03288,3178333.13905
B8_T1,206976.75053,3175183.11461
B8_T1,206793.55691,3175209.53454
B8_T1,206611.49309,3175289.96428
B8_T1,206522.09357,3175435.88981
B8_T1,206250.58282,3175644.33497
B8_T1,205945.16547,3175773.19836
B8_T1,205797.56632,3175831.22765
B8_T1,205675.24558,3175933.86907
B8_T1,205706.39435,3176068.13958
B8_T1,205673.09362,3176180.24151
B8_T1,205473.63118,3176319.02774
B8_T1,205264.13904,3177937.04045
B8_T2,204826.41696,3179113.82298
B8_T2,204528.54943,3179740.12467
B8_T2,204413.66229,3179301.19255
B8_T2,205043.21565,3178798.37020
B8_T2,205105.06979,3178454.65958
B8_T2,204948.73400,3178269.80576
B8_T2,204645.48147,3178181.63227
B8_T2,204339.37524,3178067.84247
B8_T2,204075.18491,3178145.60427
B8_T2,203802.95377,3178145.65625
B8_T2,203712.71362,3178140.34621
B8_T2,203636.25610,3178281.33392
B8_T3,203646.10940,3181685.89201
B8_T3,203825.86470,3181814.78352
B8_T3,203693.35255,3181701.55622
B8_T3,203495.50564,3181596.84519
B8_T3,203313.10768,3181541.72063
B8_T3,203160.18415,3181469.63540
B8_T3,202914.40793,3181394.51411
B8_T3,202704.33210,3181407.71487
B8_T3,202518.53214,3181430.24410
B8_T3,202341.30114,3181409.06341
B8_T3,202077.27726,3181363.51922
B8_T3,201828.19392,3181236.61378
B8_T4,202162.25223,3182109.35703
B8_T4,202712.05835,3181540.18825
B8_T4,202541.85878,3181735.63783
B8_T4,202369.32124,3181883.88719
B8_T4,202192.47458,3182090.30812
B8_T5,204107.78691,3181883.76982
B8_T5,204136.49008,3182023.66359
B8_T5,204343.81928,3182293.41738
B8_T5,204655.40363,3182516.58288
B8_T5,205008.93943,3182530.34717
B8_T6,204087.13912,3182807.88796
B8_T6,204016.29902,3183799.63301
B8_T6,204099.69414,3183420.01150
B8_T7,204339.77324,3180710.53396
B8_T7,204315.85883,3180403.41805
B8_T7,203949.71679,3181267.67458
B8_T7,203976.62306,3180989.53288
B8_T7,204268.34137,3180564.18217
B8_T7,204365.37202,3180291.08235
B8_T7,204456.07814,3179945.11202
B8_T8,205607.28203,3182752.94772
B8_T8,205400.87641,3182767.16809
B8_T8,205238.92543,3182971.26599
B8_T8,205100.11686,3182919.32386
B8_T8,204842.86697,3182923.78271
B8_T8,204688.38032,3183015.58015
B8_T9,203891.18671,3180274.30904
B8_T9,203733.49830,3181419.61210
B8_T9,203621.47560,3181441.99360
B8_T9,203544.50360,3181371.11470
B8_T9,203444.47660,3181160.18330
B8_T9,203629.23390,3180998.08770
